CVE ESTADO,CVE MUNICIPIO,emisiones NOx,,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios, cruces fronterizos ,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
07,063,07063,0.00630243,0,0.156089303,2.579147455,0.023560253,3.75508E-05,0.068858958,0,0.095745174,1.928479568,0,0,0,0,0,0,0.44039809,0
07,064,07064,0.03544421,0,0.31304577,46.67196375,0.099892783,8.04443E-05,0,0,0,5.976338256,0,0,0,0,0,0,2.683154773,0
07,065,07065,0.14495296,0,3.771291004,88.64808909,2.086499484,0.001171231,0,0,2.929447993,36.12763124,0,0,0,2.561,0,154.8435768,13.89373111,0
07,066,07066,0.02303566,0,0.222860839,19.21366005,0.089421559,0.000140475,0,0,0.160773991,3.472002289,0,0,0,0,0,0,1.56450782,0
07,067,07067,0.00634052,0,0.114465489,12.84403918,0.020942447,0.000103832,0,0,0.104549059,0.969318348,0,0,0,0,0,0,0.405104863,0
07,068,07068,0.04697376,0,1.116905683,15.42789125,0.20365185,0.000308798,0,0,0.17161319,0.588900664,0,0,0,0,0,73.31453171,1.664152364,0
07,069,07069,0.0561974,0,1.445560383,40.68090181,0.413492479,0.000646982,1.289568987,0,0.771797954,10.84604941,0,0,0,0,0,134.1019305,2.648853848,0
07,070,07070,0.00481692,0,0.276624932,13.69751639,0.031413671,6.70376E-05,0,0,0,2.215755994,0,0,0,0,0,0,0.741917332,0
07,071,07071,0.02336968,0,0.419706794,27.15304746,0.369405522,0.000298289,49.68312367,1.055491252,0.44729579,9.482701015,0,0,0,0,0,37.78676144,3.615509753,0
07,072,07072,0.05064798,0,0.332990514,29.21829445,0.099892783,0.00020222,0,0,0,7.117574857,0,0,0,0,0,0,117.9837137,0
07,073,07073,0.01969253,0,0.208119071,7.03113436,0.094241012,8.09988E-05,0,0,0.031954468,0.743910305,0,0,0,0,0,0,0.268279673,0
07,074,07074,0.09046961,0,1.2773308,10.78531822,1.714524395,0.00051567,0,0,0.247383848,2.393984549,0,0,0,0,0,0,0.904708619,0
07,075,07075,0.06498447,0,0.536773771,26.20661361,0.242086619,0.00022979,0,0,0.107720364,24.37179453,0,0,0,0,0,0,1.993977797,0
07,076,07076,0.01017296,0,0.138746048,29.6037546,0.047120506,0.000174548,0,0,0.385918972,7.473646577,0,0,0,0,0,0,3.572288338,0
07,077,07077,0.01780854,0,0.476072376,63.48373669,0.074130883,0.000511346,0,0.351830417,1.442904024,21.18191937,0,0,0,0,0,42.09938095,7.974908656,0
07,078,07078,0.55730944,0,10.61407264,61.96024085,3.956007161,0.002139771,0.360633428,2.462812922,0.424269062,3.807014328,0,0,0,0,0,0,1.820043569,0
07,079,07079,0.03534752,0,0.668292557,20.14775709,0.326688309,0.000397388,0.68858958,0,0.089591067,3.579384871,0,0,0,0,0,0,0.884371537,0
07,080,07080,0.01018175,0,0.436182887,33.73357688,0.070680759,0.000161947,5.393951712,0,0.140718375,12.59328362,0,0,0,0,0,0,4.974490792,0
07,081,07081,0.03634079,0,0.702401866,35.50774181,0.588840855,0.000259741,0,0,0.795943812,15.02361796,0,0,0,0,0,0,6.625152448,0
07,082,07082,0.00617644,0,0.055498419,13.17134968,0.015706835,3.13848E-05,0,0,0.921331729,1.970039288,0,0,0,0,0,0,1.123181365,0
07,083,07083,0.01639042,0,0.215056374,17.73421093,0.039267088,0.000163913,0,0,0.515790102,55.33657586,0,0,0,0,0,0,2.829340341,0
07,084,07084,0.00643135,0,0.079778977,7.679553768,0.039267088,7.13716E-05,0,0,0.067432257,0.729557618,0,0,0,0,98.55430273,0,0.455998719,0
07,085,07085,0.02515405,0,0.180369862,8.313853612,0.074130883,8.46278E-05,0,0,0.006412081,1.265570648,0,0,0,0,0,0,0.501521866,0
07,086,07086,0.05922409,0,0.852952343,14.00372146,0.310565731,0.000239619,0.413153748,6.684777931,0.085720365,3.947825289,0,0,0,0,0,0,1.016419354,0
07,087,07087,0.06560563,0,1.266057684,27.59021277,0.232107786,0.000360193,0,0,0.695715475,2.492375373,0,0.219706018,0,0,0,29.36688525,2.851605763,0
07,088,07088,0.00267216,0,0.024280558,2.236426859,0.013089029,1.52723E-05,0,0,0.009093732,0.368457935,0,0,0,0,0,0,0.226848493,0
07,089,07089,0.79490607,0,17.68557113,116.3754248,11.23845933,0.004173794,0,0.351830417,2.995346158,24.15211682,0,0,75.8094194,17.593,0,107.610125,14.17206168,0
07,090,07090,0.00590102,0,0.062435721,4.271684554,0.020942447,3.69459E-05,0,0,0.068092404,0.454268244,0,0,0,0,0,0,0.308943608,0
07,091,07091,0.02465302,0,0.444854515,7.935369108,0.0890054,0.000149094,0,0,0.022927752,0.804837904,0,0,0,0,0,0,442.4097739,0
07,092,07092,0.03606244,0,0.994635728,36.32660801,0.199369406,0.000392292,0,0,0.24513114,4.895251696,0,0,0,0,0,0,1.616966854,0
07,093,07093,0.00675951,0,0.199447443,40.87925264,0.159193351,0.000272331,0.022952986,0,1.235925384,6.66794269,0,0,0,0,0,0,2.6925663,0
07,094,07094,0.0576624,0,0.739689866,39.12757476,0.470699662,0.000318652,1.987921389,0,0.265832068,4.539626469,0,0,0,0,0,0,1.663372332,0
07,096,07096,0.07105836,0,0.629560191,78.05281235,0.1967516,0.000426718,0,0,0.140481986,14.66579898,0,0,0,0,0,0,7.115549275,0
07,097,07097,0.16311017,0,3.721862725,54.33397404,1.456596832,0.001112359,1.790332909,0,0.142058612,2.699592493,0,0,0,0,0,151.5577714,1.439198963,0
07,098,07098,0.01618825,0,0.107528187,7.393001607,0.020942447,6.01038E-05,0,0,0.019264222,6.173304869,0,0,0,0,0,0,0.834160528,0
07,099,07099,0.05943212,0.285740762,0.634763167,82.77522262,0.222929659,0.000611611,0,0.351830417,0.49962534,23.70384413,0,0,0,0,0,0,6.408329277,0
07,100,07100,0.01084979,0,0.08671628,34.64894481,0.023560253,0.000209327,0,0,0.779633594,6.268558141,0,0,0,0,0,0,9.007280339,0
07,101,07101,1.87630461,0,36.70223156,64.65350797,20.11246866,0.00760049,0.562348157,1.055491252,0.126329087,3.193545245,0,0,0,0,0,0,0.587747311,40.04229167
07,102,07102,0.02423989,0,0.536773771,35.73639323,0.104712235,0.000426053,0,0,1.39296514,7.734936684,0,0,0,0,0,0,2.225202139,0
07,103,07103,0.01898054,0,0.195111629,27.71376992,0.20505279,0.000316283,0,1.055491252,0.283901316,7.542221403,0,0,0,0,0,16.01830104,2.250475158,0
07,104,07104,0.02644032,0,0.280093583,15.45715031,0.220311853,0.000127017,0.321341804,0,0.036817287,23.21363274,0,0,0,0,0,0,1.385387022,0
07,105,07105,0.02184608,0,0.326053212,13.28894372,0.073298565,0.000138913,0,0,0.009465005,0.745596174,0,0,0,0,0,0,0.70509729,0
07,106,07106,0.12102365,0,1.358844103,53.14447665,1.789532633,0.000583174,0,0,0.11825879,79.19354241,0,0,0,0,98.55430273,0,6.167066825,0
07,107,07107,0.14824335,0,1.574767639,60.44991376,0.997468847,0.000634024,62.19671819,14.0732167,0.199131907,40.3126313,0,0,0,0,0,0,5.449478802,0
07,108,07108,0.22568325,0,2.739367276,65.36547985,4.720392492,0.000963064,16.41950504,6.684777931,1.087725564,44.00780225,0,0,0,0,0,0,6.715942995,0
07,109,07109,0.05775909,0,1.098695264,26.33201202,0.493767107,0.000261041,0,0,0.180374682,3.767671354,0,0,0,0,0,0,1.952891878,0
07,110,07110,0.01577219,0,0.197713118,8.572604685,0.039267088,3.94093E-05,0,0,0.01854476,2.412987962,0,0,0,0,0,0,0.506393866,0
07,111,07111,0.04278386,0,0.165628094,40.69852789,0.483296301,0.000340527,8.592558166,0,0.29048594,5.995705256,0,0,0,0,0,0,2.474451601,0
07,112,07112,0.02316751,0,0.129207257,34.69111002,0.060625695,6.66841E-05,0,0,1.484777972,6.195732544,0,0,0,0,0,0,2.648590428,0
07,113,07113,0.00508648,0,0.013874605,6.829342751,0.010471224,3.95669E-05,0,0,0,0.83212809,0,0,0,0,0,0,0.38937636,0
07,114,07114,0.02572833,0,0.567991632,16.225076,0.636391266,0.000108467,0,0,0.292703009,5.833413019,0,0,0,0,0,0,4.6183361,0
07,115,07115,0.00506597,0,0.156956466,12.23355388,0.028795865,4.19359E-05,0,0,0.059760078,3.935008403,0,0,0,0,0,0,1.287435531,0
07,116,07116,0.00609733,0,0.169963908,10.93419493,0.088128463,4.56658E-05,0,0,0,5.905804988,0,0,0,0,0,0,3.068464739,0
07,117,07117,0.00881637,0,0.083247629,7.680234281,0.023560253,3.59378E-05,0,0,0.063731608,1.805202397,0,0,0,0,0,0,1.17899837,0
07,118,07118,0.01082049,0,0.020811907,5.69530164,0.005235612,5.17646E-05,0,0,0.085936912,1.91316941,0,0,0,0,0,0,0.81225571,0
07,119,07119,0.00374161,0,0.006937302,3.708203861,0.016122995,2.2228E-05,0,0,2.146473811,0.687993415,0,0,0,0,0,0,0.364159605,0
07,120,07120,0.0104015,0,0,0,0,0,0,0,0,0,0,,,0,,,0,
07,121,07121,0.0312045,0,0,0,0,0,0,0,0,0,0,,,0,,,0,
07,122,07122,0.062409,0,0,0,0,0,0,0,0.648251235,0,0,,,0,,,0,
07,123,07123,0.0312045,0,0,0,0,0,0,0,0.033369144,0,0,,,0,,,0,
07,124,07124,0.0312045,0,0,0,0,0,0,0,0.133476575,0,0,,,0,,,0,
08,001,08001,0.02796978,0,0.454733037,2.558187318,0.623290826,0.000456943,0,0,0.070587283,35.06517667,0,0,0,0,0,446.2437401,89.40105905,0
08,002,08002,0.06235919,0.00166547,0.480014491,5.395887458,0.735300444,0.001022109,5.81762969,0,0.028019765,4.973791224,0,0,0,0,0,438.188799,21.77902203,0
08,003,08003,0.01345749,0,0.337578533,2.182946993,0.354345316,0.000232749,0,0,0.056621604,2.519088,0,0,0,0,0,106.8622194,11.25389678,0
08,004,08004,0.03518344,0,0.095452212,2.975148366,0.245241203,0.000736506,0,0,0.006601528,0.023219058,0,0,0,0,0,0,0.070985078,0
08,005,08005,0.0581605,0,0.580565652,5.179698334,0.577264767,0.000628567,0,0.46875008,0.042659069,11.89965628,0,0,0,0,0,276.0159837,44.01190974,0
08,006,08006,0.00672435,0,0.041654935,2.999927995,0.04917594,7.59887E-05,1.331888641,0,0.021068222,10.64440398,0,0,0,0,0,0,23.39128674,0
08,007,08007,0.00610905,0,0.150131327,16.3799433,0.142865976,0.000158038,75.75295251,0.156250027,0.3131337,1.289220328,0,0,0,0,0,0,7.538860471,0
08,008,08008,0.00324058,0,0.070292702,12.2222586,0.142415335,4.23996E-05,32.15058605,0,0.343929882,0.139422668,0,0,0,0,0,0,1.838384448,0
08,009,08009,0.04944961,0,0.949385386,32.74355984,0.671834934,0.000295984,100.335464,0,0.402882375,0.997755212,0,0,0,0,0,170.7647525,9.346630991,0
08,010,08010,0.05746316,0,0.630030887,3.824814571,0.805230327,0,74.56301303,0.46875008,0,29.94195454,0,0,0,0,0,0,81.0297114,0
08,011,08011,0.13046411,0,1.609789663,9.845776235,2.122974342,0.002226308,0,0,0.053234087,2.617592075,0,0,0,0,0,228.2233328,17.33458545,0
08,012,08012,0.00543808,0,0.080706436,1.538950374,0.02458797,0,77.27591061,0,0,4.92679775,0,0,0,0,0,0,16.07744896,0
08,013,08013,0.01708776,0,0.121493559,5.744562379,0.180661382,0.000121758,61.63981227,0.937500161,0.229428277,0.947519804,0,0,0,0,0,138.8134859,9.996893022,0
08,014,08014,0.00330504,0,0.031241201,0.708688765,0.03278396,5.63273E-05,0,0,0.002915409,0.823751417,0,0,0,0,0,0,2.568240111,0
08,015,08015,0.00218578,0,0.035580257,0.910395731,0.02458797,4.4868E-05,0,0,0.012739289,0.533317146,0,0,0,0,0,0,9.965047805,0
08,016,08016,0.00506304,0,0.034712446,0.880927549,0.09015589,0.000128596,0,0,0.002398571,1.125108711,0,0,0,0,0,55.57909399,3.424371773,0
08,017,08017,0.41280477,0.600606021,4.781639377,35.77412227,6.905381138,0.007052594,0,0.781250134,0.190675911,66.54040988,0,0,0,0,0,147.1369251,145.4201076,0
08,018,08018,0.00017287,0,0.006942489,2.284264027,0.00819599,7.93542E-05,6.108981096,0,0.01040988,20.1489097,0,0,0,0,0,0,1291.944841,0
08,019,08019,2.67457432,0,30.20970743,181.786267,37.03351925,0.043796701,111.2578039,29.68750508,0.241459788,9.88035403,0,0,0,104.29,0,582.6407437,32.61519098,1.788442139
08,020,08020,0.00563439,0,0.041654935,7.583792651,0.04917594,5.90455E-05,234.2919865,0,0.235240671,0.098289256,0,0,0,0,0,0,0.823633403,0
08,021,08021,0.41320911,0,5.427926773,30.43602524,7.48181803,0.007155139,0,1.406250241,0.047789628,10.6762753,0,0,0,0,0,49.13514106,25.5745296,0
08,022,08022,0.00120716,0,0.024298712,1.117503576,0.00819599,2.05471E-05,0,0,0.002914471,1.160839083,0,0,0,0,0,0,2.889737981,0
08,023,08023,0.00313217,0,0.006942489,1.501359048,0.115777943,0.000148624,0,0,0.004908113,1.54671908,0,0,0,0,0,0,11.67472213,0
08,024,08024,0.00432761,0,0.111079826,0.745852113,0.124417151,0,0,0.156250027,0,2.574598598,0,0,0,0,0,0,8.378820442,0
08,025,08025,0.01688852,0,0.22129184,6.503253898,0.203876988,0.000102982,10.3382757,0,0.00337395,5.851789369,0,0,0,0,0,0,18.06284996,0
08,026,08026,0.00184297,0,0.013884978,1.080575527,0.01639198,1.73587E-05,0,0,0.019162922,1.555218002,0,0,0,0,0,0,5.853429506,0
08,027,08027,0.04222423,0,0.750656635,49.19825811,0.503308352,0.000666243,97.93980807,0,1.38878945,1.468698474,0,0,0,0,0,0,14.75659736,0
08,028,08028,0.00744513,0,0.04599399,1.140478799,0.03278396,0.000160834,0,0,0.002693056,1.570341573,0,0,0,0,0,0,4.803431143,0
08,029,08029,0.02886343,0,0.424359647,62.94333575,0.334973754,0.000313111,210.5747951,0.156250027,1.262297277,0.549333025,0,0,0,0,82.12858561,0,6.645300313,0
08,030,08030,0.00567248,0,0.127568237,7.704985566,0.069102066,8.96277E-05,16.70326486,0,0.099069616,0.055712921,0,0,0,0,0,114.9171605,1.131618296,0
08,031,08031,0.05991264,0,0.562341618,24.81111424,0.870581103,0.000731546,1.008107686,0.46875008,0.394618319,34.03493926,0,0,0,0,0,365.1573325,84.82385089,0
08,032,08032,0.33138593,0,5.005734295,24.25198255,5.071689324,0.004785874,0,2.343750401,0.04942745,1.685184071,0,0,0,0,0,84.84538019,3.670310865,0
08,033,08033,0.00070906,0,0.006942489,0.598320766,0.00819599,1.00964E-05,0,0,0.005058251,0.391835437,0,0,0,0,0,0,4.395894288,0
08,034,08034,0.01088202,0,0.098062659,7.31630819,0.164953883,0.000108758,65.9829135,0,0.003652151,4.197721328,0,0,0,0,0,0,13.3498409,0
08,035,08035,0.0083798,0,0.127568237,3.928395038,0.036318106,0.000163063,470.2616368,0,0.006653488,20.03721986,0,0,0,0,0,0,53.90368031,0
08,036,08036,0.1091425,0,1.299981087,7.937949831,1.115898887,0.001636148,0,0.625000107,0.022248122,2.71112947,0,0,0,0,0,0,22.29380581,0
08,037,08037,4.21335758,0,38.51221429,268.0712377,56.89599634,0.062724724,0,14.68750252,0.140915269,2.021594826,0,8.391163392,0,113.226,0,260.9800935,5.329564269,0
08,038,08038,0.00513629,0,0.059878969,1.012496825,0.03278396,0.000152155,0,0,0.00784359,3.071933802,0,0,0,0,0,0,22.32191922,0
08,039,08039,0.00664817,0,0.102401714,0.928719377,0.10654787,9.64377E-05,0,0,0.001823734,1.209398039,0,0,0,0,0,41.61719598,4.390749714,0
08,040,08040,0.06337297,0,0.54845664,29.87390237,0.937510562,0.000805154,2627.120325,0,0.120004456,7.8947098,0,0,0,0,0,267.1555484,34.91937364,0
08,041,08041,0.00214476,0,0.028637768,2.187107403,0,5.3139E-06,26.87679005,0,0.024087193,0.036041641,0,0,0,0,0,0,0.576979618,0
08,042,08042,0.00257254,0,0.031241201,0.695755756,0.02458797,2.35583E-05,0,0,0.027591841,0.033339808,0,0,0,0,0,0,0.141970155,0
08,043,08043,0.00521833,0,0.066821458,2.801774402,0.132169923,3.24484E-05,0,0,0.007218642,3.120959606,0,0,0,0,0,74.64245473,10.15330541,0
08,044,08044,0.00804871,0,0.049465235,1.311616839,0.254771157,5.68117E-05,0,0,0.042028956,2.108851232,0,0,0,0,114.9800198,51.82012145,6.254172535,0
08,045,08045,0.09883769,0,0.811343806,9.377789069,1.383776153,0.001730381,0,0,0.056093279,3.81439761,0,0,0,0,0,0,22.73468768,0
08,046,08046,0.00237916,0,0.020827467,9.384198748,0,2.95807E-05,8.766534921,0,0.242724415,0.027373327,0,0,0,0,0,0,0.483666507,0
08,047,08047,0.00540585,0,0.059011157,5.336068836,0.02458797,7.9177E-05,47.73803272,0,0.099312488,0.19355461,0,0,0,0,0,0,1.662109141,0
08,048,08048,0.02329643,0,0.384440335,9.715918679,0.321955477,0.000331541,1163.350293,0.312500054,0.026690782,45.77105819,0,0,0,0,0,0,132.2024667,0
08,049,08049,0.00365664,0,0.049465235,2.508557164,0.02458797,2.69237E-05,61.82424713,0,0.009151229,0.696293061,0,0,0,0,131.405737,0,1.7526861,0
08,050,08050,0.18032392,0,1.922201673,13.65334375,2.215229264,0.001613706,0,4.687500803,0.02888281,5.656760808,0,0,0,0,0,161.6358192,17.32809224,0
08,051,08051,0.00160271,0,0.183975962,6.935261959,0.075241211,0.000167919,38.45996902,0,0.624235737,0.200971354,0,0,0,0,0,0,2.681209635,0
08,052,08052,0.07359281,0,0.901655774,6.122394469,1.523011598,0.001200741,0,0,0.098822137,16.8154303,0,0.825133938,0,0,0,198.6885485,40.34443522,0
08,053,08053,0.01113107,0,0.07636738,1.333713501,0.237045213,0.000155343,0,0,0.008372295,2.304199218,0,0,0,0,0,0,7.104973864,0
08,054,08054,0.0019924,0,0.020827467,2.038891744,0.079403657,0.000205843,81.98031433,0,0.089588955,21.32768479,0,0,0,0,213.5343226,59.60656456,67.27672688,0
08,055,08055,0.02573126,0,0.146660083,3.345924855,0.157201111,0.000611339,0,0,0.040661539,3.065366919,0,0,0,0,0,83.77138804,12.598651,0
08,056,08056,0.00074422,0,0.017356223,1.384894547,0.02458797,1.58161E-05,0,0,0.062693777,0.980736103,0,0,0,0,0,0,2.747445166,0
08,057,08057,0.00351307,0,0.048597424,1.443676988,0.01639198,3.0768E-05,0,0,0.006193215,0.531263038,0,0,0,0,0,0,1.109948487,0
08,058,08058,0.00176386,0,0.083309869,0.541660722,0.011730136,6.49928E-05,0,0.156250027,0.007633711,0.367649266,0,0,0,0,0,0,6.084711795,0
08,059,08059,0.01392922,0,0.180808518,1.510462498,0.129078996,5.03049E-05,2.349608114,0,0.005223194,0.401598935,0,0,0,0,0,0,1.161573998,0
08,060,08060,0.02776175,0,0.282906431,2.28917857,0.241186468,0.000147645,0,0,0.007383509,1.976851341,0,0,0,0,0,77.32743511,5.169649612,0
08,061,08061,0.00120716,0,0.032109012,1.871934942,0.01639198,4.55224E-05,5.639059474,0,0.044426852,2.12947737,0,0,0,0,0,0,6.146119694,0
08,062,08062,0.05536528,0,0.493784538,5.669206257,0.690406951,0.001037197,0,0,0.013399683,1.922710578,0,0,0,0,0,47.79265087,16.06627204,0
08,063,08063,0.0059186,0,0.059878969,1.226807283,0.04097995,0,109.6934895,0,0,3.806316903,0,0,0,0,0,85.65087431,11.68224655,0
08,064,08064,0.00230591,0,0.020827467,0.840223854,0.01639198,1.08049E-05,0,0,0.013292515,0.733773585,0,0,0,0,98.55430273,0,1.841417447,0
08,065,08065,0.00346033,0,0.26641802,3.961775315,0.04917594,0,240.6550828,0.156250027,0,0.280832073,0,0,0,0,0,142.8409565,2.409388413,0
08,066,08066,0.00289777,0,0.041654935,7.751725957,0.02458797,2.92264E-05,93.11626914,0,0.103023643,0.095807108,0,0,0,0,0,0,1.584038462,0
08,067,08067,0.00697926,0,0.189182828,2.838019311,0.137274986,0.000103798,0,0,0.062086562,2.376272502,0,0,0,0,0,0,6.864502233,0
09,002,09002,9.06784611,0,24.19737922,37.1852357,164.0818525,0.240365413,,,0,,0,0,0,0,,58.47121386,193.00238,0
09,003,09003,13.78641913,0,10.69326353,56.09488758,67.48812891,0.248448578,,,0,,0,0,0,0,,0,62.69880072,18.64500047
09,004,09004,4.37736888,0.063359564,4.961529294,17.69053036,32.36930627,0.12551761,0.86560803,,0,0.001485405,0,0,0,0,,0,189.2654389,0
09,005,09005,26.10817695,0,17.01273504,107.2486647,105.0922287,0.633725303,0.112849485,,0,,0,0,0,0,,33.79156192,11.30142324,48.74910894
09,006,09006,8.707558861,0,14.4781643,34.43448545,96.63300236,0.208239086,,,0,,0,0,0,0,,0,0.045142727,0
09,007,09007,40.3441288,0,40.35864909,165.3184979,260.5898768,1.46792639,0.115676225,,0,0.00166885,0,0,0,0,,0,1067.201659,0
09,008,09008,5.408605742,0.481501239,1.489468124,22.23889949,7.5736678,0.119185313,0.219640015,,0,0.01736434,0,0,0,0,,0,1.541279014,0
09,009,09009,3.050674438,5.096907423,1.175156245,12.62329312,6.598839271,0.047907213,8.405485165,,6.007930336,0.012837311,0,0,0,0,,0,15.26411922,0
09,010,09010,16.64370636,0.103293383,10.30277657,67.2661617,63.34957117,0.319731335,0.00470351,,0,0.002459548,7.440105601,0,0,0,,0,545.9452932,36.71086336
09,011,09011,8.105118916,1.371113533,6.22818108,33.63370524,39.18596438,0.252126704,0.035276325,,3.729430817,0.001925597,0,0,0,0,,0,659.399089,0
09,012,09012,14.99801998,9.117960023,7.822588659,61.42749059,46.78819858,0.254425451,12.01989638,,5.013773706,0.042876619,0,0,0,0,,0,364.8419836,0
09,013,09013,9.265464217,1.647348653,5.040385749,38.30414262,30.3089544,0.240938643,0.24094483,,3.756299915,0.051349244,0,0,0,0,,0,54.13077494,0
09,014,09014,9.403364988,0,10.3996422,36.4528262,67.92733737,0.189731736,,,0,,0,0,0,0,,0,247.7622971,0
09,015,09015,12.0473225,0,18.58197866,48.92314377,123.4247183,0.460324006,,,0,,0,0,0,0,,0,6.909278316,0
09,016,09016,8.323781324,0,16.25620739,34.89747065,108.9772596,0.23217581,,,0,,0,0,0,0,,43.26907323,260.4082045,0
09,017,09017,9.597876031,0,6.19123151,38.42215234,38.32183066,0.306895877,,,0,,0,0,0,1222.318751,,0,975.1422624,28.67936101
10,001,10001,0.03672169,0.108513532,0.567351993,7.832689758,0.054885093,0.000902008,33.24371245,3.63,0,4.734877277,0,0,0,0,0,139.4279035,50.29325182,0
10,002,10002,0.00247878,0,0.069189267,2.683481816,0.006545359,3.62097E-05,2.901077607,0,0,0.816602378,0,0,0,0,0,0,4.4795706,0
10,003,10003,0.00256082,0,0.03113517,1.950732006,0,6.18015E-05,0,0,0.137707476,0.827731961,0,0,0,0,0,0,4.030311943,0
10,004,10004,0.04909508,0.0003135,0.832000941,5.703242899,0.068156127,0.000833089,0,0.285267906,0,6.187248899,0,0,0,0,0,126.332465,72.54849496,0
10,005,10005,1.79508208,1.148684425,25.64633222,108.6735957,1.964091047,0.042766591,118.6286019,83.29822892,0,15.60489315,0,0,0,43.381,32.85143424,581.0779844,656.6213681,0.639852998
10,006,10006,0.00389983,0,0.08735145,2.440145632,0.0027944,0.000142389,0,0,0.026653107,1.637866906,0,0,0,0,0,0,12.21378089,0
10,007,10007,0.87105677,0,10.62937476,50.71547196,2.094033942,0.020921693,0,2.85267906,0,43.03621803,0,0,0,0,0,148.877161,52.93466273,0
10,008,10008,0.08030251,0.031758226,1.247136546,4.547650079,0.078613634,0.001169056,0,1.9465875,0,9.159930223,0,0,0,0,0,55.97658003,73.18030596,0
10,009,10009,0.00879586,0,0.118486621,5.479733091,0.00933976,0.000193038,2.689441699,0,0,1.519158587,0,0,0,0,0,0,7.271831169,0
10,010,10010,0.00175214,0,0.013837853,0.896112051,0.00111776,6.58853E-05,0,0,0.048864273,2.44522343,0,0,0,0,0,0,13.39138587,0
10,011,10011,0.00193966,0,0.052756816,1.570949909,0.00167664,0.000104273,0,0,0.035537719,2.332821944,0,0,0,0,0,0,56.12604917,0
10,012,10012,0.36787908,0.084906311,3.699254574,23.28588671,0.413121354,0.008442489,0.024702376,0,0,18.10389391,0,0,0,0,0,137.373717,26.70057769,0
10,013,10013,0.05987162,0,0.720433247,3.885848131,0.05975744,0.000452757,0,0,0,2.80223639,0,0,0,0,0,350.4955584,10.70305426,0
10,014,10014,0.00607682,0.052250038,0.105513633,18.89969059,0.010611022,0.000333283,203.2185832,0,0,1.409423085,0,0,0,0,0,0,18.78229606,0
10,015,10015,0.01167898,0,0.240432704,2.684080816,0.008926596,0.000280149,0,0,0,0.980320532,0,0,0,0,0,0,7.797602928,0
10,016,10016,0.01724598,0.376200272,0.317405764,4.317592313,0.036418779,0.000605996,0,0,0,1.699883649,0,0,0,0,0,0,19.05015945,0
10,017,10017,0.01286856,0,0.256865155,3.286109151,0.008096019,0.00019397,3.497257414,0,0,5.822901419,0,0,0,0,0,36.71858231,20.39351606,0
10,018,10018,0.01839454,0,0.429838324,3.402857236,0.0198325,0.000418181,0,0,0.559715248,1.959220376,0,0,0,0,0,0,9.711768537,0
10,019,10019,0.00268681,0,0.038054097,2.989859132,0.00111776,2.80661E-05,36.37652822,0,0,0.525587981,0,0,0,0,0,0,3.241440217,0
10,020,10020,0.01430719,0.37473074,0.252540826,2.10954745,0.036721447,0.000277049,0,0,0,6.955811759,0,0,0,0,0,55.20626012,33.33000565,0
10,021,10021,0.01680355,0,0.236973241,2.287252235,0.020088798,0.000258096,27.97805931,0,0.133265535,0.492677847,0,0,0,0,0,103.7364144,14.82937395,0
10,022,10022,0.0336364,0.162138399,0.468757287,4.61203395,0.037685692,0.000557031,0,4.27901859,0,4.444517289,0,0,0,0,0,0,41.26651015,0
10,023,10023,0.08428731,0,1.183136473,29.4518858,0.21288143,0.001327063,227.082638,0,0,1.324061883,0,0,0,0,0,0,11.94192885,0
10,024,10024,0.01507485,0,0.516324908,3.141886193,0.011449299,0.000398307,0,0,0,0.755646154,0,0,0,0,0,0,6.215526766,0
10,025,10025,0.00206565,0,0.02075678,1.750043734,0.00223552,3.56652E-05,3.497257414,0,0.068854103,1.453857359,0,0,0,0,0,0,8.2285801,0
10,026,10026,0.01535027,0,0.273297606,10.63099205,0.006147681,0.000314725,201.2531493,0,0,1.312651976,0,0,0,0,0,0,9.508386052,0
10,027,10027,0.00498393,0,0.103783901,2.303409692,0.0027944,3.83877E-05,0,0,0.257646458,0.108496254,0,0,0,0,0,114.0073465,2.829323076,0
10,028,10028,0.00941116,0,0.252540826,3.061687169,0.010890419,0.00025973,0,0,0,4.754154711,0,0,0,0,0,0,19.71038794,0
10,029,10029,0.00473781,0,0.070054133,0.384316932,0.00167664,3.10369E-05,0,0,0,0.054989977,0,0,0,0,0,0,0.791356663,0
10,030,10030,0.001758,0,0.017297317,0.312108069,0.00111776,2.55918E-05,0,0.285267906,0.0076279,0.082463478,0,0,0,0,0,0,1.106115271,0
10,031,10031,0.01259607,0,0.167783974,1.12068174,0.003912161,0.000109504,0,0,0.026679395,1.719902896,0,0,0,0,0,0,5.202144224,0
10,032,10032,0.08563511,0,1.494488177,15.08981422,0.188450145,0.002147401,93.39576361,7.44876,0,6.90674611,0,0,0,0,0,168.4432867,44.49028821,0
10,033,10033,0.01208039,0,0.166054242,1.820623864,0.017325283,0.000136399,9.829155204,5.134822308,0,0.796989138,0,0,0,0,0,0,8.210484665,0
