CVE ESTADO,CVE MUNICIPIO,Emisiones de   PM2.5,,,,,,,,,,,,,,,,,,,,,,,,
,,Actividades_de_la_construccion,Asados_al_carbon, Banco_de_Materiales ,Caminos_pavimentados_y_sin_pavimentar,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Corrales_de_engorda,Emisiones_domesticas_de_amoniaco,Incendios_en_construcciones,Incendios_Forestales,Labranza,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarca_marinas,Equi_basico_aeropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
26,051,26051,0,0.186064405,,0.308632377,0,0.00854379,10.52801359,0.002932176,1.813601749,0,0.000895549,738.9424477,17.36161035,0,0.97266883,5.96067957,0,0,0,0,0,0,2.63518146,0
26,052,26052,0,0.259762755,,0.152182466,0,0.00998781,4.632465279,0.002932176,0.778423653,0,0.000861528,127.5598813,0.443841931,0,0.075460435,11.57566148,0,0,0,0,0,0,2.398526569,0
26,053,26053,0,0.027437481,,1.879999178,0,0,0.075190121,0,0.049789784,0,9.3057E-05,0,0.277544153,0,0,2.9776078,0,0,0,0,0,0,2.301542271,0
26,054,26054,0,0.037902008,,1.367277689,0,0.00048134,0.199829375,0.000225552,0.083258926,0,8.40515E-05,65.42167518,0,0,0.014042104,0.064482563,0,0,0,0,0,0,2.26785063,0
26,055,26055,0,12.10535274,,0.000330929,0,0.406371513,21.52146644,0.255950593,0.025427087,0,0.046780281,0,71.16743544,200.1392547,0.759098456,45.79420897,0,0,0,0,0,5.646516891,4.766539614,0
26,056,26056,0,0.459928749,,1.336491279,0,0.011552166,13.89315865,0.001874947,0.579146251,0,0.001670497,0,12.08387165,0,0.06478656,4.469188842,0,0,0,0,0,0.73839067,2.656243647,0
26,057,26057,0,0.067955621,,1.197972703,0,0.000962681,0.972569364,0.003975446,0.191471877,0,0.000219134,0,0.033674851,0,0.01798186,1.825251943,0,0,0,0,0,0,2.303373424,0
26,058,26058,0,0.823124426,,16.51504481,0,0.039951241,3.42759783,0.03059547,0.352076453,0,0.003800118,0,0.547188503,0,0.185882141,4.295766703,0,0,0,0,0,1.224859818,2.392573358,0
26,059,26059,0,0.066488035,,0.315747261,0,0.001203351,1.979470739,0.000225552,0.190880549,0,0.000334516,0,0.392754821,0,0.002348284,1.843567869,0,0,0,0,0,2.36719362,2.316851651,0
26,060,26060,0,0.037646776,,0.268797199,0,0.000962681,1.817098976,0,0.14546659,0,0.000344211,19.07405164,0.280948061,0,0.023689684,0.369086047,0,0,0,0,0,0,2.286869471,0
26,061,26061,0,0.009315982,,0.425317585,0,0.00072201,1.03961052,0,0.298147376,0,0.000222136,618.0422107,0.026191551,0,0.026620042,1.044559693,0,0,0,0,0,0,2.287262422,0
26,062,26062,0,0.073889774,,0.023909631,0,0.003369382,0.329211166,0.00112776,0.142628217,0,0.000236145,0,0.041158152,0,0.014593223,0.470537311,0,0,0,0,0,0,2.279953529,0
26,063,26063,0,0.087672323,,0.710601716,0,0.00024067,0.579361844,0.000451104,0.204835881,0,4.5139E-05,0,0.031815456,0,0.000516973,0.381065844,0,0,0,0,0,0,2.276259787,0
26,064,26064,0,0.074719279,,0.686780118,0,0.001925361,1.696424456,0.001578864,0.198804339,0,0.000284883,0,6.619615572,0,0.048930511,3.506864637,0,0,0,0,0,2.462750059,2.422909194,0
26,065,26065,0,0.017483418,,0.030216691,0,0,1.391744451,0,0.028265459,0,0.000238146,3.496966699,2.132919261,0,0.036638449,3.172002226,0,0,0,0,0,0,2.337261539,0
26,066,26066,0,0.255104764,,0.32030673,0,0.018110427,2.443346354,0.00833931,0.731590507,0,0.001550166,662.8680475,5.129931039,13.19599482,0.166193463,22.26606911,0,0,0,0,0,0,2.526294668,0
26,067,26067,0,0.08441811,,0.207750986,0,0.001684691,0.477533145,0.000451104,0.304770245,0,5.60343E-05,3.327419537,0.056124752,0,0.002097654,1.004910002,0,0,0,0,0,0,2.29905096,0
26,068,26068,0,0.040581948,,1.394115522,0,0,1.178463867,0.000225552,0.342023884,0,0.000208128,0.383274697,0.01122495,0,0.006531584,3.151539484,0,0,0,0,0,0,2.337010051,0
26,069,26069,0,0.195763235,,1.787761983,0,0.008483622,15.75947964,0.003645897,0.535269744,0,0.000476292,209.8625015,0.798109783,0,0.096079038,0.478631981,0,0,0,0,0,0,2.31935868,0
26,070,26070,0,0.935873329,,0.018340012,0,0.04145543,0.152455614,0.005638801,0.04777927,0,0,0,7.400482188,0,0,2.486176358,0,0,0,0,0,0,2.545884074,0
26,071,26071,0,1.116450238,,3.60998758,0.119262112,0.037183535,4.2950311,0.009924289,0.117910723,0,0.005418188,0,79.86412592,0,0.138050978,44.55384264,0,0,0,0,0,0,4.639075659,0
26,072,26072,0,0.735196871,,1.458565107,0.138080184,0.018591767,10.53312978,0.005858238,0.469987176,0,0.003278598,0,83.41404021,4.39866494,0.787347566,51.93341464,0,0,0,0,0,0,4.827731554,0
27,001,27001,0.020837402,1.325421749,,26.92996185,0,0.061990426,262.4147264,0.01272416,5.830490136,0,0.001398539,0,27.81202473,0,6.461518716,166.9376068,0,0,0,0,0,2.37550382,1.210241081,0
27,002,27002,2.084852676,11.18632475,,68.72399758,0,0.435862646,697.7446193,0.175863562,2.469147527,0,0.007419426,0,32.74901955,0,46.1963209,646.7919604,0,0,0,0,0,0,3.382569271,0
27,003,27003,0.111840417,2.957760436,,9.40260892,0,0.119277298,489.1373589,0.015978599,1.298673675,0,0.002969363,462.7630908,8.616779138,2.19933247,21.01715355,24.15983131,0,0,0,0,0,0,0.39542862,0
27,004,27004,12.36866822,34.74140206,,33.36422098,0,2.384116028,272.6405438,0.572522964,3.077741892,0,0.023441922,10.74515162,2.899190349,6.597997409,3.068632878,12.5827927,0,0,0,1.076,0,0,19.01796269,0.053408633
27,005,27005,1.149793954,5.472565076,,33.1533465,0,0.314293872,635.4934283,0.066086999,0.874691786,0,0.006035655,0,8.369016874,4.39866494,6.885874776,19.03582777,0,0,0,0,0,0,2.547358043,0
27,006,27006,0,2.917050871,,22.12027889,0,0.128081386,542.1905124,0.02518011,0.903430307,0,0.003962283,0,8.246950202,0,23.41610528,77.82449068,0,0,0,0,0,0,0.520803615,0
27,007,27007,0.052135784,1.639229961,,1.044662546,0,0.091538392,46.85748705,0.035535619,1.169882524,0,0.000933535,0,3.242803052,0,0.738869935,17.23515411,0,0,0,0,0,0.291335374,0.397954273,0
27,008,27008,26.59003918,4.33729145,,58.61195244,0,0.185790372,638.9758531,0.082599682,5.531160105,0,0.005395771,0,28.33364313,0,29.00266163,216.4857362,0,0,0,0,0,4.043734993,17.19324048,0
27,009,27009,0.011319763,0.354645392,,5.107730562,0,0.024361996,127.6719075,0.009493286,1.541472788,0,0.001085372,0,2.535621915,0,1.239999529,6.505952034,0,0,0,0,0,0,0.158479479,0
27,010,27010,3.521299474,2.334546772,,8.038052271,0,0.097628891,270.8437116,0.018149328,0.516938588,0,0.002576152,99.99872687,2.000491835,0,5.22286149,2.301838226,0,0,0,0,0,0,3.755237394,0
27,011,27011,0.122192941,0.482835855,,5.376678457,0,0.047819463,174.8510681,0.004989307,1.874508492,0,0.000696949,7.363621027,5.7983614,0,9.409903009,28.53862751,0,0,0,0,0,0,0.280617326,0
27,012,27012,1.545783177,4.965418337,,44.55108419,0,0.21081569,445.3883458,0.074737568,4.171934484,0,0.004477575,28.27230101,3.361547853,2.19933247,12.93116572,9.746870893,0,0,0,0,0,1.43874854,3.57217923,0
27,013,27013,5.390703469,3.987750705,,2.394517603,0,0.153517135,208.1199523,0.018298653,0.920578808,0,0.004406007,0,1.108433993,0,3.457739829,3.057705386,0,0,0,0,0,0,8.040988,0
27,014,27014,2.867272447,2.426877085,,8.427842635,0,0.164744985,190.3133484,0.022838472,0.161077638,0,0.002959277,0,2.546765755,0,8.890566588,0.967198784,0,0,0.494117293,0,0,0,3.892860041,0
27,015,27015,0,0.775204546,,7.593676525,0,0.054211472,231.5939012,0.014027556,1.434087696,0,0.001369498,0,8.557387281,0,2.433837373,39.27434616,0,0,0,0,0,1.174305662,0.35311644,0
27,016,27016,0.113815354,1.933704319,,3.91398046,0,0.108724454,103.521517,0.050023197,0.641590446,0,0.001620029,0,3.883518291,2.19933247,0.743374416,4.267342366,0,0,0,0,0,0.833667378,0.541911146,0
27,017,27017,0.076587804,2.224541616,,16.16380395,0,0.10830234,176.7918549,0.026810648,3.156506729,0,0.001673797,0.42353188,8.432417497,2.19933247,1.725573382,87.91737826,0,0,0,0,0,1.83720569,0.886126785,0
28,001,28001,0,0.552578103,,3.375139754,0,0.014709744,13.39824115,0.016425829,0.106320702,0,0.00438932,0,48.26505508,0,0.307679774,104.1264332,0,0,0,0,0,0,2.36457307,0
28,002,28002,0,0.906138757,,11.88302354,0,0.054335992,43.15768139,0.02041306,1.252904919,0,0.010662116,0,29.37625586,3.848831822,1.531847834,23.68181118,0,0,0,0,0,0,1.528234955,0
28,003,28003,0,13.68288028,,3.869913834,0.000744821,0.325175437,99.41067853,0.405722302,0.862392172,0,0.079523779,0,38.60368115,3.848831822,2.143269294,20.38897748,0,0,0.272550838,0,2.256732779,3.416258904,1.470748831,0
28,004,28004,0,0.223711181,,0.571829354,0,0.009306164,30.79698442,0.005773387,0.055939591,0,0.002958384,0,8.003063502,0,0.644530905,38.52752927,0,0,0,0,0,0,0.453119995,0
28,005,28005,0,0.091883657,,2.96853375,0,0.004082704,11.73785779,0.004119094,0.485006898,0,0.001473401,0,24.75789018,0,0,23.62798065,0,0,0,0,0,0,0.542804106,0
28,006,28006,0,0.096733072,,2.140963421,0,0.003122068,44.45782302,0.00308932,0.019868607,0,0.000644693,74.05799341,3.023544414,0,2.264502604,0.67953481,0,0,0,0,0,0,0.148521556,0
28,007,28007,0,0.729326526,,1.163305874,0,0.036143942,1.498271047,0.022590552,0.046005287,0,0.006364579,0,21.03635931,0,0.07797038,101.3431257,0,0,0,0,0,2.572108694,1.090392015,0
28,008,28008,0,0.043070464,,4.806257475,0,0.001020676,17.33358173,0,0.114007961,0,0.001210891,12.22054902,50.29739832,0,0.447466363,42.13859768,0,0,0,0,0,1.178411032,1.212411103,0
28,009,28009,0,14.03484573,,0.003957506,0,0.575676683,24.35505319,0.135202948,0,0,0.076807731,0,0,0,0.51468031,0,0,0,0,0,1.880610649,0,0,0
28,010,28010,0,0.048940809,,1.118056902,0,0.001200795,3.288591943,0.000686516,0.155637424,0,0.000654988,0,9.677448248,0,0.221071656,7.467110514,0,0,0,0,0,0,0.236891495,0
28,011,28011,0,0.209545784,,0.729177557,0,0.008825846,31.16323642,0.012313368,0.029093318,0,0.002931361,0,13.13624752,0,0.082415001,60.93041694,0,0,0,0,0,0,0.757231619,0
28,012,28012,0,1.864919193,,11.52694861,0.00221005,0.06538331,67.46643355,0.038503405,1.715796164,0,0.013505659,0,224.3961852,0,2.497412269,244.8125082,0,0,0,0,0,3.971471794,6.935342139,0
28,013,28013,0,0.127999039,,3.468848952,0,0.003902585,46.10817932,0.000686516,0.48678088,0,0.005231872,0,12.6012242,0,3.964515899,1.353302585,0,0,0,0,0,0.26627557,0.778526932,0
28,014,28014,0,0.288476397,,1.715696257,0,0.006964613,1.830151412,0.001373031,0.267398341,0,0.002026386,0,0,0,0.024893137,0,0,0,0,0,0,0,0.17669344,0
28,015,28015,0,0.765633332,,0.283423468,0,0.02617734,3.563410763,0.038758835,0.01241788,0,0.00581897,0,17.28652476,0,0.236290114,93.30087889,0,0,0,0,0,0.968789839,0.910733561,0
28,016,28016,0,0.728050364,,5.177854559,0,0.034222669,71.463059,0.008581446,0.083022395,0,0.007360572,0,13.19854869,0,0.554936866,10.68684587,0,0,0,0,0,2.470130816,0.902543592,0
28,017,28017,0,0.383103802,,4.224865002,0,0.030740362,61.83971373,0.029027092,0.059014494,0,0.003787092,1.255280194,7.48778345,0,1.898534808,2.943094842,0,0,0,0,0,0,0.286269688,0
28,018,28018,0,0.359813848,,1.283483689,0,0.008405568,10.52292562,0.006259065,4.857164906,0,0.002886322,0,2.236912936,0,0.29851581,1.461430629,0,0,0,0,0,0,0.17604332,0
28,019,28019,0,0.271248212,,3.735924389,0,0.014829823,51.05174864,0.005773387,0.137188003,0,0.005418771,0,28.86821993,0,1.926584448,34.45330348,0,0,0,0,0,2.266175061,1.013416984,0
28,020,28020,0,0.025331814,,0.034616477,0,0.001921273,11.71863223,0,0.040683339,0,0.000823561,0,1.591711784,0,0.080459963,3.42644551,0,0,0,0,0,0,0.109258927,0
28,021,28021,0,5.985326927,,13.5188403,0,0.281826682,80.0433715,0.126057997,1.171774772,0,0.040660781,0,73.51861238,0,2.462441499,193.6167415,0,0,0,0,0,3.212303149,3.064657557,0
28,022,28022,5.165508454,32.10606393,,12.4445065,0,1.240168756,76.15824158,1.212501744,0.133758303,0,0.164738841,0,513.1084122,7.697663644,7.109993678,901.240736,0,0.004933745,0,0.154,1.880610649,2.50978888,37.41757855,0
28,023,28023,0,0.052003597,,2.068805831,0,0.002401591,3.587362088,0.001373031,0.478384028,0,0.001430936,0,186.3621528,0,0.283380813,214.1551014,0,0,0,0,0,0,3.951184194,0
28,024,28024,0,0.294921015,,0.328216871,0,0.011047318,0.35905795,0.008330061,0.0068594,0,0.001877461,0,0.089036626,0,0.003890481,1.112362765,0,0,0,0,0,0,0.097007253,0
28,025,28025,0,1.663157996,,0.581621972,0.000227079,0.082014326,2.935389373,0.024631006,0.137424534,0,0.010762907,0,6.961003761,0,0.037276199,28.26410655,0,0,0,0,0,0,0.339316417,0
28,026,28026,0,0.106623327,,1.704374342,0,0.004623062,16.71956243,0.001716289,0.014664924,0,0.000603515,128.7378138,5.216341871,0,0.451832614,0.727810006,0,0,0,0,0,0,0.18327204,0
28,027,28027,2.243795706,26.30890707,,0.99871048,0,0.913045297,32.19565083,0.54022602,0.201997508,0,0.125369695,0,0,7.697663644,0.172561293,0,0,0.483764396,0,0.731,3.008977038,1.484344665,27.11150498,0
28,028,28028,0,0.15473463,,0.035305345,0,0.0052835,9.126188809,0.003432578,0.010998693,0,0.000955759,0,6.480928743,0,0.098236858,30.3486492,0,0,0,0,0,0,0.33756651,0
28,029,28029,0,0.358473878,,3.056457134,0,0.020593641,53.60161997,0.014153995,0.181064511,0,0.003539204,0,22.0286208,0,0.486888464,119.6091217,0,0,0,0,0,0,1.13865649,0
28,030,28030,0,0.592777203,,2.315262389,0,0.02623738,17.6323504,0.005835383,0.136833207,0,0.004743194,0,25.00569913,0,0.777826497,11.66718739,0,0,0,0,0,0,1.384531256,0
28,031,28031,0,0.070444137,,0.400166477,0,0.003182108,8.769721833,0.004542776,0.014073597,0,0.000571345,1.354381262,0.120283551,0,0.091628185,0.045958776,0,0,0,0,0,0,0.004256741,0
28,032,28032,7.781396079,41.44910043,,3.44726772,0,1.446081935,80.70348407,1.557940511,0.493403749,0,0.21819166,0,314.1328771,30.79065458,1.521668623,486.5356425,0,0.215433969,0,1.155,0,2.753402699,90.31444025,0
28,033,28033,0,7.467078509,,7.352351102,0,0.249635459,17.04769326,0.131843962,0.170420614,0,0.037829739,0,398.3985172,7.697663644,1.569049882,849.5040269,0,0,0,0,0,1.444686601,10.3339147,0
28,034,28034,0,0.071656491,,6.525840747,0,0.009306164,45.77418885,0.004824038,0.130565134,0,0.002360505,0,15.46405605,0,0.797416791,12.45965544,0,0,0,0,0,0,0.519111087,0
28,035,28035,0,2.360899515,,44.1905744,0,0.064182514,26.73568146,0.05469932,0.805506457,0,0.017576584,0,804.0306766,0,2.214575745,922.7123774,0,0,0,0,0,0,16.9940005,0
28,036,28036,0,0.005870345,,0.017763036,0,0.000240159,6.668252944,0,0.056412653,0,0.000280525,0,0,0,0,0,0,0,0,0,0,0,0.001934882,0
28,037,28037,0,0.717777261,,18.40762449,0,0.036023862,39.11989164,0.021574696,2.641460389,0,0.008786793,16.15759703,52.66740074,3.848831822,6.830834445,61.86344019,0,0,0,0,0,0,2.247636531,0
28,038,28038,0,21.06477498,,0.016866243,0,1.235767669,19.30066382,0.424071666,0,0,0.119560142,0,0,0,0.310659399,0,0,0,0,1.039,0,1.235065408,0,0
28,039,28039,0,0.705462298,,16.25076047,0,0.04977297,129.5332761,0.020774746,0.049671518,0,0.003810254,62.09128554,9.381978713,7.697663644,3.776761919,3.03866244,0,0,0,0,0,0,0.495948999,0
28,040,28040,0,3.797028309,,1.412193493,0,0.111013535,6.646613493,0.110678992,0.048488863,0,0.017452195,0,239.6976863,0,0.342185619,540.3881658,0,0,0,0,0,0,5.904610281,0
28,041,28041,1.063311513,21.76991824,,7.586451731,0,0.915065468,102.7146655,0.410277614,1.372353094,0,0.120858445,1.651684466,3.125920648,3.848831822,1.340219998,0,0,0,0,0.561,0,2.713744635,27.75875504,0.065527446
28,042,28042,0,0.088565636,,1.673491913,0,0.003422267,28.80943214,0.000686516,0.052036829,0,0.001936654,0,5.155072611,0,1.165281058,15.0494995,0,0,0,0,0,2.334160313,0.243030489,0
28,043,28043,0,0.833780377,,1.481543699,0,0.031580919,39.37302717,0.020252321,0.187805646,0,0.007826399,0,20.92144041,0,0.928388568,125.6285214,0,0,0,0,0,2.628763071,1.170439639,0
29,001,29001,0,0.685937021,,0.003022482,0,0.032688339,4.880781626,0.003411143,0.015137987,0,0.000433461,0.270522448,0.980864097,0,0.020791715,1.590605679,0,0,0,0,0,0,0.051461766,0
29,002,29002,0,0.818338818,,0.003976813,0,0.057041514,4.348879556,0.039471363,0.00792379,0,0.000641506,0,0.803056814,0,0.02076463,1.41297799,0,0,0,0,0,0,0.042578922,0
29,003,29003,1.49252296,0.035094452,,0.101470173,0,0.002413349,6.753611117,0.007932958,0.493285484,0,0.00024697,0.202891836,13.55599272,0,0.014548227,11.2235705,0,0,0,0,0,0.369899507,9.851385639,0
29,004,29004,0.044132384,0.277948062,,0.629475831,0.016295219,0.012428748,32.67912226,0.00727731,0.105492844,0,0.000646983,3.644236878,18.80496721,0,0.179231136,48.85121302,0,0,0,0,0,0,1.485945921,0
29,005,29005,0,5.191043761,,0.194055715,0,0.443575685,10.20932208,0.086557302,0.559987237,0,0.003556278,0,6.585217881,6.597997409,0.122329914,10.0328024,0,0,0,0,0.75224426,0.343478113,0.267806739,0
29,006,29006,0,2.603816933,,0.626912648,0,0.128028171,9.971678341,0.039335529,0.269408855,0,0.001940777,11.4581232,41.79130668,0,0.065605583,28.89906601,0,0,0,0,0,1.273511159,1.194999477,0
29,007,29007,0,1.058129639,,0.030874408,0.00224468,0.056351702,20.64404275,0.007838458,0.024007901,0,0.000683232,9.059375532,4.900492027,0,0.238174023,12.61456198,0,0,0,0,0,0.380468064,0.251068818,0
29,008,29008,0,0.62704215,,0.174038512,0.004564296,0.026124504,10.14781853,0.004474857,0.067529612,0,0.000623741,0,10.73115768,0,0.058109088,28.44360125,0,0,0,0,0,0.750367571,0.542440787,0
29,009,29009,0,0.194295649,,0.003775488,0,0.00695805,3.989102876,0.000806994,0.018804218,0,0.000192187,0,1.516997656,0,0.016954102,3.924519784,0,0,0,0,0,0,0.090443504,0
29,010,29010,0,4.48028539,,0.154940888,0,0.311445215,27.53752414,0.108361632,0.03642578,0,0.002881559,23.19856288,5.959569443,4.39866494,0.122129857,7.087657247,0,0,0,0,0,0.105685573,0.292619973,0
29,011,29011,0,0.146822427,,0.010377364,0,0.008989725,1.771547246,0.000747266,0.195019842,0,0.000179351,0,7.381342688,0,0.012747894,7.285382042,0,0,0,0,0,0.914180209,0.266852384,0
29,012,29012,0,0.171962816,,0.214362971,0,0.004645697,14.86499475,0.003036608,0.085387705,0,0.000283771,2.164179582,18.11772242,0,0.105707254,12.14504031,0,0,0,0,0,0.898327373,0.525262395,0
29,013,29013,0,5.107136116,,1.338895288,0.007221126,0.261667378,76.12530143,0.107861594,0.442313045,0,0.003476976,19.24569912,33.8092302,0,0.366758326,89.88534517,0,0,0,0,0,1.997457336,1.760491612,0
29,014,29014,0,0.550536244,,0.401087542,0,0.016229773,12.0770384,0.007737285,0.133876569,0,0.000554275,3.279303062,27.26477862,0,0.062961042,18.01712477,0,0,0,0,0,0.391036621,0.796079023,0
29,015,29015,0,1.835950317,,0.568589544,0,0.081684607,28.83675772,0.051313221,0.069658391,0,0.001533507,0.916052039,10.9817322,0,0.190507247,13.07073042,0,0,0,0,0,0.401605179,0.444362442,0
29,016,29016,0,0.481049228,,0.021651537,0,0.024374826,6.380603251,0.006898791,0.021879121,0,0.000319502,0.541044895,5.91183487,0,0.017616436,4.367180027,0,0,0,0,0,0.258929655,0.286233134,0
29,017,29017,0,0.718861998,,0.008494849,0,0.0324709,18.71833343,0.007528406,0.006504604,0,0.00034049,0.605549041,0.701108655,0,0.046560871,0.863905828,0,0,0,0,0,0,0.034209962,0
29,018,29018,0,2.220138857,,0.053217072,0,0.092049203,45.4428366,0.068178763,0.017621562,0,0.001380292,0.473414284,1.96591387,0,0.029747514,3.539400085,0,0,0,0,0,0.211371147,0.104465183,0
29,019,29019,0,1.330143548,,0.018084418,0,0.052112895,10.63955274,0.044616977,0.052155094,0,0.000854242,0,2.877001866,2.19933247,0.064163881,4.172147062,0,0,0,0,0,0,0.148438933,0
29,020,29020,0.099480215,0.597116153,,0.026671577,0,0.014359427,2.864448608,0.006398403,0.154336504,0,0.0003304,8.345551814,10.07541934,0,0.027458748,8.423851078,0,0,0,0,0,0.084548459,1.308582058,0
29,021,29021,0.06352278,0.888655339,,0.146859702,0,0.035898568,10.10993105,0.017400663,0.22967164,0,0.00070457,19.45145285,20.2031644,0,0.031251801,14.03495096,0,0,0,0,0,0.655250555,1.16647535,0
29,022,29022,0,0.13565601,,0.002824342,0,0.009567319,3.880550585,0.00070612,0.007805524,0,0.000214563,0.980643873,0.785319626,0,0.016233418,1.204904997,0,0,0,0,0,0.07926418,0.038981737,0
29,023,29023,0.477161499,0.927195428,,0.217368023,0,0.062984848,13.40486177,0.007362016,0.089172202,0,0.000959547,0,5.004997628,0,0.173988979,8.548523274,0,0,0,0,0,0,2.62925058,0
29,024,29024,0,1.061383852,,0.192965051,0,0.053707448,24.76231876,0.01245581,0.0137188,0,0.001131267,0.581025446,3.573045741,0,0.073012689,5.540304902,0,0,0,0,0,0,0.184998076,0
29,025,29025,0,5.093353567,,0.062007952,0,0.290860984,108.1105839,0.07216989,0.015492783,0,0.002733776,1.299935238,3.351313075,2.19933247,0.351282758,2.83022039,0,0,0,0,0,0,0.158716603,0
29,026,29026,0,1.058703912,,0.018846093,0,0.063927084,8.437917382,0.010216489,0.020696466,0,0.000810501,0,2.528535495,0,0.046236043,4.053428675,0,0,0,0,0,0.332909556,0.13052642,0
29,027,29027,0,0.857644605,,0.000977281,0,0.042473097,11.13723669,0.005546279,0.007214197,0,0.000427564,0,1.072058566,0,0.03752549,0.915545091,0,0,0,0,0,0.021137115,0.050874471,0
29,028,29028,0,1.411690294,,0.032602661,0,0.056389197,20.97317275,0.042538001,0.020932997,0,0.000884268,12.16226265,3.975228463,0,0.070032609,5.918296978,0,0,0,0,0,0.200802589,0.202103057,0
29,029,29029,0,0.253381945,,0.030496743,0,0.00934988,3.465782629,0.000806994,0.009579507,0,0.000450807,0,0.733115574,0,0.036753421,0.945793821,0,0,0,0,0,0,0.03868809,0
29,030,29030,0,0.593351475,,0.282434191,0.002021007,0.012066746,18.27216394,0.003298084,0.040683339,0,0.000548115,12.78613166,18.27447456,0,0.027403557,40.67943365,0,0,0,0,0,0,0.646465499,0
29,031,29031,0,1.893313795,,0.147687079,0,0.060665498,15.14631169,0.149756141,0.305243307,0,0.00138451,2.025791891,16.48574616,4.39866494,0.124378395,23.61166534,0,0,0,0,0,0.908895931,0.598967977,0
29,032,29032,0,0.610324429,,0.019038967,0,0.011886669,5.693334829,0.009446072,0.097805585,0,0.000486192,0,2.646024945,0,0.105095799,7.696714536,0,0,0,0,0,0,0.149393288,0
29,033,29033,0,6.47728734,,0.159988329,0,0.561355177,14.9197769,0.068473254,0.016911969,0,0.00444684,0,2.85556546,19.79399223,0.146658369,3.889751004,0,0,0,0,0,0,0.136472787,0.086186995
29,034,29034,0,1.292624389,,3.481910206,0,0.058644383,50.94291971,0.08808203,0.958778571,0,0.001506879,51.35776984,68.33802057,13.19599482,0.283620076,48.36196764,0,0,0,0,0,1.284079716,1.986233313,0
29,035,29035,0,0.393440714,,0.004539243,0,0.015220734,3.33793444,0.002402401,0.011944818,0,0.000217338,0,1.383474213,0,0.004441574,4.495639876,0,0,0,0,0,0,0.07436629,0
29,036,29036,0,0.802450603,,0.010598153,0,0.061100376,3.45541692,0.006194476,0.007450728,0,0.000943243,0.405783672,0.354268536,0,0.015862132,0.366422655,0,0,0,0,0,0,0.017031569,0
29,037,29037,0,0.455015525,,0.023431502,0,0.016169439,17.93299516,0.011470771,0.018449421,0,0.000325719,2.912631371,8.000967883,0,0.079395389,7.754829098,0,0,0,0,0,0,0.367133087,0
29,038,29038,0,0.931534379,,0.033583138,0,0.054649684,5.478478871,0.040658592,0.025190556,0,0.000694314,0.264269515,3.96869534,2.19933247,0.190452052,8.065464447,0,0,0,0,0,0.496722195,0.200855054,0
29,039,29039,0,1.476646934,,0.052473653,0.00676129,0.070450256,11.23200943,0.048118171,0.027319335,0,0.000867412,0,5.041959657,0,0.067668367,14.80191848,0,0,0,0,0,0.385752343,0.245416099,0
29,040,29040,0,0.257720896,,0.237936242,0,0.008265721,9.501385183,0.001714862,0.026728008,0,0.000379656,2.028918358,14.14470505,0,0.07587205,12.80281907,0,0,0,0,0,0,0.448253275,0
29,041,29041,0,2.019462399,,0.023102642,0,0.100021968,18.22976514,0.109280512,0.041156401,0,0.001144102,0,3.279420407,0,0.063761982,3.23568668,0,0,0,0,0,0.153244081,0.15592695,0
29,042,29042,0,0.917305174,,0.003909124,0,0.038776633,6.520508189,0.038413398,0.019159014,0,0.000536493,0,0.943131335,0,0.014917212,0.888058582,0,0,0,0,0,0.068695623,0.044928104,0
29,043,29043,0,2.191425215,,0.040202154,0,0.078060623,8.569515894,0.022156881,0.017266766,0,0.001679208,0,5.17820109,0,0.060322741,4.047794868,0,0,0,0,0,0,0.151081762,0
29,044,29044,0,2.896440856,,0.039128713,0,0.179822104,21.30611254,0.037563302,0.024244432,0,0.001657378,0,2.132038308,0,0.136137002,3.037679163,0,0,0,0,0,0,0.103437416,0
29,045,29045,0,0.403777625,,0.000911044,0,0.012489082,1.049463674,0.001453386,0.07391595,0,0.000222541,0,5.18623645,0,0.013678195,5.703775984,0,0,0,0,0,0.607692047,0.181767951,0
29,046,29046,0,0.207759157,,0.148932502,0,0.003982026,11.7090246,0.015992212,0.021879121,0,0.000174668,2.060388814,2.612205841,0,0.012535011,2.623980088,0,0,0,0,0,0,0.12406617,0
29,047,29047,0,0.177131272,,0.023431502,0.002043715,0.004344028,1.262073792,0.000806994,0.018331156,0,0.00011951,0,2.387177996,0,0.00504972,1.814475961,0,0,0,0,0,0,0.104612007,0
29,048,29048,0,1.247384449,,0.006449647,0,0.052475293,14.09639715,0.032355988,0.01241788,0,0.000628891,0,1.138084655,2.19933247,0.028031209,1.700501827,0,0,0,0,0,0.243076819,0.057187897,0
29,049,29049,0,0.372511659,,0.005061874,0,0.010726994,3.502112811,0.002805898,0.063035522,0,0.000207776,0,0.83517469,0,0.015426023,2.147821487,0,0,0,0,0,0,0.047203874,0
29,050,29050,0,0.723711413,,0.021021708,0,0.05334505,13.74089498,0.003934096,0.013127473,0,0.000382119,12.9384174,1.267617037,0,0.016047598,1.926549211,0,0,0,0,0,0,0.066804861,0
29,051,29051,0,0.249042995,,0.001677995,0,0.012901384,1.357929629,0.001453386,0.011471755,0,0.000164087,0,0.466273404,0,0.011981407,1.084187519,0,0,0,0,0,0,0.026061237,0
