CVE ESTADO,CVE MUNICIPIO,Emisiones de   COV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Aguas_Residuales,Aplicacion_de_plaguicidas,Artes_graficas,Asados_al_carbon,Asfaltado,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Esterilizaccion_de_material_hospitalario,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Lavado_en_Seco,Limpieza_de_superficies_industriales,Manejo_y_distribucion_de_Combustibles,Manejo_y_Distribucion_de_gas_L.P.,Panificacion,Pintado_Automotriz,Pintura_para_se–alizacion_vial,Quema_de_Residuos,Quemas_Agricolas,Recubrimiento_de_superficies_arquitectonicas,Recubrimiento_de_superficies_en_la_Industria,Rellenos_Sanitarios,Uso_domestico_de_solventes,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
26,029,26029,242.8870649,5.449926777,46.86457746,1.47730869,0.064056829,0,0.400401312,173.831739,0.135894292,0.23452,0.043510066,0,0.146057168,0.473215173,219.3401263,96.50617023,928.8738081,13.99020883,36.57153796,0.071167473,0.484230933,18.33950886,163.0875463,47.12287137,29.70672511,375.7376419,0,54.27839735,6.804,0,7.738268663,5.312770381,0
26,030,26030,1735.418952,16.97193272,373.444434,9.08734788,8.786034724,0,2.190437939,286.7946297,0.719506035,1.22703,0.263381427,0,12.2688021,5.743406072,1426.463142,709.2163079,5132.201819,119.9190587,285.1801843,9.761330645,0.42934536,33.93450692,1003.329422,173.6915513,208.142987,2311.953988,0,0,53.761,0,4.045823597,11.08284868,0.149806605
26,031,26031,2.63821671,0.079193225,0,0.00979758,24.10330378,0,0.00252809,9.359818391,0.000374971,0,0.000177291,35.20057642,0.146057168,0,0.245656028,0,6.344109473,0.083523635,0,26.77889687,0.002305075,0.394159887,1.079837299,0,0,2.489317887,0,0,0,4.765931097,0,2.861212038,0
26,032,26032,1.761187912,0.015816883,0,0.00970515,0.996439569,0,0.000421348,0.382254236,0.00012499,0.00164,0.000101309,196.9906267,0,0,0.859796099,2.263640218,3.79000981,0,0,1.107049586,0.000187164,0.235439137,1.067794504,0,0.001028409,2.467980877,0,0,0,0,0,2.838953455,0
26,033,26033,0,8.261707542,1.962914239,0.45688149,1.950174585,0,0.107180471,189.7307262,0.025500091,0.08118,0.020239018,0,0,0.103718394,42.77485593,38.13708624,392.5996806,5.804892618,12.44988526,2.166654189,0.814953373,47.15089806,50.43522613,1.548557191,0.137121167,116.2369206,0,0,0,0,3.937646496,7.126344627,0
26,034,26034,3.62220024,0.117269145,0,0.00695279,4.473159573,0,0.001685393,0.618757314,0.000789027,0,0.000202618,0,0,0,0.552726064,0,4.972414039,0.16704727,0,4.969703739,0.000222476,2.976923497,0.774753155,0.999686908,0.00356515,1.7674157,0,0,0,0,0,2.910425971,0
26,035,26035,0,0.213083329,0,0.07717905,0.298931871,0.030525393,0.01906601,8.375844488,0.005579228,0,0.003172645,356.4550364,0,0.025929599,8.812910016,2.200217862,67.25829465,0.772593622,0.778117829,0.332114876,0.005929415,2.803956974,8.518270443,0.43075591,0.027424233,19.63716196,0,0,0,0,2.466437915,2.969135537,0
26,036,26036,0,0.210501627,5.888742718,0.30371471,3.610527603,0.016974457,0.058514743,12.01304217,0.024725014,0.01886,0.007664451,0,0,0.207436788,105.5706782,19.40998208,183.0473757,3.236540848,14.78423875,4.011315098,0.020812769,3.099768465,33.53517025,14.61763221,5.336862651,77.27553955,0,0,0,0,1.709198204,2.970207625,0
26,037,26037,2.538392294,0.210615159,0,0.01297101,3.666897613,0,0.004108146,1.329537281,0.000624952,0,0.00025239,0,0.292114336,0,0.368484042,0,6.972761073,0.083523635,0,4.073942475,0.003541931,1.190178251,1.429078359,0,0.008570073,3.303680453,0,0,0,0,0,2.915224839,0
26,038,26038,10.74538536,0.203593758,0,0.04998409,2.607540003,0,0.014905196,1.254080493,0.003163843,0.01886,0.001103847,6.133324785,0,0,1.934541223,8.443673761,26.19040199,0.605546352,1.556235658,2.896990615,0.001785973,1.850538049,5.515600183,0.287170607,0.023996204,12.71685823,0,0,0,0,0,2.931153,0
26,039,26039,11.81493267,0.050592152,0,0.06481397,1.323841141,0,0.011271067,3.760040962,0.004126165,0,0.001078766,0,0,0.025929599,6.110693705,3.604946285,28.36350489,0.668189078,3.112471316,1.470794449,0.016318338,0.840123918,7.15743459,0.43075591,0,16.47928441,0,0,0,0,3.194830399,2.861314142,0
26,040,26040,1.269196147,0.151723319,0,0.01045486,3.752876113,0,0.001685393,13.81283488,0.001645414,0.00164,0.000109751,19.25742737,0,0,1.596764184,1.440001806,9.472429952,0,0,4.169465039,0.034981298,0.740930748,1.156108335,0.143585303,0.035871399,2.660013971,0,0,0,0,0,2.863560421,0
26,041,26041,15.18044156,0,2.944371359,0.13019279,1.651242714,0,0.039238059,5.451325178,0.025313291,0.0287,0.003391951,106.4466395,0,0.077788796,75.78488474,10.35584883,82.51865357,2.067209961,3.890589145,1.834539313,0.014386204,0,14.36304036,51.02128121,0.078844671,33.09370322,0,0,0,0,1.781316272,2.814346489,0
26,042,26042,197.973208,10.08167942,28.21689219,1.31452919,0.28469702,0,0.311692396,266.4249386,0.129398655,0.1763,0.042587563,0,2.190857518,0.395426377,350.3054964,127.2025448,984.8526919,23.11516593,57.38618989,0.316299882,0.865698423,60.93491524,145.1237102,19.26350762,24.1271649,334.4363019,0,0,0,0,7.233442189,8.10166164,0
26,043,26043,552.9274406,0.0677201,141.8205538,2.48385085,1.224197185,0,0.456758642,28.80655203,0.445103962,0.246,0.063546217,26.49369557,0.146057168,1.529846313,1313.86056,125.323763,1572.304583,11.42185706,61.08224958,1.360089491,0.025195866,1.296664942,274.1622603,268.9605571,49.35916129,631.8137729,3.248804025,0,0,0,4.21890696,2.857332102,0
26,044,26044,0.541903973,0.068550102,0,0.00443664,9.335499972,0,0.001053371,0.900141776,0,0,4.64333E-05,0,0,0,0.491312057,0,1.975953982,0,0,10.37178942,0.006492176,0.391275678,0.489740336,0,0.000555341,1.123749218,0,0,0,3.812744878,0,2.840689216,0
26,045,26045,0.606076812,0.167408784,0,0.00355342,2.422771637,0,0.001896067,12.52892,0.004025222,0,0.000657169,0,2.921143357,0,2.825044326,0,13.77461539,0.16704727,0,2.691711992,0.02004147,4.906883314,0.393397975,0.143585303,0.020568175,0.903266776,0,0,0,3.812744878,2.069788543,2.93569661,0
26,046,26046,0,0.031307112,0,0.00403611,0.942347135,0,0.000684691,0.143878958,0,0,6.85947E-05,0,0,0,0,0,1.701753705,0,0,1.046952608,0.000788516,0.275004989,0.445583421,0,0.001714015,1.02773267,0,0,0,0,0,2.826803127,0
26,047,26047,0,0.416123345,0,0.089349,1.716723029,0,0.016169241,4.344635697,0.008752291,0.01394,0.002221412,0,0,0.025929599,7.860992906,5.619604817,55.4622453,0.918759983,2.334353487,1.907288286,0.02008639,0.393834099,9.875092031,0.143585303,0.013712117,22.74880932,0,0.212472778,0,0,2.848663674,2.986043892,0
26,048,26048,67.05348634,0.181268665,8.833114077,0.7051382,1.081848675,0,0.24248594,9.973608797,0.036318256,0.04756,0.014800382,0,0,0.51859197,30.09286347,85.21283082,385.1207029,5.261988992,24.89977053,1.20193955,0.019937463,0,77.83659938,6.028969514,0,179.4371456,0,0,23.2,0,9.699880104,2.857229998,0
26,049,26049,1.183632362,0.59758162,0,0.01015703,1.740922275,0,0.001896067,28.02462985,0.000374971,0.00492,0.000347195,113.8803291,0,0,0.368484042,0.173744825,12.18300185,0.083523635,0,1.934173776,0.062977526,1.608922434,1.123994215,0.143585303,0,2.585334434,0,0,0,0,0,3.193763444,0
26,050,26050,3.629330556,0.183618395,0,0.01439854,7.254080061,0,0.001264045,1.568715724,0.001499884,0,0.00012347,0,0,0,0.859796099,1.038079857,7.784824534,0,0,8.059320983,0.002477768,5.864553716,1.593663226,0,0.00239962,3.666409631,0,0,0,0,0,2.960916198,0
26,051,26051,2.951950589,0.740093645,0,0.02994732,1.564979517,0,0.007478932,28.04998476,0.001624874,0,0.000944496,603.6431263,0,0,1.351108156,2.889675944,22.56797546,0.334094539,0.778117829,1.738700449,0.239142371,1.866233121,3.307754404,0.287170607,2.036838897,7.617312734,0,0,0,0,0,3.293416551,0
26,052,26052,7.301443004,0.269915285,0,0.04180917,1.098930496,0,0.008742977,12.26454343,0.001624874,0.00164,0.000908616,104.2038467,0,0,1.658178191,7.519277662,26.06886245,0.751712713,0.778117829,1.220917543,0.018552859,5.000300092,4.616404811,0.43075591,0.0353087,10.64005588,0,0,0,0,0,2.985957104,0
26,053,26053,0.791465013,0.060109054,0,0.0044161,3.862484466,0,0,0.190974233,0,0,9.81431E-05,0,0,0,0,0,1.81523061,0,0,4.291240493,0,2.190876233,0.489740336,0,0.004799241,1.120193049,0,0,0,0,0,2.859956164,0
26,054,26054,0,0.003353826,0,0.00610038,3.293944517,0,0.000421348,0.522134331,0.00012499,0,8.86454E-05,53.4430586,0,0,0.491312057,0,2.40470224,0,0,3.65958963,0.003452421,0.019461665,0.674396529,0,0.00349659,1.554045595,0,0,0,0,0,2.816184353,0
26,055,26055,257.3829962,6.398156243,39.25828479,1.94837305,0.051245464,0,0.355723292,53.63682246,0.141835801,0.1107,0.049337098,0,13.29120228,0.596380766,242.1247229,289.4687763,930.9533741,10.98335798,78.78443019,0.056933979,0.186633517,32.88944549,215.1124214,27.02251415,0.171401458,495.6765338,0,0,0,0,9.3753488,6.062453767,0
26,056,26056,6.331720105,0.885351877,0,0.07402616,3.256649208,0,0.010112359,36.99153347,0.001039008,0,0.001761799,0,0,0,1.105452127,4.073135676,42.99647869,0.835236348,0,3.618154345,0.015928558,4.322425523,8.169029383,0.143585303,6.611633279,18.82635556,0,0,0,0,1.226007151,3.320780315,0
26,057,26057,1.982227691,0.110851128,0,0.01093755,3.083268723,0,0.000842697,2.561710705,0.002203006,0,0.000231111,0,0,0,1.289694149,0,8.482888331,0,0,3.425527717,0.004421057,0.662701799,1.208293781,0,0.005142044,2.784479865,0,0,0,0,0,2.862335178,0
26,058,26058,0.24956104,0.147269853,0.98145712,0.132483,11.44795186,0,0.034971908,8.820518466,0.016954573,0.0082,0.004007817,0,0,0.051859197,28.15832225,27.9039364,85.7128494,1.169330887,1.556235658,12.71873454,0.045701368,1.913228978,14.62396759,10.49595887,10.16454404,33.70536419,0,0,0,0,2.033729509,2.978222757,0
26,059,26059,0.891289429,0.075305802,0,0.01070134,1.582915429,0,0.001053371,5.257159328,0.00012499,0,0.000352799,0,0,0,0.614140071,1.382642852,7.051155094,0,0,1.758627342,0.000577354,1.491115948,1.188222456,0,0.002056817,2.720468834,0,0,0,0,3.930434689,2.879845944,0
26,060,26060,4.335231784,0.015151854,0,0.0060593,1.460495711,0,0.000842697,4.826346262,0,0,0.000363024,15.58161965,0,0,0.368484042,0,6.302751233,0.083523635,0,1.622618392,0.005824395,0.14071675,0.670382264,0,0.230977109,1.54337709,0,0,0,0,0,2.840893423,0
26,061,26061,0,0.063204402,0,0.00149942,1.837149868,0,0.000632022,2.746749066,0,0,0.000234277,504.8795524,0,0,0.368484042,0,6.258664252,0.083523635,0,2.041083136,0.006544859,0.396488186,0.164584867,0,0.03605014,0.38051002,0,0,0,0,0,2.841403941,0
26,062,26062,1.882403274,0.038487873,0,0.01189266,0.43558644,0,0.002949438,0.856050067,0.000624952,0,0.000249051,0,0,0,0.368484042,0,5.631590467,0.16704727,0,0.483938819,0.00358792,0.261438185,1.316678937,0,0.00239962,3.022743148,0,0,0,0,0,2.831908307,0
26,063,26063,2.338743462,0.020311444,0,0.01411098,2.374657841,0,0.000210674,1.520036605,0.000249981,0.00164,4.76062E-05,0,0,0,0.368484042,0,5.477278081,0.083523635,0,2.638257312,0.000127104,0.176991526,1.553520576,0,0.002948105,3.591730094,0,0,0,0,0,2.827109438,0
26,064,26064,0.648858704,0.258841681,0,0.01202617,2.334515561,0,0.001685393,4.500925804,0.000874932,0,0.000300453,0,0,0,0.337777039,0,7.468356128,0,0,2.593659029,0.012030157,1.936281071,1.324707468,0,0,3.061861001,0,0,0,0,4.089094438,3.017634744,0
26,065,26065,0.784334698,0.118600448,0,0.00281398,0.489678874,0,0,3.695959999,0,0,0.000251162,2.856677021,0,0,0,0.255673164,4.729153431,0,0,0.544035796,0.009008005,1.384825118,0.309098409,0,0.002056817,0.718346019,0,0,0,0,0,2.906362247,0
26,066,26066,4.413665253,0.518914171,0.98145712,0.04105946,1.59430331,0,0.015853229,6.331048038,0.004621254,0.01558,0.001634891,541.4978416,0.876343007,0,3.162821365,8.411937405,53.1437056,1.273735431,0,1.771279337,0.040860669,12.96832715,4.532105245,0.143585303,0,10.44802279,0,0,0,0,0,3.151952022,0
26,067,26067,2.2175281,0.04382033,0,0.01358721,1.283983559,0,0.001474719,1.237424557,0.000249981,0.00164,5.90969E-05,2.718173706,0,0,0.153535018,0.81360343,7.72422287,0.083523635,0,1.426512466,0.000515734,0.478397494,1.505349395,0,0.001371212,3.460151863,0,0,0,0,0,2.85671948,0
26,068,26068,0.891289429,0.210094656,0,0.00653172,3.326115281,0,0,3.123522519,0.00012499,0,0.000219503,0.31309764,0,0,0.245656028,0,5.146854953,0,0,3.695331516,0.001605869,0.999775338,0.72256771,0,0,1.660730647,0,0,0,0,0,2.906035516,0
26,069,26069,3.144469106,0.377225502,0,0.03150836,3.76654157,0,0.007426264,42.02549314,0.002020385,0.0041,0.000502324,171.4605933,0,0.025929599,1.811713209,2.394236296,35.08136704,0.250570904,0.778117829,4.184647433,0.023622191,0.245546614,3.480367801,0,0.001714015,8.015603596,0,0,0,0,0,2.883103049,0
26,070,26070,17.50492439,0.795093738,1.962914239,0.15063009,0.381494006,0,0.036288621,0.07657733,0.003124759,0.00492,0,0,0,0.207436788,3.009286347,27.80502087,91.0902408,1.231973613,5.446824803,0.423841841,0,2.077909328,16.63110012,0.287170607,0.068560583,38.31060228,0,0,0,0,0,3.177402364,0
26,071,26071,0,6.331023962,0,0.17969419,5.35230397,0.059904479,0.032549155,11.06091842,0.005499575,0,0.005714324,0,0,0.025929599,5.250897605,15.04378642,128.9479024,2.756279948,7.78117829,5.946437774,0.033941499,40.24688873,19.84251216,0.717926517,0.030852262,45.70032024,0,0,0,0,0,5.89685399,0
26,072,26072,0,7.399472763,0,0.11833094,3.402129385,0.069356658,0.016274578,27.89481376,0.00324636,0.00328,0.003457793,0,0.292114336,0,3.4698914,5.413056158,59.12081006,1.879281783,2.334353487,3.779783585,0.193578902,44.69542122,13.05438995,0.574341214,0,30.09940942,0,0,0,0,0,6.141953667,0
27,001,27001,156.6690844,13.32156024,0.98145712,0.21332844,18.40964808,0,0.054264233,1031.912063,0.007403187,0.0369,0.001474978,0,0,0.103718394,8.79372769,23.05740631,193.8515406,0.939640891,7.78117829,19.17484805,1.58864236,98.86156344,22.22297133,2.353716934,0.075840996,57.99399443,0,0,0,0,3.944232758,1.566529691,0
27,002,27002,490.6467021,26.23577243,38.76755623,1.80045424,27.96806582,0,0.38153879,2741.956365,0.102321162,0.1886,0.007824941,0,0,1.089043138,119.9759631,59.47805664,857.5977179,6.89069987,49.21595269,29.13056296,11.35792303,250.8021506,187.5143492,14.88562597,0.76677693,489.4247898,0,0,0,0,0,4.292930265,0
27,003,27003,29.97147701,4.272179643,3.925828479,0.47605558,10.62173264,0,0.104411141,1923.826695,0.009296689,0.082,0.003131656,378.5147696,0.146057168,0.233366387,13.83628483,31.2673891,297.1110338,2.526589953,10.11553178,11.06322666,5.167320856,18.48729197,49.57617341,3.589632587,0.283792112,129.4125246,0,5.730400367,0,0,0,0.50920532,0
27,004,27004,1868.449124,1.673558509,276.7709077,5.59167609,21.52472088,0,2.026344577,1034.848734,0.333106041,1.1898,0.024723161,8.777729495,0.438171504,7.629784364,364.7552153,762.8445702,2583.729896,16.20358515,203.8668712,22.41939935,0.754460428,9.609199794,582.3052743,41.25019506,291.2948949,1520.0344,0,0,146.935,0,0,23.62259742,0.251988343
27,005,27005,229.5542671,2.698649662,14.96722107,0.88081682,18.29776215,0,0.275121772,2498.156454,0.038450822,0.10332,0.006365538,0,0.292114336,0.855676751,39.5717746,86.15062593,632.4766498,5.951058979,40.85118602,19.05831157,1.692975419,11.29822286,91.72595646,9.787919013,38.96785677,239.436819,0,0,0,0,0,3.193922563,0
27,006,27006,97.95223623,4.3049382,5.888742718,0.46950332,15.37850738,0,0.112117929,2132.066032,0.014650324,0.05822,0.004178845,0,0,0.162059991,15.804112,47.17632779,372.6966047,2.108971779,21.98182867,16.01771751,5.75713209,32.93187988,48.88973408,8.378189078,0.378422103,127.6273281,0,0,0,0,0,0.676622364,0
27,007,27007,4.400357761,2.048909594,3.925828479,0.2638363,3.718712471,0,0.08012948,183.8315981,0.020675379,0.0492,0.000984558,0,0,0.18150719,39.6640165,27.11026815,134.5827344,1.252854522,11.67176744,3.873281351,0.181660091,14.35058892,27.48968708,3.271580833,16.44664783,71.71724832,0,0,0,0,0.483726659,0.503891701,0
27,008,27008,163.4807837,24.68804176,5.888742718,0.69809298,26.56991875,0,0.16263434,2512.094704,0.048058252,0.07872,0.005690682,0,0,0.492662372,49.13418478,40.20136337,569.8207272,4.113539014,24.89977053,27.67430169,7.130654393,102.8681697,72.70636864,5.968820452,0,189.771371,0,0,0,0,6.714126026,21.43469816,0
27,009,27009,24.65835154,0.785876572,0.98145712,0.05708066,6.290950043,0,0.021325632,501.9010979,0.005523396,0.02624,0.001144694,0,0,0.025929599,5.964976125,9.763432987,122.5244192,0.522022717,1.556235658,6.552434391,0.30486885,4.975053352,5.945126544,0.143585303,0.058715609,15.5120066,0,0,0,0,0,0.203671815,0
27,010,27010,83.78390164,0.545885347,4.907285598,0.37574849,10.29500295,0,0.085460888,1064.733687,0.010559665,0.01804,0.002716954,81.68246427,0,0.077788796,12.36041444,25.26091819,216.7726739,1.983686326,19.45294573,10.7229164,1.284103532,1.789352146,39.12704147,4.326919433,0.378422103,102.1367129,0,0,0,0,0,4.670536249,0
27,011,27011,25.0670535,3.525945758,0.98145712,0.07771309,8.234548127,0,0.041859472,687.806866,0.002902885,0.0328,0.000735041,6.015352388,0,0.051859197,3.535939456,5.415114699,115.2340523,0.835236348,4.668706974,8.57681844,2.313538223,19.95265136,8.096772612,0.100482953,0.092966382,21.12719652,0,0,0,0,0,0.359949106,0
27,012,27012,47.68189524,1.762380797,9.814571196,0.79919086,16.84979311,0,0.184540621,1750.259123,0.043483907,0.11398,0.004722301,23.09568252,0.146057168,0.337084781,86.00019702,59.49544966,528.0419672,3.257421757,29.17941859,17.55015746,3.179283159,7.452847751,83.23980014,4.50208627,0.406116299,217.264109,0,0,0,0,2.3888655,4.444422627,0
27,013,27013,113.4147937,0.688069877,1.962914239,0.64183392,4.918995106,0,0.130479645,812.1823699,0.010646546,0.04182,0.004646821,0,0,0.414873576,13.52881183,35.74225006,409.7212005,2.213376322,19.45294573,5.123453926,0.850127068,2.335108482,66.8535702,3.721439942,59.1633089,174.4976277,0,0,0,0,0,9.987173319,0
27,014,27014,122.2700028,0.601548207,10.05993548,0.39060918,7.577495875,0,0.14421195,747.3482553,0.013287909,0.03936,0.003121019,0,0,0.829747153,15.6811228,47.93798802,322.7315684,1.273735431,17.11859224,7.892455706,2.185853096,0.593112808,40.67654778,3.17282679,0.392648406,106.1871887,0,47.70304201,0,0,0,4.841578735,0
27,015,27015,47.47754426,5.498737941,0.98145712,0.12477023,9.000980973,0,0.047454811,910.9467798,0.008161531,0.0451,0.001444349,0,0,0.025929599,9.162695285,9.937444684,120.9846947,0.939640891,4.668706974,9.375108191,0.598388292,30.41170009,12.99417598,3.394710384,0,33.91517813,0,0,0,0,1.949790533,0.458765019,0
27,016,27016,1.226105878,1.617884394,6.870199837,0.31123235,4.962269053,0,0.095173553,406.4058297,0.02910456,0.05822,0.001708573,0,0.146057168,0.18150719,42.15454777,29.85694672,228.0524298,1.795758148,13.22800309,5.168526561,0.182767572,3.264302315,32.4151903,3.475304171,0.122324186,84.60480264,0,0,0,0,1.384202439,0.689347091,0
27,017,27017,123.9729276,6.542438613,5.888742718,0.35804301,11.15642211,0,0.094804049,694.7862061,0.015599006,0.0328,0.00176528,0.347169756,0.146057168,0.103718394,19.73976635,28.72327817,208.8018777,1.858400874,22.56541704,11.62014058,0.424253042,42.81830138,37.29252234,2.610006394,0.262165196,97.32877321,0,0,0,0,3.050454731,1.125662759,0
28,001,28001,0,9.587889173,0,0.0889382,4.087110414,0,0.012876391,52.3155695,0.009473774,0.01476,0.004629223,0,0,0,2.920918404,3.97927802,70.05875418,1.12756907,1.556235658,4.193728973,0.075646786,73.21442802,9.81889232,4.666127326,0,23.06530831,0,0,0,0,0,3.072027486,0
28,002,28002,18.35423977,3.275332238,1.962914239,0.14584427,4.622340811,0,0.047563811,168.8193657,0.011773452,0.01476,0.011244863,0,0.255600044,0.233366387,5.380639165,11.83752577,147.3942806,1.002283618,6.224942632,4.742921678,0.376623278,12.74044945,16.10523139,1.348619809,0.050153743,37.84830039,0,0,0,0,0,1.985466148,0
28,003,28003,31.96169339,1.766005956,9.078478357,2.20227826,4.556006406,0.000374118,0.276368965,380.1750141,0.234004703,0.06478,0.083870221,0,0.255600044,1.089043138,226.6632681,113.8874752,1100.968088,4.802609001,40.0730682,4.674856837,0.526948623,12.30915874,243.1319915,16.56629079,0,571.486932,0,81.51195981,0,5.719117316,5.672278935,1.910780805,0
28,004,28004,0,3.486194258,0,0.03600662,1.654089684,0,0.008146288,120.9088653,0.003329863,0.00082,0.003120077,0,0,0,2.336734723,4.8493349,38.33133773,0.334094539,0.778117829,1.697239157,0.158465702,14.34512924,3.974122403,0.143585303,0,9.334942076,0,0,0,0,0,0.588688545,0
28,005,28005,0,1.9058427,0,0.0147888,1.893235181,0,0.003573855,46.0445341,0.002375732,0,0.001553931,0,0,0,0.491944152,4.516028896,28.74889055,0,0.778117829,1.942623131,0,7.375403506,1.633805877,0.287170607,0.001857546,3.833549546,0,0,0,0,0,0.705205161,0
28,006,28006,0,3.515996483,0,0.01556932,0.933806224,0,0.002732948,174.8300113,0.001781799,0,0.00067993,60.49807912,0,0,0.553437171,0,23.44713266,0.16704727,0,0.958165996,0.556755295,0.45692973,1.718105443,0.399874763,0,4.039807314,0,0,0,0,0,0.192957582,0
28,007,28007,14.87326326,5.207507185,1.962914239,0.1173861,2.821347465,0,0.031639132,5.259050918,0.013029344,0.00574,0.006712441,0,0,0.077788796,7.840359926,19.6863596,86.3252807,0.751712713,6.41947209,2.894946651,0.019169959,73.98714795,12.95403333,1.861198729,0.029163473,30.45147009,0,0,0,0,4.270671039,1.416625387,0
28,008,28008,0,4.675869509,0,0.00693225,5.634723413,0,0.000893464,68.10856183,0,0.00082,0.001277074,9.981185182,0,0,0,0.061679706,14.27809208,0,0,5.781713837,0.110015006,13.10249976,0.76271036,0,0,1.795865047,0,0,0,0,1.956606996,1.575151252,0
28,009,28009,505.058046,0,35.33245631,2.25892758,0.194448064,0,0.489271793,85.27097393,0.077979755,0.44916,0.081005724,0,0,2.904115034,221.8053196,51.48378864,957.2131642,6.535724423,56.21901315,0.199520541,0.126540366,0,249.4183305,12.26682422,0,586.205913,0,0,0,4.765931097,0,0,0
28,010,28010,0,0.678324066,0,0.00787709,1.959854283,0,0.001051134,12.87406605,0.000395955,0,0.000690787,0,0,0,0.215225567,1.422826638,7.750269855,0.16704727,0,2.010980096,0.054353135,2.310503479,0.867081251,0,0.00687292,2.041240667,0,0,0,0,0,0.30776684,0
28,011,28011,1.487326326,5.140939364,0,0.03372668,2.175369927,0,0.007725835,122.353734,0.007101867,0,0.003091577,0,0,0,8.024838983,2.439855657,40.13044303,0.16704727,2.334353487,2.232117796,0.020262723,23.87460218,3.729252234,0.143585303,0,8.755286625,0,0,0,0,0,0.983787042,0
28,012,28012,9.582178969,19.04054484,2.944371359,0.30016129,6.522693417,0.001110092,0.057234244,264.1382064,0.022207253,0.0123,0.014243823,0,0,0.129647993,18.04820108,21.49975929,205.1137022,1.837519965,12.44988526,6.692847904,0.614018947,130.5642922,33.14578654,1.692142495,0.092877302,77.89786902,0,0,0,0,6.594141847,9.010320697,0
28,013,28013,0,5.630549199,0,0.02060162,3.862199769,0,0.003416185,180.9821914,0.000395955,0.00082,0.005517825,0,0,0,0.368958114,11.87506853,66.82687346,0,0,3.962951188,0.974724081,0.408444092,2.276088285,0,0.007430184,5.348477289,0,0,0,0,0.442117927,1.01145368,0
28,014,28014,0,0,0,0.04643067,4.045829346,0,0.006096577,6.99759882,0.000791911,0.00164,0.00213714,0,0,0,0.215225567,4.844692941,22.48886496,0,0,4.151371025,0.006120278,0,5.126216473,0,0.008358957,12.04829857,0,0,0,0,0,0.229558186,0
28,015,28015,6.329048196,5.138047095,0,0.12322973,1.460495711,0,0.02291472,13.42390612,0.022354575,0.0041,0.006137011,0,0,0.051859197,20.10821722,16.20232435,97.86271493,0.334094539,8.559296119,1.498594987,0.058094776,70.25484426,13.60434427,0.861511821,27.67830735,31.97706634,0,0,0,0,1.608556713,1.183215087,0
28,016,28016,3.164524098,5.215151142,0,0.1171807,3.033446744,0,0.029957318,280.5189911,0.004949441,0.03608,0.007762871,0,0,0,6.917964641,5.823765995,135.7830975,0.918759983,1.556235658,3.112578867,0.136437926,7.227231104,12.93797627,0.43075591,0.013002822,30.40523991,0,0,0,0,4.10134928,1.172574769,0
28,017,28017,0.822776265,1.472362651,0.98145712,0.06166108,1.970957467,0,0.026909029,242.9926942,0.016741687,0.00902,0.003994079,1.025440159,0,0.077788796,8.424543607,11.27595723,75.07242506,0.417618174,2.334353487,2.022372923,0.466777696,2.212079771,6.80819353,1.205034506,0.023219325,16.00275784,0,0,0,0,0,0.371918449,0
28,018,28018,7.404986389,0.317436848,0.98145712,0.05791253,2.835582316,0,0.007357938,41.12848883,0.003609983,0.00164,0.003044077,0,0,0,1.352846419,5.380553584,43.17827414,0.334094539,1.556235658,2.90955284,0.073393715,0.682054109,6.39472423,0.343522685,0.01857546,15.03192387,0,0,0,0,0,0.228713557,0
28,019,28019,0,4.97517533,0,0.04365777,3.619922605,0,0.012981504,200.3424263,0.003329863,0.00328,0.005714939,0,0,0.025929599,1.26060689,9.688054603,100.9481437,0.584665444,0.778117829,3.714353852,0.473674039,12.62028074,4.813103799,0.287170607,0.01857546,11.32995255,0,0,0,0,3.762705762,1.316620268,0
28,020,28020,0,0.377840599,0,0.00407719,0.57508798,0,0.001681814,46.04322242,0,0,0.000868573,0,0,0,0.276718586,0,10.25483793,0.083523635,0,0.590090034,0.019782053,1.722920743,0.453611951,0,0.007615939,1.056182018,0,0,0,0,0,0.141948003,0
28,021,28021,8.537886016,12.11997221,28.21689219,0.96334654,4.515010035,0,0.246701139,310.8120261,0.072705306,0.22058,0.042883131,0,0,0.285225584,60.1094261,74.58858089,598.0907889,6.013701705,43.96365734,4.632791013,0.605420962,87.8535103,106.3699954,6.045233245,22.65568854,250.0164201,0,0,0,0,5.333635417,3.981569598,0
28,022,28022,187.2069166,37.89309061,231.378516,5.16751482,8.589309083,0,1.05402843,275.1553554,0.699323426,0.40308,0.173742786,0,0.511200088,5.698029274,1918.920405,322.5409089,2676.52738,27.77160857,186.748279,8.813374416,1.748077756,352.8073507,570.6277773,256.8159674,0,1341.027551,2.064061808,0,4.994,4.765931097,4.167196631,47.15405836,0
28,023,28023,0,11.2188003,0,0.00837005,2.934087485,0,0.002102268,13.96308928,0.000791911,0,0.001509146,0,0,0,0.461197643,0,16.69930087,0.083523635,0,3.010627668,0.069672593,64.75490153,0.923280962,0.199937382,0.001857546,2.16926273,0,0,0,0,0,5.133335315,0
