CVEMUN , SCC ,VOC,CO,NO,NO2,NH3,PM10,PM25,CN,CO2,SO2,CH4,Categoria
20141,2201020330,0.628350366,6.470072728,1.570390262,0.032048781,0.008383537,0.064146223,0.045932697,,,0.002726581,, Autom—viles Particulares 
20141,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20141,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20141,2201040330,0.668184898,5.997740362,1.130006995,0.023061367,0.008790234,0.030592735,0.019270571,,,0.004135468,, Pickup y Veh<3.8Ton 
20141,2201080330,1.873223014,21.06137017,0.567139413,0.011574274,0.016376023,0.041164179,0.021815407,,,0.006187416,, Motocicletas 
20141,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20141,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20141,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20142,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20142,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20142,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20142,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20142,2201040330,0,0,0,0,0,0,0,,,0,, Pickup y Veh<3.8Ton 
20142,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20142,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20142,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20142,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20143,2201001330,0.675913009,14.09067605,6.178438128,0.126090574,0.01613156,0.098488383,0.060510241,,,0.006362048,, Taxi 
20143,2201020330,2.577847653,26.54388811,6.442626716,0.131482178,0.034393997,0.263163987,0.188441835,,,0.011185973,, Autom—viles Particulares 
20143,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20143,2201040330,0.529846931,4.295016287,0.862811165,0.017608391,0.005795014,0.02016268,0.013157305,,,0.002958584,, Camionetas particulares 
20143,2201040330,2.370978671,21.2823045,4.009702239,0.081830658,0.031191154,0.108554868,0.068379445,,,0.014674243,, Pickup y Veh<3.8Ton 
20143,2201080330,1.609801027,18.09961499,0.487385434,0.009946642,0.014073145,0.035375466,0.018747615,,,0.00531731,, Motocicletas 
20143,2230071330,10.96472185,15.13344364,4.02867576,1.234594183,0.018760905,1.423855904,1.195290828,,,0.118439512,, Veh>3.8Ton 
20143,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20143,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20144,2201001330,0.450608671,9.393784033,4.11895875,0.084060383,0.010754373,0.065658917,0.04034016,,,0.004241365,, Taxi 
20144,2201020330,0.338342504,3.483885315,0.845594756,0.017257036,0.004514212,0.03454027,0.02473299,,,0.001468159,, Autom—viles Particulares 
20144,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20144,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20144,2201040330,0.431087032,3.86950991,0.729036771,0.014878301,0.005671118,0.019737249,0.012432626,,,0.002668044,, Pickup y Veh<3.8Ton 
20144,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20144,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20144,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20144,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20145,2201001330,1.577130351,32.87824412,14.41635563,0.294211339,0.037640305,0.229806217,0.141190561,,,0.014844778,, Taxi 
20145,2201020330,6.122388175,63.04173427,15.30123845,0.312270172,0.081685744,0.625014463,0.447549363,,,0.026566687,, Autom—viles Particulares 
20145,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20145,2201040330,1.406132238,11.39831246,2.28976809,0.046729961,0.015379078,0.053508649,0.03491746,,,0.007851628,, Camionetas particulares 
20145,2201040330,4.486308676,40.37260479,7.620413614,0.155518645,0.0591674,0.223190061,0.14103348,,,0.027979557,, Pickup y Veh<3.8Ton 
20145,2201080330,2.663488973,29.9466357,0.806401354,0.01645717,0.023284658,0.058530316,0.031018781,,,0.008797732,, Motocicletas 
20145,2230071330,14.61636881,17.8022797,5.725958256,1.754729141,0.025530007,2.053087698,1.723630527,,,0.166681814,, Veh>3.8Ton 
20145,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20145,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20146,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20146,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20146,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20146,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20146,2201040330,0.474195734,4.256460902,0.801940448,0.016366132,0.006238231,0.021710975,0.013675888,,,0.002934849,, Pickup y Veh<3.8Ton 
20146,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20146,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20146,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20146,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20147,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20147,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20147,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20147,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20147,2201040330,0,0,0,0,0,0,0,,,0,, Pickup y Veh<3.8Ton 
20147,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20147,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20147,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20147,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20148,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20148,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20148,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20148,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20148,2201040330,0.086217406,0.773901982,0.145807355,0.00297566,0.001134224,0.003947449,0.002486526,,,0.000533609,, Pickup y Veh<3.8Ton 
20148,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20148,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20148,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20148,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20149,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20149,2201020330,0.580015722,5.972374826,1.449591011,0.02958349,0.007738649,0.059211894,0.042399414,,,0.002516844,, Autom—viles Particulares 
20149,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20149,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20149,2201040330,0.56041314,5.030362884,0.947747802,0.019341792,0.007372455,0.025658423,0.016162414,,,0.003468457,, Pickup y Veh<3.8Ton 
20149,2201080330,0.995149726,11.1888529,0.301292814,0.006148833,0.008699762,0.02186847,0.011589435,,,0.003287064,, Motocicletas 
20149,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20149,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20149,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20150,2201001330,3.411751374,71.12436484,31.18640198,0.636457183,0.081425967,0.497131824,0.305432646,,,0.032113193,, Taxi 
20150,2201020330,9.811932628,101.0326741,24.52224793,0.500454039,0.130912153,1.001667914,0.717256742,,,0.042576611,, Autom—viles Particulares 
20150,2201020330,0.14522007,1.14284987,0.229841221,0.004690637,0.002191879,0.002719698,0.001760171,,,0.001444757,, Camioneta de Transporte Pœblico 
20150,2201040330,2.343553731,18.99718743,3.816280151,0.077883268,0.025631796,0.089181081,0.058195767,,,0.013086047,, Camionetas particulares 
20150,2201040330,5.678741504,51.21666539,9.760392683,0.199191687,0.075081777,0.362789898,0.231167797,,,0.036210502,, Pickup y Veh<3.8Ton 
20150,2201080330,5.970898357,67.13311741,1.80775688,0.036892998,0.052198573,0.131210819,0.069536608,,,0.019722387,, Motocicletas 
20150,2230071330,19.18092752,21.13832478,7.847561373,2.404897837,0.033991385,2.839627441,2.384055149,,,0.22698469,, Veh>3.8Ton 
20150,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20150,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20151,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20151,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20151,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20151,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20151,2201040330,0.043108704,0.386950992,0.072903677,0.00148783,0.000567112,0.001973726,0.001243262,,,0.000266804,, Pickup y Veh<3.8Ton 
20151,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20151,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20151,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20151,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20152,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20152,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20152,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20152,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20152,2201040330,0.474195734,4.256460902,0.801940448,0.016366132,0.006238231,0.021710975,0.013675888,,,0.002934849,, Pickup y Veh<3.8Ton 
20152,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20152,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20152,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20152,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20153,2201001330,0.547167672,11.40673776,5.00159277,0.102073322,0.013058881,0.079728688,0.048984479,,,0.005150229,, Taxi 
20153,2201020330,1.256700731,12.94014546,3.140780523,0.064097562,0.016767073,0.128292441,0.091865394,,,0.005453162,, Autom—viles Particulares 
20153,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20153,2201040330,0.305680922,2.477894012,0.497775671,0.010158687,0.003343278,0.011632315,0.007590752,,,0.001706876,, Camionetas particulares 
20153,2201040330,1.681239421,15.09108865,2.843243405,0.058025376,0.022117364,0.07697527,0.048487243,,,0.010405372,, Pickup y Veh<3.8Ton 
20153,2201080330,3.014718288,33.89564262,0.912739993,0.018627347,0.026355162,0.0662486,0.035109169,,,0.009957872,, Motocicletas 
20153,2230071330,5.487251401,11.13018955,1.482752017,0.454391746,0.008607253,0.480008214,0.402781282,,,0.04607606,, Veh>3.8Ton 
20153,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20153,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20154,2201001330,0.35404967,7.380830313,3.236324732,0.066047444,0.008449864,0.051589146,0.031695842,,,0.003332501,, Taxi 
20154,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20154,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20154,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20154,2201040330,1.228598039,11.02810324,2.077754797,0.042403159,0.016162689,0.056251158,0.035432985,,,0.007603926,, Pickup y Veh<3.8Ton 
20154,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20154,2230071330,0.912911751,0.667209015,0.424320624,0.130033739,0.001692276,0.157307948,0.132084924,,,0.012060576,, Veh>3.8Ton 
20154,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20154,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20155,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20155,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20155,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20155,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20155,2201040330,0,0,0,0,0,0,0,,,0,, Pickup y Veh<3.8Ton 
20155,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20155,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20155,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20155,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20156,2201001330,0.482795005,10.06476861,4.41317009,0.090064696,0.011522542,0.070348841,0.043221603,,,0.00454432,, Taxi 
20156,2201020330,1.095585253,11.28115245,2.738116354,0.055879926,0.014617449,0.111844694,0.080087781,,,0.004754039,, Autom—viles Particulares 
20156,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20156,2201040330,0.101893641,0.825964671,0.165925224,0.003386229,0.001114426,0.003877439,0.002530251,,,0.000568959,, Camionetas particulares 
20156,2201040330,0.754402305,6.771642344,1.275814348,0.026037028,0.009924458,0.034540187,0.021757097,,,0.004669077,, Pickup y Veh<3.8Ton 
20156,2201080330,0.05853822,0.658167818,0.017723107,0.000361696,0.000511751,0.00128638,0.000681732,,,0.000193357,, Motocicletas 
20156,2230071330,0.912911751,0.667209015,0.424320624,0.130033739,0.001692276,0.157307948,0.132084924,,,0.012060576,, Veh>3.8Ton 
20156,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20156,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20157,2201001330,4.087664381,85.21504088,37.36484011,0.762547757,0.097557525,0.595620206,0.365942886,,,0.038475241,, Taxi 
20157,2201020330,36.03405966,371.2474348,90.10231268,1.838822708,0.480868245,3.686849968,2.64030565,,,0.156714523,, Autom—viles Particulares 
20157,2201020330,0.14522007,1.14284987,0.229841221,0.004690637,0.002191879,0.002719698,0.001760171,,,0.001444757,, Camioneta de Transporte Pœblico 
20157,2201040330,9.191586768,74.7758458,15.28656597,0.311970734,0.102311002,0.667762766,0.444120837,,,0.054371563,, Camionetas particulares 
20157,2201040330,12.45513259,112.859181,21.67997255,0.442448419,0.165771812,1.019207697,0.65352096,,,0.081541601,, Pickup y Veh<3.8Ton 
20157,2201080330,20.04934007,225.4224775,6.070164035,0.123880899,0.175274621,0.440585349,0.233493022,,,0.066224682,, Motocicletas 
20157,2230071330,42.04284486,66.326292,14.20289007,4.352498563,0.07011267,4.916968246,4.127265199,,,0.423349506,, Veh>3.8Ton 
20157,2230074330,4.324573499,6.098397695,2.330382561,0.714149494,0.007260599,0.687266249,0.565008232,,,0.082548506,, Tractocamiones 
20157,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20158,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20158,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20158,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20158,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20158,2201040330,1.056163226,9.480299281,1.786140088,0.036451839,0.013894242,0.048356258,0.030459935,,,0.006536708,, Pickup y Veh<3.8Ton 
20158,2201080330,0.05853822,0.658167818,0.017723107,0.000361696,0.000511751,0.00128638,0.000681732,,,0.000193357,, Motocicletas 
20158,2230071330,0.912911751,0.667209015,0.424320624,0.130033739,0.001692276,0.157307948,0.132084924,,,0.012060576,, Veh>3.8Ton 
20158,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20158,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20159,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20159,2201020330,0.209450122,2.156690909,0.523463421,0.010682927,0.002794513,0.021382077,0.015310897,,,0.00090886,, Autom—viles Particulares 
20159,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20159,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20159,2201040330,2.370978671,21.2823045,4.009702239,0.081830658,0.031191154,0.108554868,0.068379445,,,0.014674243,, Pickup y Veh<3.8Ton 
20159,2201080330,0.848804179,9.543433358,0.256985046,0.005244593,0.007420385,0.018652519,0.009885106,,,0.002803673,, Motocicletas 
20159,2230071330,10.96472185,15.13344364,4.02867576,1.234594183,0.018760905,1.423855904,1.195290828,,,0.118439512,, Veh>3.8Ton 
20159,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20159,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20160,2201001330,0.450608671,9.393784033,4.11895875,0.084060383,0.010754373,0.065658917,0.04034016,,,0.004241365,, Taxi 
20160,2201020330,0.870023583,8.958562238,2.174386517,0.044375235,0.011607974,0.088817847,0.06359912,,,0.003775266,, Autom—viles Particulares 
20160,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20160,2201040330,0.061136184,0.495578803,0.099555134,0.002031737,0.000668656,0.002326464,0.001518151,,,0.000341375,, Camionetas particulares 
20160,2201040330,0.862174062,7.739019821,1.458073542,0.029756603,0.011342238,0.039474498,0.024865252,,,0.005336088,, Pickup y Veh<3.8Ton 
20160,2201080330,0.468305753,5.265342541,0.141784853,0.002893568,0.004094006,0.010291045,0.005453851,,,0.001546854,, Motocicletas 
20160,2230071330,0.912911751,0.667209015,0.424320624,0.130033739,0.001692276,0.157307948,0.132084924,,,0.012060576,, Veh>3.8Ton 
20160,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20160,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20161,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20161,2201020330,0.789465844,8.129065735,1.973054431,0.040266417,0.010533162,0.08059397,0.057710311,,,0.003425704,, Autom—viles Particulares 
20161,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20161,2201040330,0.020378728,0.165192934,0.033185045,0.000677246,0.000222885,0.000775489,0.00050605,,,0.000113792,, Camionetas particulares 
20161,2201040330,0.625076195,5.61078937,1.057103318,0.021573537,0.008223122,0.028619009,0.018027309,,,0.003868664,, Pickup y Veh<3.8Ton 
20161,2201080330,0.05853822,0.658167818,0.017723107,0.000361696,0.000511751,0.00128638,0.000681732,,,0.000193357,, Motocicletas 
20161,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20161,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20161,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20162,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20162,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20162,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20162,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20162,2201040330,0.581967492,5.223838379,0.98419964,0.020085707,0.007656011,0.026645286,0.016784045,,,0.00360186,, Pickup y Veh<3.8Ton 
20162,2201080330,0.05853822,0.658167818,0.017723107,0.000361696,0.000511751,0.00128638,0.000681732,,,0.000193357,, Motocicletas 
20162,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20162,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20162,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20163,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20163,2201020330,0.596127269,6.138274127,1.489857427,0.030405254,0.007953612,0.06085667,0.043577176,,,0.002586756,, Autom—viles Particulares 
20163,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20163,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20163,2201040330,0.12932611,1.160852974,0.218711031,0.00446349,0.001701336,0.005921174,0.003729788,,,0.000800413,, Pickup y Veh<3.8Ton 
20163,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20163,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20163,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20163,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20164,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20164,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20164,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20164,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20164,2201040330,1.120826281,10.06072577,1.895495603,0.038683584,0.014744909,0.051316847,0.032324828,,,0.006936915,, Pickup y Veh<3.8Ton 
20164,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20164,2230071330,0.912911751,0.667209015,0.424320624,0.130033739,0.001692276,0.157307948,0.132084924,,,0.012060576,, Veh>3.8Ton 
20164,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20164,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20165,2201001330,0.450608671,9.393784033,4.11895875,0.084060383,0.010754373,0.065658917,0.04034016,,,0.004241365,, Taxi 
20165,2201020330,0.209450122,2.156690909,0.523463421,0.010682927,0.002794513,0.021382077,0.015310897,,,0.00090886,, Autom—viles Particulares 
20165,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20165,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20165,2201040330,0.064663055,0.580426486,0.109355516,0.002231745,0.000850668,0.002960589,0.001864893,,,0.000400207,, Pickup y Veh<3.8Ton 
20165,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20165,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20165,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20165,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20166,2201001330,0.450608671,9.393784033,4.11895875,0.084060383,0.010754373,0.065658917,0.04034016,,,0.004241365,, Taxi 
20166,2201020330,2.610070748,26.87568672,6.52315955,0.133125705,0.034823923,0.266453534,0.190797361,,,0.011325798,, Autom—viles Particulares 
20166,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20166,2201040330,0.550225659,4.460209222,0.895996209,0.018285637,0.0060179,0.020938167,0.013663354,,,0.003072376,, Camionetas particulares 
20166,2201040330,3.534913655,31.72998127,5.97810152,0.122002072,0.046503175,0.161845438,0.101947537,,,0.021877962,, Pickup y Veh<3.8Ton 
20166,2201080330,7.112393631,79.96738985,2.15335746,0.043946071,0.062177712,0.15629524,0.082830371,,,0.023492844,, Motocicletas 
20166,2230071330,14.61636881,17.8022797,5.725958256,1.754729141,0.025530007,2.053087698,1.723630527,,,0.166681814,, Veh>3.8Ton 
20166,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20166,2230075330,2.705578183,4.245023432,1.31857729,0.404080137,0.003517189,0.326160706,0.27206293,,,0.037632554,, Autobœs 
20167,2201001330,0.35404967,7.380830313,3.236324732,0.066047444,0.008449864,0.051589146,0.031695842,,,0.003332501,, Taxi 
20167,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20167,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20167,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20167,2201040330,1.293261093,11.60852974,2.187110312,0.044634904,0.017013356,0.059211747,0.037297878,,,0.008004132,, Pickup y Veh<3.8Ton 
20167,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20167,2230071330,0.912911751,0.667209015,0.424320624,0.130033739,0.001692276,0.157307948,0.132084924,,,0.012060576,, Veh>3.8Ton 
20167,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20167,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20168,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20168,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20168,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20168,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20168,2201040330,0,0,0,0,0,0,0,,,0,, Pickup y Veh<3.8Ton 
20168,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20168,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20168,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20168,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20169,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20169,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20169,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20169,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20169,2201040330,0,0,0,0,0,0,0,,,0,, Pickup y Veh<3.8Ton 
20169,2201080330,0,0,0,0,0,0,0,,,0,, Motocicletas 
20169,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20169,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20169,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20170,2201001330,0,0,0,0,0,0,0,,,0,, Taxi 
20170,2201020330,0,0,0,0,0,0,0,,,0,, Autom—viles Particulares 
20170,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20170,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
20170,2201040330,1.228598039,11.02810324,2.077754797,0.042403159,0.016162689,0.056251158,0.035432985,,,0.007603926,, Pickup y Veh<3.8Ton 
20170,2201080330,0.05853822,0.658167818,0.017723107,0.000361696,0.000511751,0.00128638,0.000681732,,,0.000193357,, Motocicletas 
20170,2230071330,0.912911751,0.667209015,0.424320624,0.130033739,0.001692276,0.157307948,0.132084924,,,0.012060576,, Veh>3.8Ton 
20170,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20170,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20171,2201001330,0.321863337,6.709845739,2.942113393,0.06004313,0.007681695,0.046899222,0.028814399,,,0.003029547,, Taxi 
20171,2201020330,1.1116968,11.44705175,2.778382772,0.056701689,0.014832411,0.11348947,0.081265544,,,0.004823951,, Autom—viles Particulares 
20171,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20171,2201040330,0.163029825,1.321543473,0.265480359,0.005417967,0.001783082,0.006203901,0.004048402,,,0.000910334,, Camionetas particulares 
20171,2201040330,0.668184898,5.997740362,1.130006995,0.023061367,0.008790234,0.030592735,0.019270571,,,0.004135468,, Pickup y Veh<3.8Ton 
20171,2201080330,0.292691097,3.290839088,0.088615534,0.00180848,0.002558754,0.006431902,0.003408658,,,0.000966784,, Motocicletas 
20171,2230071330,0,0,0,0,0,0,0,,,0,, Veh>3.8Ton 
20171,2230074330,0,0,0,0,0,0,0,,,0,, Tractocamiones 
20171,2230075330,0,0,0,0,0,0,0,,,0,, Autobœs 
20172,2201001330,0.321863337,6.709845739,2.942113393,0.06004313,0.007681695,0.046899222,0.028814399,,,0.003029547,, Taxi 
20172,2201020330,0.032223095,0.331798601,0.080532834,0.001643527,0.000429925,0.003289547,0.002355521,,,0.000139825,, Autom—viles Particulares 
20172,2201020330,0,0,0,0,0,0,0,,,0,, Camioneta de Transporte Pœblico 
20172,2201040330,0,0,0,0,0,0,0,,,0,, Camionetas particulares 
