GRIDCODE,LONG,LATITUDE,Huso,Poblacion,X,Y,zona
65001,-105.5957734,16.47405072,6,0,2115321.774,503649.0616,13
65002,-105.5677425,16.47472632,6,0,2118321.774,503649.0616,13
65003,-105.5397114,16.47539664,6,0,2121321.774,503649.0616,13
65004,-105.51168,16.47606167,6,0,2124321.774,503649.0616,13
65005,-105.4836484,16.47672142,6,0,2127321.774,503649.0616,13
65006,-105.4556165,16.47737588,6,0,2130321.774,503649.0616,13
65007,-105.4275843,16.47802506,6,0,2133321.774,503649.0616,13
65008,-105.3995518,16.47866895,6,0,2136321.774,503649.0616,13
65009,-105.3715191,16.47930755,6,0,2139321.774,503649.0616,13
65010,-105.3434862,16.47994087,6,0,2142321.774,503649.0616,13
65011,-105.315453,16.4805689,6,0,2145321.774,503649.0616,13
65012,-105.2874195,16.48119165,6,0,2148321.774,503649.0616,13
65013,-105.2593858,16.48180911,6,0,2151321.774,503649.0616,13
65014,-105.2313518,16.48242128,6,0,2154321.774,503649.0616,13
65015,-105.2033176,16.48302817,6,0,2157321.774,503649.0616,13
65016,-105.1752831,16.48362977,6,0,2160321.774,503649.0616,13
65017,-105.1472484,16.48422609,6,0,2163321.774,503649.0616,13
65018,-105.1192135,16.48481711,6,0,2166321.774,503649.0616,13
65019,-105.0911783,16.48540285,6,0,2169321.774,503649.0616,13
65020,-105.0631429,16.48598331,6,0,2172321.774,503649.0616,13
65021,-105.0351072,16.48655847,6,0,2175321.774,503649.0616,13
65022,-105.0070714,16.48712835,6,0,2178321.774,503649.0616,13
65023,-104.9790353,16.48769295,6,0,2181321.774,503649.0616,13
65024,-104.9509989,16.48825225,6,0,2184321.774,503649.0616,13
65025,-104.9229623,16.48880627,6,0,2187321.774,503649.0616,13
65026,-104.8949256,16.489355,6,0,2190321.774,503649.0616,13
65027,-104.8668885,16.48989844,6,0,2193321.774,503649.0616,13
65028,-104.8388513,16.4904366,6,0,2196321.774,503649.0616,13
65029,-104.8108139,16.49096947,6,0,2199321.774,503649.0616,13
65030,-104.7827762,16.49149705,6,0,2202321.774,503649.0616,13
65031,-104.7547383,16.49201934,6,0,2205321.774,503649.0616,13
65032,-104.7267002,16.49253634,6,0,2208321.774,503649.0616,13
65033,-104.6986619,16.49304806,6,0,2211321.774,503649.0616,13
65034,-104.6706234,16.49355449,6,0,2214321.774,503649.0616,13
65035,-104.6425847,16.49405563,6,0,2217321.774,503649.0616,13
65036,-104.6145458,16.49455148,6,0,2220321.774,503649.0616,13
65037,-104.5865067,16.49504205,6,0,2223321.774,503649.0616,13
65038,-104.5584674,16.49552732,6,0,2226321.774,503649.0616,13
65039,-104.5304279,16.49600731,6,0,2229321.774,503649.0616,13
65040,-104.5023882,16.49648201,6,0,2232321.774,503649.0616,13
65041,-104.4743483,16.49695142,6,0,2235321.774,503649.0616,13
65042,-104.4463083,16.49741554,6,0,2238321.774,503649.0616,13
65043,-104.418268,16.49787438,6,0,2241321.774,503649.0616,13
65044,-104.3902276,16.49832792,6,0,2244321.774,503649.0616,13
65045,-104.3621869,16.49877618,6,0,2247321.774,503649.0616,13
65046,-104.3341461,16.49921914,6,0,2250321.774,503649.0616,13
65047,-104.3061051,16.49965682,6,0,2253321.774,503649.0616,13
65048,-104.278064,16.50008921,6,0,2256321.774,503649.0616,13
65049,-104.2500226,16.50051631,6,0,2259321.774,503649.0616,13
65050,-104.2219811,16.50093812,6,0,2262321.774,503649.0616,13
65051,-104.1939394,16.50135465,6,0,2265321.774,503649.0616,13
65052,-104.1658976,16.50176588,6,0,2268321.774,503649.0616,13
65053,-104.1378556,16.50217182,6,0,2271321.774,503649.0616,13
65054,-104.1098134,16.50257248,6,0,2274321.774,503649.0616,13
65055,-104.0817711,16.50296784,6,0,2277321.774,503649.0616,13
65056,-104.0537286,16.50335792,6,0,2280321.774,503649.0616,13
65057,-104.0256859,16.5037427,6,0,2283321.774,503649.0616,13
65058,-103.9976431,16.5041222,6,0,2286321.774,503649.0616,13
65059,-103.9696001,16.50449641,6,0,2289321.774,503649.0616,13
65060,-103.941557,16.50486533,6,0,2292321.774,503649.0616,13
65061,-103.9135138,16.50522895,6,0,2295321.774,503649.0616,13
65062,-103.8854704,16.50558729,6,0,2298321.774,503649.0616,13
65063,-103.8574268,16.50594034,6,0,2301321.774,503649.0616,13
65064,-103.8293831,16.5062881,6,0,2304321.774,503649.0616,13
65065,-103.8013393,16.50663056,6,0,2307321.774,503649.0616,13
65066,-103.7732953,16.50696774,6,0,2310321.774,503649.0616,13
65067,-103.7452512,16.50729963,6,0,2313321.774,503649.0616,13
