GRIDCODE,CVENTMUN,Fpv
231339,14120,0.004814422
231340,14120,0.019855749
231341,14120,0.001161176
231342,14120,0.003688246
231343,14120,0.005228071
231345,14120,0.001658733
231346,14120,0.024417791
231361,14001,0.028880374
231363,14001,0.086555634
231364,14093,0.009337516
231365,14093,0.014632831
231366,14093,0.004306881
231373,14125,0.116307966
231377,14008,0.01265135
231393,11008,0.040399256
231395,11008,0.0381388
231402,11008,0.026042031
231415,11017,0.042164092
231426,11003,0.007399981
231434,11009,0.046779672
231446,22014,0.039579026
231447,22014,0.036170726
231448,22011,0.000209433
231449,22011,0.018166145
231450,22011,0.003164516
231460,22005,0.043671274
231464,22018,0.100540818
231465,22018,0.032240413
231471,22004,0.022976797
231484,13084,0.013555013
231485,13084,0.012759148
231501,13020,0.078366378
231502,13020,0.217178659
231503,13020,0.036261775
231506,13042,0.184590716
231543,30157,0.317229294
231544,30157,0.311455702
231546,30175,7.34965E-05
231547,30175,0.022904734
231548,30175,0.033978613
231554,30033,0.060363826
231555,30033,0.133492321
231557,30033,0.044570371
231558,30033,0.116383121
232330,18020,0.023072215
232331,18020,0.042782649
232332,18020,0.028940165
232335,18020,0.044127005
232336,18020,0.015382819
232339,18020,0.001353426
232340,18020,0.007924458
232341,18020,0.000760679
232342,14067,0.051592208
232375,14075,0.25880386
232376,14075,0.447274356
232382,14007,0.156949954
232389,14094,0.005649712
232390,14094,0.006410396
232391,14005,0.221817656
232392,14009,0.024505148
232393,14009,0.008771327
232399,14120,0.012116967
232400,14120,0.02443466
232401,14120,0.019497985
232404,14120,0.002447184
232405,14120,0.02365936
232423,14093,0.01774728
232424,14093,0.021088049
232425,14093,0.02144537
232431,14125,0.013876932
232432,14125,0.037776938
232436,14008,0.059767631
232437,14008,0.025027948
232451,11008,0.026820039
232452,11008,0.00726976
232454,11008,0.002395906
232455,11008,0.034642413
232461,11026,0.041153363
232462,11026,0.10025998
232463,11026,0.12286364
232464,11026,0.058711393
232474,11017,0.000781933
232475,11017,0.003002144
232485,11003,0.013757239
232493,11009,0.033808526
232505,22014,0.037918499
232506,22011,0.001428947
232507,22011,0.018026889
232519,22005,0.047223714
232523,22018,0.010403186
232524,22018,0.098433992
232530,22004,0.023948738
232544,13084,0.023215398
232545,13084,0.025637239
232561,13033,0.681089783
232564,13042,0.050448296
232565,13042,0.032383889
232566,13079,0.204604874
232602,30157,0.162848057
232603,30157,0.007962768
232605,30175,0.046499325
232606,30175,0.032572485
232607,30175,0.021324636
232617,30033,0.024666414
233398,18020,0.0124525
233399,18020,0.004513527
233400,18020,0.044003093
233401,14067,0.021111017
233402,14067,0.048676968
233403,14067,0.022701561
233427,18003,0.268614214
233447,14094,0.024685531
233448,14094,0.175992625
233450,14005,0.031195485
233451,14005,0.112323175
233460,14120,0.019449483
233464,14045,0.022542814
233465,14045,0.088161838
233466,14045,0.07998137
233467,14045,0.067075318
233483,14093,0.005027403
233484,14093,0.016987137
233485,14093,0.008134932
233489,14093,0.015799807
233490,14093,0.005564492
233496,14008,0.084545064
233510,11025,0.007410897
233514,11031,0.04653636
233520,11031,0.028467412
233523,11026,0.071414942
233524,11026,0.12708752
233525,11026,0.024940031
233534,11017,0.017651985
233544,11003,0.022370112
233551,11003,0.018450787
233552,11003,0.008752965
233562,22014,0.008369044
233563,22014,0.006956562
233564,22014,0.006155387
233565,22014,0.005425224
233577,22005,0.040359832
233578,22005,0.007054685
233582,22018,0.002496685
233583,22018,0.053020614
233589,22004,0.022665891
233604,13084,0.020116682
233605,13084,0.011599049
233620,13033,0.091550006
233623,13042,0.00865009
233624,13042,0.02784685
233646,30083,0.213173035
233647,30083,0.18244768
233648,30083,0.011981734
233664,30175,0.036397233
233666,30175,0.026268684
234450,18020,0.041654988
234459,18020,0.002068883
234462,14067,0.022221663
234485,18003,0.198252139
234486,18003,0.097564199
234504,14055,0.007746922
234505,14094,0.026110767
234506,14094,0.115925291
234508,14094,0.010003687
234509,14005,0.09351897
234519,14120,0.019501315
234523,14120,0.030330681
234526,14045,0.033361112
234527,14045,0.051578196
234528,14045,0.045971073
234529,14045,0.048571826
234542,14093,0.021101519
234543,14093,0.051790202
234544,14093,0.025003142
234546,14093,0.013390645
234547,14093,0.021806963
234548,14093,0.017538904
234555,14008,0.025766969
234556,14008,0.031297968
234569,11025,0.006709829
234570,11025,0.02971365
234573,11031,0.058659417
234579,11031,0.02769963
234584,11026,0.100246114
234585,11026,0.124025371
234586,11026,0.049262068
234592,11037,0.007507697
234593,11015,0.029324991
234602,11003,0.005887466
234603,11003,0.020925577
234608,11003,0.003582209
234609,11003,0.029754903
234610,11003,0.009374004
234611,11003,0.023063459
234620,11003,0.020691233
234621,22014,0.010603787
234623,22014,0.027752644
234624,22014,0.012803549
234636,22005,0.015703889
234637,22005,0.049558332
234642,22018,0.056306064
234643,22018,0.015869765
234648,22004,0.023407476
234664,13084,0.041771543
234682,13034,0.057454698
234702,30027,0.197737884
234703,30027,0.13714491
234704,30083,0.250396642
234705,30083,0.041023842
234722,30175,0.017192627
234723,30175,0.022504228
234725,30175,0.035525768
235509,18020,0.044456243
235543,18003,0.033277209
235544,18003,0.288142496
235561,14055,0.038571117
235562,14055,0.120604205
235563,14055,0.06758144
235565,14094,0.023203578
235566,14094,0.070286505
235567,14094,0.017359733
235578,14120,0.001269477
235579,14120,0.018343346
235585,14045,0.001578881
235586,14045,0.053469794
235587,14045,0.010453731
235588,14045,0.001647532
235589,14045,0.054542038
235590,14029,0.085270565
235601,14093,0.021815588
235602,14093,0.001848826
235603,14093,0.005563452
235604,14093,0.007045256
235605,14093,0.009298517
235615,14008,0.029477445
235616,14078,0.006548719
235629,11025,0.013766475
235630,11025,0.067497835
235631,11025,0.048542269
235632,11031,0.055547203
235638,11031,0.033608811
235639,11031,0.002717342
235645,11026,0.066147495
235646,11037,0.025963121
235650,11037,0.03840978
235651,11037,0.016220536
235656,11015,0.015039903
235657,11015,0.034122694
235658,11015,0.034233122
235659,11015,0.019920789
235662,11003,0.013213255
235667,11003,0.021126361
235668,11003,0.006324574
235670,11003,0.009853791
235671,11003,0.022012182
235674,11003,0.001605374
235675,11003,0.022491783
235676,11003,0.021571463
235677,11003,0.021617171
235678,11003,0.02213069
235679,11003,0.013101531
235683,22014,0.031014892
235684,22014,0.002152943
235696,22018,0.014178625
235697,22018,0.08508015
235698,22018,0.075812279
235699,22018,0.090403072
235700,22018,0.030130373
235701,22018,0.053726894
235702,22018,0.06931548
235703,22004,0.010858946
235707,22004,0.022088029
235711,22004,0.031892691
235712,22004,0.00518352
235716,22004,0.029885847
235717,22004,0.003696241
235723,13084,0.016113253
235724,13084,0.052245524
235741,13034,0.008784728
235742,13034,0.003630201
235760,30027,0.183931885
235761,30027,0.053320697
235777,30160,0.020348643
235780,30160,0.021292671
235781,30160,0.020526061
235784,30175,0.011757592
235785,30189,0.014280992
236568,18020,0.014205945
236569,18020,0.052291263
236602,18003,0.114149744
236618,14055,0.005326645
236619,14055,0.01025469
236620,14055,0.052420504
236621,14055,0.029803017
236622,14094,0.071685455
236623,14094,0.040973967
236624,14094,0.074649144
236638,14120,0.020434859
236645,14045,0.038025089
236649,14029,0.03766866
236650,14029,0.109638519
236651,14029,0.138966742
236660,14093,0.022877308
236663,14093,0.020302941
236664,14093,0.004039179
236675,14078,0.046780899
236690,11025,0.067041964
236691,11025,0.00828985
236697,11020,0.00676745
236698,11031,0.003847835
236705,11037,0.000299589
236706,11037,0.035538238
236708,11037,0.053563517
236709,11037,0.042935619
236710,11037,0.02646926
236714,11015,0.030419932
236715,11015,0.008270339
236718,11015,0.014434778
236719,11014,0.000952554
236721,11003,0.006628404
236722,11003,0.015084526
236723,11003,0.008747027
236724,11003,0.002822917
236726,11003,0.020340872
236727,11003,0.009328466
236730,11003,0.011250494
236731,11003,0.004461521
236732,11003,0.021845789
236733,11003,0.020102497
236742,11032,0.02932317
236758,22018,0.006677022
236759,22018,0.048086155
236762,22004,0.038270474
236763,22004,0.00275574
236764,22004,0.011614845
236766,22004,0.032846714
236767,22004,0.047424043
236768,22004,0.051393121
236769,22004,0.034384187
236770,22004,0.000622454
236771,22004,0.00172059
236772,22015,0.363890174
236773,22004,0.054349383
236774,22004,0.027149961
236775,22004,0.01438984
236783,13084,0.063893687
236801,13034,0.044949057
236802,13014,0.075858194
236803,13014,0.273105945
236804,13014,0.070878888
236819,30027,0.204542606
236836,30160,0.033078296
236837,30160,0.000694616
236839,30160,0.039985678
236844,30175,0.030355087
237628,18020,0.006499077
237629,18020,0.052608445
237630,18020,0.009280575
237675,14055,0.024533171
237676,14055,0.10921321
237677,14055,0.060025081
237682,14094,0.035880379
237697,14071,0.050685326
237704,14045,0.018789386
237705,14045,0.05624625
237710,14029,0.00362023
237711,14029,0.146092098
237718,14093,0.007255241
237719,14093,0.033746479
237723,14093,0.024549233
237724,14093,0.013406952
237734,14078,0.037536943
237749,11025,0.048033527
237750,11031,0.004631873
237751,11025,0.00061696
237756,11031,0.004118591
237761,11020,0.000841431
237765,11037,0.007574323
237766,11037,0.002801279
237767,11037,0.032179971
237768,11037,0.019168097
237769,11015,0.017266804
237770,11015,0.016315345
237772,11015,0.033387917
237773,11015,0.016773935
237782,11003,0.001053864
237783,11003,0.026384059
237784,11003,0.021981042
237785,11003,0.013919391
237789,11003,0.018890829
237790,11003,0.00810533
237791,11003,0.008665576
237792,11003,0.017547717
237801,11032,0.065362714
237822,22004,0.020928274
237823,22004,0.014057367
237824,22004,0.004591196
237825,22004,0.023268075
237830,22015,0.031583631
237831,22015,0.056844652
237842,13084,0.022026995
237843,13031,0.042933683
237860,13034,0.102209266
237862,13014,0.029764841
237863,13014,0.202013941
237864,13014,0.100656256
237869,13080,0.090937004
237870,13080,0.075857427
237896,30160,0.010031186
237897,30160,0.03518339
237898,30160,0.005365389
237903,30175,0.000898597
237904,30189,0.010242851
238689,18020,0.063918178
238733,14040,0.04482966
238734,14055,0.001714699
238735,14055,0.054580836
238736,14055,0.029437376
238756,14071,0.046368424
238757,14071,0.090647637
238764,14045,0.052101775
238770,14029,0.109765856
238777,14093,0.024386386
238782,14093,0.004726372
238783,14111,0.046561488
238784,14111,0.093292444
238793,14078,0.014024152
238794,14078,0.024509004
238809,11025,0.067083162
238810,11025,0.006352955
238811,11031,0.007794115
238815,11031,0.032402291
238816,11031,0.025204876
238820,11020,0.014756663
238823,11037,0.037766467
238824,11037,0.047679162
238825,11037,0.000448004
238827,11037,0.013401305
238828,11037,0.018102682
238829,11015,0.00942119
238830,11015,0.008714084
238831,11015,0.001695397
238840,11014,0.012599961
238848,11003,0.014601576
238851,11003,0.011574501
238859,11032,0.025661031
238860,11032,0.03512698
238883,22004,0.016084226
238901,13031,0.084949055
238902,13031,0.056235739
238919,13073,0.078975742
238920,13073,0.008128733
238923,13014,0.054967141
238929,13080,0.130083959
238930,13080,0.040171537
238948,30160,0.001498152
238954,30160,0.011815523
238955,30160,0.001360997
238963,30189,0.074464029
239748,18020,0.002818787
239749,18020,0.012745998
239750,18004,0.021271774
239791,14040,0.0483173
239792,14040,0.029610762
239793,14040,0.008552576
239794,14040,0.000867232
239815,14071,0.003467895
239816,14071,0.132845908
239823,14045,0.031107353
239824,14045,0.019227454
239829,14029,0.112593452
239830,14029,0.003088325
239836,14093,0.028450092
239842,14111,0.048034579
239843,14111,0.018748053
239844,14111,0.102834787
239853,14078,0.012288673
239854,14078,0.031845642
239855,14078,0.046183128
239856,14078,0.036693077
239857,14078,0.003927903
239858,14074,0.116404837
239859,14074,0.305482261
239860,14072,0.02109042
239861,14072,0.104070354
239862,14072,0.100954752
239863,14072,0.100960275
239864,14072,0.091460674
239865,14072,0.003734555
239868,11025,0.067194295
239869,11031,0.040258309
239870,11031,0.025788896
239871,11031,0.048771485
239874,11020,0.001256446
239875,11031,0.017382113
239879,11020,0.014373326
239881,11037,0.060440808
239882,11037,0.037484853
239888,11015,0.001653843
239889,11015,0.003163568
239890,11015,0.003147441
239891,11015,0.007851496
239899,11014,0.010288076
239900,11014,0.028663345
239906,11003,0.024143979
239907,11003,0.001150548
239910,11003,0.023007
239911,11003,0.003344514
239918,11032,0.065391134
239919,11032,0.008632695
239920,11032,0.014089836
239942,22013,0.142831743
239960,13031,0.14691184
239961,13031,0.017089546
239975,13062,0.144073694
239976,13034,0.047609935
239977,13034,0.147321461
239978,13073,0.021920523
239979,13073,0.038583395
239988,13080,0.043421577
239989,13080,0.182691817
240007,30160,0.029875023
240008,30160,0.001442074
240011,30160,0.002021153
240012,30160,0.003319623
240013,30160,0.01111321
240022,30189,0.016765845
240023,30189,0.016134122
240024,30189,0.00524259
240809,18004,0.012655889
240810,18004,0.022472762
240847,14040,0.132340218
240848,14040,0.078851717
240849,14040,0.033014933
240850,14040,0.039405689
240851,14040,0.01362974
240852,14040,0.025136835
240853,14040,0.018457952
240874,14071,0.1449006
240883,14045,0.087448522
240889,14029,0.147779899
240890,14029,0.007546752
240894,14118,0.004574346
240895,14118,0.019774212
240902,14111,0.003364153
240903,14111,0.015616086
240904,14111,0.014509167
240905,14078,0.025890822
240906,14078,0.036724062
240907,14078,0.037235462
240908,14078,0.037415922
240909,14078,0.03070925
240910,14078,0.037295726
240911,14078,0.037720097
240912,14078,0.005220451
240913,14078,0.005932415
240916,14074,0.134533841
240917,14074,0.164160447
240923,14072,0.054206135
240924,14072,0.02078546
240925,14072,0.110811935
240926,14072,0.113904237
240927,11025,0.007789522
240928,11031,0.027928996
240929,11031,0.109653684
240930,11031,0.033610212
240931,11031,0.022386735
240934,11020,0.014600728
240938,11020,0.0116035
240939,11037,0.001617344
240940,11037,0.004885801
240949,11015,0.015241337
240959,11014,0.011214087
240960,11014,0.013725598
240965,11003,0.022419438
240970,11003,0.023265457
240976,11032,0.006218453
240977,11032,0.06567987
240978,11032,0.008321822
240979,11032,0.007360126
240980,11032,0.037910996
240981,11032,0.009290529
241001,22013,0.081364434
241020,13031,0.121689385
241021,13031,0.015776286
241034,13062,0.366830582
241035,13062,0.082361571
241036,13034,0.052113623
241038,13073,0.060076174
241039,13073,0.039481371
241044,13026,0.107886605
241047,13080,0.014920347
241048,13011,0.087522715
241055,30058,0.035287305
241056,30058,0.061455371
241067,30160,0.018671562
241068,30160,0.017155417
241069,30160,0.030660894
241070,30160,0.029482279
241071,30160,0.031575037
241077,30189,0.00302745
241078,30189,0.030389731
241079,30189,0.029757602
241080,30189,0.030716236
241081,30189,0.03023276
241082,30189,0.007172175
241083,30189,0.007192193
241084,30189,0.034938946
241085,30189,0.012144276
241869,18004,0.020016725
241870,18004,0.009129604
241898,18002,0.075012478
241899,18002,0.004524795
241900,18006,0.04283432
241901,18006,0.054947795
241902,18006,0.050159906
241903,18006,0.035092679
241904,18006,0.051923382
241905,18006,0.009526751
241906,14040,0.062257653
241907,14040,0.065910446
241908,14040,0.005867227
241911,14040,0.034167048
241933,14071,0.133902292
241942,14045,0.02105473
241943,14045,0.033469595
241949,14118,0.032100626
241950,14118,0.000815273
241953,14118,0.089864007
241962,14111,0.020057023
241963,14111,0.018439081
241964,14078,0.097591687
241965,14078,0.000810008
241968,14078,0.040985559
241971,14078,0.001761857
241972,14078,0.041584513
241982,14072,0.016576186
241987,11025,0.047945536
241989,11025,0.120822409
241990,11020,0.006477792
241991,11020,0.017237367
241992,11020,0.000728922
241993,11020,0.014683642
241994,11020,0.026007974
241995,11020,0.030721287
241996,11020,0.003748095
241997,11020,0.002646935
241998,11020,0.00253824
241999,11020,0.018436714
242008,11015,0.006345403
242009,11015,0.022903321
242019,11014,0.022440296
242024,11003,2.70425E-05
242029,11003,0.006654527
242034,11032,0.015199843
242035,11032,0.076056238
242037,11032,0.037405749
242040,11032,0.030175391
242041,11032,0.021433107
242042,11040,0.000829289
242043,11040,0.04169417
242058,22013,0.013079451
242059,22013,0.008838215
242060,22013,0.003783838
242080,13031,0.116151498
242081,13031,0.107065577
242082,13031,0.018454738
242093,13062,0.096438171
242098,13073,0.005005501
242099,13073,0.098268046
242100,13073,0.023061494
242102,13026,0.223481538
242103,13026,0.343868855
242107,13011,0.035478952
242108,13011,0.149747423
242109,13011,0.050069332
242115,30058,0.13523678
242130,30160,0.029503406
242136,30189,0.038995645
242141,30189,0.033155071
242143,30189,0.005713295
242144,30189,0.044596103
242929,18004,0.023443039
242930,18004,0.00912413
242953,18002,0.015924805
242954,18002,0.136905664
242955,18002,0.13098174
242956,18002,0.106808821
242957,18002,0.031000677
242958,18006,0.11897926
242959,18006,0.096969348
242960,18006,0.093896012
242961,18006,0.0419335
242964,14040,0.0284709
242965,14040,0.020573982
242970,14040,0.001015797
242971,14040,0.007563028
242992,14071,0.144292193
243002,14045,0.00666081
243009,14118,0.090018787
243010,14118,0.008516794
243011,14118,0.067090899
243012,14118,0.002213968
243020,14111,0.033635984
243021,14111,0.046691981
243022,14046,0.012159994
243023,14046,0.014347694
243024,14046,0.045538929
243025,14046,0.003236671
243026,14046,0.003479965
243027,14046,0.002485591
243031,14078,0.038678283
243041,14109,0.042325686
243049,11020,0.005390611
243050,11020,0.018450744
243051,11020,0.004830028
243052,11020,0.003004614
243053,11020,0.005991983
243054,11020,0.005028148
243055,11020,0.000537359
243058,11020,0.001680577
243059,11020,0.007780573
243068,11015,0.010864834
243069,11015,0.050527033
243070,11015,0.01046042
243071,11015,0.013325583
243078,11014,0.018149041
243082,11003,0.000408553
243083,11003,0.006645402
243088,11003,0.009134752
243089,11003,0.023636509
243090,11003,0.021575168
243091,11003,0.021542914
243092,11033,0.014344817
243093,11032,0.06523215
243095,11032,0.029422785
243096,11032,0.008302776
243100,11032,0.014826772
243101,11032,0.013755472
243102,11040,0.144998155
243103,11040,0.082313058
243117,22013,0.014897871
243118,22013,0.017110209
243119,22013,0.07258499
243120,22013,0.063838773
243140,13031,0.063533381
243141,13031,0.025112073
243142,13040,0.28935926
243143,13040,0.22095552
243144,13040,0.021835641
243159,13073,0.086701459
243160,13073,0.023099831
243161,13026,0.029383455
243162,13026,0.295379547
243166,13011,0.084596922
243167,13011,0.022811473
243168,13011,0.016744986
243169,13025,0.651629195
243174,30058,0.078146694
243188,30160,0.019766796
243189,30160,0.011848189
243194,30160,0.012070544
243195,30189,0.002479744
243199,30189,0.021987669
243200,30189,0.022411962
243202,30189,0.017997635
243203,30189,0.006672492
243989,18004,0.024897238
243990,18004,0.012524114
244011,18002,0.044327374
244012,18002,0.071585746
244015,18007,0.012384052
244016,18002,0.02504451
244017,18007,0.055971074
244051,14071,0.155085139
244060,32033,0.094610183
244061,32033,0.008011468
244069,14118,0.080681904
244070,14118,0.064497985
244078,14117,0.027412995
244079,14111,0.033294832
244082,14046,0.038918939
244084,14046,0.001529746
244085,14046,0.052961768
244090,14078,0.005917942
244100,14109,0.043623255
244107,11020,0.022481394
244108,11020,0.023184228
244109,11020,0.003819439
244110,11020,0.030549402
244111,11020,0.000911145
244112,11020,0.008708789
244113,11020,0.013326742
244129,11015,0.012805902
244130,11015,0.040547093
244137,11014,0.025860451
244141,11014,0.024698777
244150,11033,0.010140843
244151,11033,0.011388017
244152,11032,0.021687503
244153,11032,0.003371566
244154,11032,0.024540366
244155,11032,0.030957253
244156,11032,0.009843155
244162,11040,0.057972506
244163,11040,0.128456813
244164,11040,0.053977512
244178,22013,0.071650608
244179,22013,0.020208463
244180,22013,0.038393842
244199,13031,0.040186085
244203,13018,0.056575412
244218,13028,0.011129824
244219,13028,0.058153109
244220,13028,0.108766175
244221,13028,0.021331665
244222,13028,0.019868099
244224,13028,0.012845339
244225,13011,0.109276959
244233,30058,0.117618699
244247,30160,0.032617525
244251,30160,0.025161229
244252,30160,0.035977447
244253,30160,0.008485994
244257,30189,0.012555098
244258,30189,0.02143153
245049,18004,0.020193856
245050,18004,0.00358017
245069,18002,0.03181706
245070,18014,0.025201553
245074,18007,0.067604309
245075,18007,0.015356272
245110,14071,0.091137004
245118,32033,0.02370147
245119,32033,0.131565004
245128,14118,0.06725572
245129,14118,0.064464782
245136,14117,0.290441237
245137,14117,0.503051321
245141,14046,0.00811567
245142,14046,0.037445221
245143,14046,0.016671957
245144,14046,0.013821834
245149,14073,0.004415482
245150,14073,0.022006152
245159,14109,0.014346362
245160,14109,0.004828061
245165,14109,0.044381724
245166,11020,0.01396099
245170,11020,0.013642223
245171,11020,0.00480461
245189,11015,0.012320852
245190,11015,0.019609394
245196,11014,0.024650284
245198,11014,0.010301041
245199,11014,0.026544876
245200,11014,0.00520254
245209,11033,0.027079868
245212,11032,0.002263865
245215,11013,0.267633912
245216,11013,0.343077856
245217,11013,0.053434968
245223,11040,0.115703616
245224,11034,0.189928931
245225,11034,0.097903559
245226,11034,0.013447692
245227,11034,0.184858211
245228,22013,0.000213651
245238,22013,0.055990173
245239,22002,0.069260844
245240,22002,0.108562851
245241,22002,0.016765135
245258,13040,0.062820896
245262,13018,0.075676878
245263,13018,0.028965284
245264,13018,0.062756271
245265,13018,0.024744575
245277,13028,0.050952265
245281,13028,0.044928873
245282,13028,0.07702913
245283,13028,0.001279484
245292,30058,0.056821857
245306,30160,0.031100257
245307,30160,0.005927032
245308,30160,0.032795924
245309,30160,0.052420857
245310,30160,0.013263587
245316,30189,0.03125274
246109,18004,0.026942765
246120,18004,0.007919596
246128,18014,0.014701758
246129,18014,0.005355494
246133,18007,0.165251733
246169,14071,0.006667583
246177,32033,0.013784749
246178,32033,0.080682497
246187,14118,0.04824303
246188,14118,0.025273412
246195,14117,0.179094447
246202,14046,0.034709736
246203,14046,0.003501481
246204,14046,0.063250738
246205,14073,0.019879954
246209,14073,0.026259628
246219,14109,0.043371307
246223,14109,0.097488576
246224,14109,0.022260382
246227,11020,0.004870407
246228,11020,0.017913237
246229,11020,0.000166763
246230,11020,0.014919948
246249,11014,0.010710739
246250,11014,0.031226753
246251,11014,0.028302956
246252,11014,0.015300859
246253,11014,0.023090522
246254,11014,0.023004046
246255,11014,0.013383255
246256,11014,0.015236562
246257,11014,0.025389609
246268,11033,0.047645142
246270,11033,0.010722725
246271,11033,0.002900809
246276,11013,0.175245849
246280,11043,0.01466743
246281,11043,0.128354303
246282,11040,0.000969451
246283,11040,0.002356926
246284,11034,0.166544976
246285,11034,0.067588543
246286,11034,0.075078712
246300,22002,0.003790201
246301,22002,0.038175136
246321,13018,0.024831193
246322,13018,0.031218932
246323,13018,0.034596504
246324,13018,5.92105E-05
246336,13028,0.030042131
246337,13032,0.050344431
246338,13032,0.035119187
246339,13028,0.043477878
246340,13028,0.064716767
246341,13028,0.012500054
246342,13028,0.000973608
246350,30058,0.068676423
246351,30058,0.047625433
246364,30167,0.115889427
246365,30160,0.006565194
246375,30189,0.035140171
247168,18004,0.021029693
247169,18004,0.004240774
247178,18004,0.036250184
247179,18004,0.00085533
247187,18002,0.029958148
247190,18002,0.057325346
247191,18007,0.188089106
247192,18007,0.010117297
247227,32011,0.176320646
247228,32011,0.055798926
247237,32033,0.093065998
247247,14118,0.021273012
247261,14046,0.025048962
247262,14046,0.019745823
247264,14073,0.035169123
247265,14073,0.059380959
247266,14073,0.010695962
247268,14073,0.026359954
247278,14109,0.045426061
247281,14109,0.102062375
247282,14109,0.01538389
247286,11020,0.017280482
247289,11020,0.015315475
247311,11014,0.008555764
247313,11014,0.022011372
247314,11014,0.007547209
247316,11014,0.022911633
247326,11033,0.038886739
247327,11033,0.006729001
247329,11033,0.023473621
247339,11043,0.109670229
247360,22002,0.101774892
247361,22002,0.14057949
247365,22009,0.006023473
247366,22009,0.072238189
247367,22009,0.073204775
247368,22009,0.051019702
247369,22009,0.004016956
247381,13018,0.041180909
247382,13018,0.051838279
247383,13018,0.001051973
247384,13018,0.038609221
247394,13046,0.0225908
247395,13046,0.026115813
247396,13046,0.055844049
247397,13032,0.09269337
247398,13028,0.005500907
247400,13028,0.054664724
247401,13028,0.011178676
247409,30155,0.022811035
247421,30167,0.063434576
247422,30167,0.134510966
247423,30167,0.017036687
247424,30034,0.137847214
247433,30189,0.021948407
247434,30189,0.009266669
248228,18004,0.016483417
248229,18004,0.027436315
248237,18004,0.023557018
248241,18013,0.046841075
248242,18013,0.123362669
248243,18013,0.121803478
248244,18013,0.196796045
248245,18014,0.004170766
248246,18014,0.001047131
248247,18014,0.041585661
248248,18007,0.038551747
248249,18007,0.006066063
248286,32011,0.178763288
248296,32033,0.106943033
248306,14118,0.084205097
248319,14046,0.00124008
248320,14046,0.039109966
248321,14046,0.015307877
248322,14046,0.036625487
248323,14073,0.033058815
248324,14073,0.016682185
248325,14073,0.063740727
248326,14073,0.004237178
248327,14073,0.026658275
248332,14109,0.031738858
248337,14109,0.049019391
248338,14109,0.000431189
248339,14109,0.095660472
248340,14109,0.003045004
248344,14053,0.006718954
248345,11020,0.002194841
248347,11020,0.019063505
248348,11020,0.00027244
248371,11014,0.024216135
248372,11014,0.012755835
248375,11014,0.004798357
248376,11014,0.025189828
248377,11014,0.023907184
248378,11014,0.008116487
248385,11033,0.045776215
248388,11033,0.023205097
248397,11043,0.029821345
248398,11043,0.085597001
248420,22002,0.193688879
248421,22002,0.016353167
248422,22009,0.032823791
248424,22009,0.085371147
248428,22010,0.002332777
248429,22010,0.016257871
248430,22010,0.027975001
248440,13018,0.041138422
248442,13018,0.008448451
248443,13018,0.072676558
248451,24037,0.009923174
248452,24029,0.00078534
248453,13046,0.051967039
248454,13046,0.084666332
248455,13032,0.099764921
248456,13032,0.105487849
248460,30055,0.206143008
248461,30055,0.07325569
248468,30155,0.043854257
248469,30155,0.01338921
248473,30078,0.089998345
248474,30078,0.423346773
248475,30058,0.072308159
248476,30058,0.057309987
248477,30167,0.03888047
248478,30167,0.121699323
248479,30167,0.109817686
248480,30167,0.017529487
248482,30034,0.306009382
248483,30034,0.022339862
248492,30189,0.003580558
249286,18004,0.02108549
249287,18004,0.006522174
249288,18004,4.84164E-05
249289,18004,0.025336663
249290,18004,0.025784841
249291,18004,0.02664925
249292,18004,0.029633174
249293,18004,0.041000559
249294,18004,0.033191884
249295,18004,0.016898172
249296,18004,0.00725754
249298,18013,0.12338428
249299,18013,0.15513379
249300,18013,0.076418608
249304,18014,0.028051148
249305,18014,0.003579913
249306,18014,0.051482898
249345,32011,0.153909943
249355,32033,0.097560355
249365,14118,0.015120996
249366,14060,0.153199314
249367,14060,0.168920538
249368,14060,0.000540192
249377,14046,0.020672647
249378,14046,0.031950154
249383,14073,0.018697369
249384,14073,0.014215479
249385,14073,0.028593249
249386,14073,0.015320797
249387,14073,0.01087324
249391,14109,0.045234438
249397,14109,0.043266231
249398,14109,0.029583354
249402,14053,0.006162463
249403,14053,0.006858
249406,11020,0.020739344
249426,11014,0.010705368
249427,11014,0.023198945
249428,11014,0.023244059
249429,11014,0.023294106
249430,11014,0.003021605
249434,11014,0.013547125
249437,11014,0.015468447
249438,11014,0.023965741
249439,11014,0.022019983
249444,11033,0.045764799
249447,11033,0.005841543
249453,11043,0.097103793
249454,11043,0.06514133
249455,11043,0.105936701
249456,11043,0.080777326
249480,22002,0.034057344
249481,22002,0.030234404
249482,22009,0.053672901
249483,22009,0.040190258
249489,22010,0.086392063
249502,24037,0.05502776
249503,24037,0.033685549
249509,24037,0.003438086
249510,24037,0.037767676
249511,24037,0.043537077
249519,30055,0.06376061
249520,30055,0.142005094
249528,30155,0.043372645
249529,30155,0.014912455
249530,30155,0.045828939
249531,30155,0.037942832
249532,30078,0.200525397
249541,30034,0.003248658
249542,30034,0.262454691
249551,30151,0.173165975
250345,18004,0.024443188
250351,18004,0.013473285
250353,18004,0.007236087
250354,18004,0.000510203
250355,18004,0.010744171
250356,18004,0.024456021
250357,18013,0.002124792
250363,18014,0.024754455
250364,18014,0.064141441
250403,32011,0.076324567
250404,32011,0.112038648
250414,32033,0.096381614
250426,14060,0.069652051
250427,14060,0.12486569
