GRIDCODE,CVE_ENTCVE_MUN,Fa
60058,20052,0.05804599
60073,20515,0.020891135
60074,20515,0.025978904
60075,20515,0.006081231
60076,20079,0.115192899
60077,20079,0.145092594
60078,20079,0.039191029
60079,20079,0.049156143
60080,20043,0.00000693
60081,20043,0.000111832
60082,20043,0.000146372
60083,20248,0.044351359
60084,20248,0.066681665
60085,20248,0.047256147
60086,20248,0.01376512
60116,7009,0.004614955
60117,7009,0.031990911
60118,7009,0.026497973
60119,7009,0.027015804
60120,7009,0.031392195
60121,7009,0.024377311
60122,7009,0.018254994
60123,7009,0.02649808
60124,7009,0.009997653
60125,7097,0.012199646
60126,7097,0.010249073
60127,7097,0.003689289
60128,7097,0.003298706
60129,7097,0.000717487
61015,12023,0.000313809
61017,12023,0.004348113
61018,12023,0.006002495
61020,20485,0.058032185
61021,20485,0.077898512
61022,20485,0.018328275
61023,20507,0.072897105
61024,20507,0.042775271
61025,20168,0.028278324
61026,20168,0.187329111
61027,20168,0.060665227
61028,20168,0.036887576
61029,20482,0.007261811
61030,20482,0.006990087
61031,20482,0.002790112
61032,20482,0.013796992
61033,20482,0.013681447
61034,20482,0.010466413
61035,20482,0.011674062
61036,20070,0.008991024
61037,20070,0.044021148
61038,20070,0.000992313
61039,20090,0.10677672
61040,20090,0.111473524
61041,20090,0.033346355
61042,20082,0.000701659
61043,20082,0.02511498
61044,20467,0.021353755
61045,20467,0.027638892
61046,20467,0.012099526
61047,20467,0.001451045
61048,20489,0.024897871
61049,20489,0.033961542
61050,20543,0.04990451
61051,20543,0.067885822
61056,20213,0.040352006
61057,20213,0.187094082
61058,20213,0.089875359
61060,20213,0.055020996
61068,20314,0.003908505
61069,20159,0.01832977
61070,20159,0.083820919
61071,20159,0.048510226
61074,20277,0.001909654
61079,20059,0.00269381
61080,20059,0.007406544
61081,20059,0.00041371
61082,20059,0.000000104
61083,20384,0.083489704
61084,20384,0.032570912
61085,20059,0.008091601
61086,20059,0.025622391
61087,20059,0.031055784
61088,20059,0.032854275
61089,20059,0.012923078
61090,20154,0.116135832
61091,20154,0.120135891
61092,20126,0.054906698
61093,20126,0.192720175
61094,20126,0.047458331
61095,20126,0.08550162
61096,20126,0.00720399
61097,20074,0.136926336
61098,20074,0.04457665
61099,20074,0.0000357
61105,20428,0.149205539
61116,20052,0.00763188
61117,20008,0.035137195
61132,20515,0.011907362
61133,20515,0.026512067
61134,20515,0.01685275
61135,20079,0.012040959
61136,20079,0.188244337
61137,20079,0.063980319
61138,20124,0.000470047
61139,20043,0.007945533
61140,20043,0.000453445
61169,20327,0.002734503
61170,20327,0.005795311
61171,20327,0.009653548
61172,20327,0.010631867
61173,20327,0.001470602
61175,20327,0.01377781
61176,7009,0.010637345
61177,7009,0.030218331
61178,7009,0.023416517
61179,7009,0.030389497
61180,7009,0.023931805
61181,7009,0.019742429
61182,7009,0.02986228
61183,7009,0.015147242
61184,7009,8.79E-08
61185,7097,0.0039507
62072,12023,0.000264485
62073,12023,0.01163887
62074,12023,0.013215642
62075,12023,0.013793251
62076,12023,0.010987386
62077,12023,0.014247698
62078,12023,0.007490387
62079,12023,0.013572181
62080,12023,0.017208344
62081,12023,0.008790036
62082,20402,0.027873752
62083,20402,0.066266264
62084,20168,0.05930057
62085,20168,0.249427783
62086,20168,0.202744845
62087,20168,0.098024338
62088,20482,0.001138698
62089,20482,0.013271992
62090,20482,0.020365726
62091,20285,0.002250451
62092,20285,0.012682547
62093,20285,0.007935091
62094,20482,0.007293566
62095,20070,0.095811218
62096,20070,0.14791421
62097,20070,0.105945874
62098,20070,0.017899806
62099,20090,0.069920024
62100,20090,0.025568724
62101,20082,0.065829447
62102,20082,0.125678766
62103,20082,0.013069824
62104,20467,0.016364457
62105,20467,0.002027435
62106,20489,0.017493998
62107,20489,0.048766229
62108,20489,0.044104332
62109,20386,0.000340598
62110,20386,0.001580904
62116,20213,0.291003587
62117,20213,0.022549874
62127,20277,0.007946465
62128,20277,0.00022758
62129,20159,0.013339084
62130,20159,0.004472472
62131,20277,0.004906702
62133,20277,0.005859981
62140,20353,0.241762339
62141,20353,0.313723322
62142,20384,0.18553849
62143,20384,0.222846567
62144,20059,0.013908394
62145,20059,0.02195891
62146,20059,0.036100539
62147,20059,0.017630933
62148,20059,0.027563421
62149,20059,0.00259949
62150,20059,0.004637672
62151,20059,0.003132234
62152,20126,0.172084954
62153,20126,0.022543465
62154,20126,0.00471639
62155,20074,0.036236157
62156,20074,0.626370535
62157,20074,0.131534692
62158,20074,0.010442392
62162,20125,0.007675801
62164,20428,0.118409541
62165,20428,0.005815878
62176,20008,0.203785332
62177,20008,0.126930911
62191,20515,0.01139593
62192,20515,0.032392272
62193,20515,0.024549447
62194,20515,0.022075777
62195,20124,0.001767408
62196,20124,0.039959103
62197,20124,0.036778852
62198,20043,0.01920105
62199,20043,0.021029994
62221,20141,0.003234904
62222,20141,0.0000176
62226,20327,0.005343791
62227,20327,0.006276598
62228,20327,0.02096093
62229,20327,0.02440589
62230,20025,0.038711832
62231,20025,0.019276194
62232,20327,0.021923922
62233,20327,0.01332163
62234,20327,0.008319707
62235,20327,0.016472672
62236,7009,0.00339998
62237,7009,0.01749153
62238,7009,0.032276652
62239,7009,0.026633407
62240,7009,0.020381192
62241,7009,0.023819638
62242,7009,0.011035911
62243,7009,0.006001003
63130,12023,0.000454328
63131,12023,0.014513214
63132,12023,0.018456531
63133,12023,0.015542228
63134,12023,0.018202938
63135,12023,0.015797715
63136,12023,0.006911709
63137,12023,0.000114033
63138,12023,0.010825899
63139,12023,0.018456531
63140,12023,0.008391426
63141,12023,0.002880368
63142,20402,0.115759749
63143,20402,0.119684777
63144,20168,0.000131039
63145,20168,0.041311964
63146,20168,0.006386996
63147,20482,0.003807144
63148,20482,0.015786067
63149,20285,0.018794274
63150,20285,0.122842452
63151,20285,0.140586478
63152,20285,0.107316623
63153,20285,0.032736236
63154,20070,0.068603259
63155,20070,0.143005517
63156,20070,0.127400065
63157,20070,0.021285298
63158,20225,0.153137042
63159,20082,0.002556307
63160,20082,0.046665236
63161,20082,0.076404623
63162,20082,0.011609045
63163,20467,0.015604738
63164,20467,0.001472354
63165,20489,0.002380608
63166,20489,0.023733212
63167,20489,0.014711742
63168,20386,0.019172197
63169,20386,0.072885311
63170,20386,0.039594359
63171,20386,0.019993924
63172,20386,0.044711679
63174,20213,0.00402352
63175,20213,0.145345729
63181,20477,0.004589113
63182,20277,0.009876852
63188,20277,0.000197127
63189,20277,0.000195673
63194,20534,0.038658648
63195,20534,0.201991701
63196,20534,0.024619619
63199,20351,0.138094856
63200,20351,0.056291997
63201,20059,0.003728269
63202,20059,0.010659258
63203,20059,0.002536377
63204,20059,0.03214697
63205,20059,0.034355933
63206,20059,0.003815745
63207,20059,0.007282436
63208,20059,0.002549253
63209,20126,0.017150791
63210,20059,0.001346202
63211,20126,0.035915801
63212,20146,0.208752239
63213,20146,0.010094676
63214,20074,0.011702734
63215,20074,0.002174785
63217,20125,0.000565329
63218,20125,0.003396487
63219,20125,0.00703743
63221,20125,0.014157112
63232,20410,0.011348243
63233,20410,0.040668864
63235,20008,0.0853825
63236,20008,0.004451932
63243,20282,1
63244,20515,0.011392222
63249,20515,0.0000104
63250,20515,0.010923239
63251,20515,0.021676752
63252,20515,0.016441478
63253,20124,0.000882166
63254,20124,0.033173169
63255,20124,0.065591246
63256,20124,0.065591246
63257,20043,0.013837487
63258,20043,0.022888213
63259,20043,0.003506155
63268,20043,0.000405186
63269,20130,0.032669958
63270,20130,0.0000862
63278,20141,0.000833651
63279,20143,0.061749499
63280,20141,0.001401759
63281,20141,0.016093914
63284,20327,0.00016027
63285,20327,0.020160548
63286,20327,0.011521256
63287,20327,0.010219986
63288,20327,0.019822899
63289,20025,0.343757923
63290,20025,0.211124318
63291,20327,0.02440589
63292,20327,0.02440589
63293,20327,0.018980924
63294,20327,0.008760291
63296,7009,0.000247734
63297,7009,0.017748503
63298,7009,0.015932034
63299,7009,0.025343861
63300,7009,0.01324047
63301,7009,0.000287161
63302,7009,0.000436776
64189,12023,0.008925756
64190,12023,0.018112737
64191,12023,0.017627075
64192,12023,0.013651373
64193,12023,0.01295716
64194,12023,0.013617427
64195,12023,0.006642879
64196,12023,0.004983802
64197,12023,0.014388371
64198,12023,0.017813096
64199,12023,0.015184165
64200,12023,0.014843729
64201,20180,0.005238348
64202,20180,0.024533733
64203,20402,0.106503241
64204,20402,0.018646565
64205,20474,0.069462007
64206,20285,0.002119978
64207,20285,0.025698466
64208,20285,0.096814565
64209,20285,0.127514252
64210,20285,0.130430734
64211,20285,0.066288441
64212,20285,0.008015436
64213,20070,0.078517342
64214,20070,0.105064994
64215,20070,0.031279348
64216,20070,0.003090155
64217,20188,0.025787831
64218,20082,0.026864724
64219,20082,0.065412015
64220,20082,0.07218638
64221,20082,0.009094861
64222,20467,0.000544007
64225,20489,0.006005203
64226,20489,0.030315371
64227,20386,0.001011962
64228,20386,0.055663682
64229,20386,0.029941714
64230,20386,0.014895104
64231,20386,0.010207557
64240,20477,0.216139014
64241,20277,0.001776754
64246,20277,0.012259048
64247,20277,0.046938459
64248,20277,0.013437722
64249,20277,0.001009079
64250,20277,0.022993042
64251,20277,0.004659291
64253,20534,0.108881496
64254,20534,0.305404133
64255,20534,0.294909898
64256,20534,0.009226041
64258,20289,0.014746163
64259,20059,0.001280353
64260,20059,0.023723965
64261,20059,0.029193089
64262,20059,0.013050437
64263,20059,0.033837471
64264,20059,0.031236361
64265,20059,0.005697075
64266,20235,0.104221083
64267,20235,0.090929926
64268,20235,0.013946999
64269,20126,0.00000214
64270,20146,0.076408699
64271,20146,0.374141786
64272,20146,0.034999755
64273,20170,0.099014932
64274,20125,0.000235663
64276,20125,0.023121412
64277,20125,0.034073683
64278,20125,0.019692573
64279,20125,0.000836117
64290,20410,0.000191519
64291,20410,0.098071665
64292,20410,0.002773811
64295,20052,0.009605986
64296,20052,0.050881415
64297,20052,0.013164538
64298,20052,0.00077702
64303,20515,0.00380241
64308,20515,0.00193234
64309,20515,0.008555524
64310,20421,0.00064555
64311,20421,0.007027532
64312,20124,0.010272026
64313,20124,0.049739252
64314,20124,0.031025009
64315,20124,0.013947192
64316,20124,0.030725667
64317,20043,0.007158554
64318,20043,0.004300447
64319,20441,0.003027468
64320,20441,0.002254281
64327,20043,0.000337952
64328,20043,0.000581363
64329,20130,0.072271154
64330,20130,0.004681452
64336,20141,0.0000813
64337,20141,0.045835439
64338,20141,0.044661672
64339,20141,0.011607442
64340,20141,0.006683956
64341,20525,0.007483948
64342,20525,0.003956383
64343,20327,0.016058203
64344,20327,0.018650494
64345,20327,0.00809391
64346,20327,0.014679666
64347,20327,0.018888358
64348,20025,0.230623417
64349,20025,0.109087803
64350,20327,0.023498941
64351,20327,0.023673289
64352,20327,0.020239511
64353,20327,0.006226173
64354,7009,0.000158287
64355,7009,0.007454668
64356,7009,0.026070512
64357,7009,0.030429259
64358,7009,0.00625707
64359,7009,0.011844254
65247,12023,0.004458007
65248,12023,0.016354397
65249,12023,0.018456531
65250,12023,0.018456531
65251,12023,0.018456531
65252,12023,0.018456531
65253,12023,0.018456531
65254,12023,0.018456531
65255,12023,0.018456531
65256,12023,0.018456531
65257,12023,0.009691539
65258,12023,0.016961916
65259,12023,0.011369059
65260,20180,0.090320726
65261,20180,0.072494504
65262,20402,0.011560523
65263,20402,0.000467387
65264,20345,0.003958766
65265,20285,0.000972821
65266,20285,0.042231311
65267,20285,0.018299011
65268,20285,0.02004516
65269,20285,0.016425675
65270,20312,0.078640312
65271,20312,0.075934688
65272,20070,0.000178428
65273,20188,0.107015863
65274,20188,0.11029134
65275,20188,0.036078778
65276,20082,0.002909319
65277,20082,0.067016826
65278,20082,0.048937056
65279,20082,0.006995337
65280,20082,0.015896249
65281,20082,0.003387709
65286,20466,0.026794883
65287,20386,0.001115271
65291,20386,0.003413706
65292,20386,0.029005675
65293,20386,0.035251043
65298,20477,0.010109123
65299,20477,0.169352106
65300,20477,0.028492289
65305,20277,0.040262711
65306,20277,0.013543136
65307,20277,0.000018
65308,20277,0.019788089
65309,20277,0.004839749
65310,20277,0.024103045
65311,20277,0.028104119
65312,20277,0.003087536
65313,20534,0.006256932
65314,20534,0.010051533
65315,20563,0.100658351
65316,20289,0.149258864
65317,20059,0.000601201
65318,20059,0.022994831
65319,20059,0.028864118
65320,20059,0.025974919
65321,20059,0.028973432
65322,20059,0.030776729
65323,20059,0.015744164
65324,20059,0.012147446
65325,20235,0.020885278
65326,20235,0.00827288
65328,20235,0.025034829
65329,20146,0.068531231
65330,20146,0.188571348
65331,20170,0.183738842
65332,20170,0.088040596
65333,20170,0.013068701
65334,20316,0.308037587
65335,20316,0.074927412
65350,20410,0.046838773
65351,20410,0.06095807
65352,20052,0.002650859
65353,20052,0.001123675
65354,20052,0.0000646
65355,20052,0.026210653
65356,20052,0.100966772
65357,20052,0.031180823
65358,20052,0.020455345
65359,20052,0.014827816
65368,20421,0.012012252
65369,20421,0.158809545
65370,20421,0.144481142
65371,20515,0.039376214
65372,20124,0.035775339
65373,20124,0.01880924
65376,20043,0.000879599
65377,20043,0.0000424
65378,20441,0.085509487
65379,20441,0.135729002
65380,20441,0.040243601
65386,20043,0.000000403
65387,20043,0.00000523
65388,20130,0.136725238
65389,20130,0.062131284
65394,20141,0.002328073
65395,20141,0.075109304
65396,20141,0.124472989
65397,20141,0.107768633
65398,20141,0.009603974
65399,20141,0.084324462
65400,20141,0.025817031
65401,20525,0.010066457
65402,20327,0.020202351
65403,20327,0.021889955
65404,20327,0.022275815
65405,20327,0.014247921
65406,20327,0.012829971
65407,20025,0.006067995
65408,20025,0.041350517
65409,20327,0.013897038
65410,20327,0.014996524
65411,20327,0.010946205
65412,20327,0.00000353
65413,7009,0.00295653
65414,7009,0.017944397
65415,7009,0.028755526
65416,7009,0.015266975
65429,7108,0.004092515
66304,12077,0.000512503
66305,12023,0.000116431
66306,12023,0.006980576
66307,12023,0.011592018
66308,12023,0.015168743
66309,12013,0.008024601
66310,12013,0.00437485
66311,12013,0.000959734
66312,12023,0.018456531
66313,12023,0.017765605
66314,12023,0.017171668
66315,12023,0.015161784
66316,12023,0.01184878
66317,12023,0.010044848
66318,12023,0.003113131
66319,20180,0.13732498
66320,20180,0.027946621
66321,20474,0.107810579
66322,20474,0.086068658
66323,20345,0.000218174
66324,20345,0.000855704
66325,20345,0.01123511
66330,20302,0.012794512
66331,20302,0.16368664
66332,20188,0.009417437
66333,20188,0.092732369
66334,20188,0.116494753
66335,20082,0.04295028
66336,20082,0.115640799
66337,20082,0.010200864
66338,20082,0.00184533
66339,20082,0.012637203
66340,20082,0.023183776
66341,20466,0.012144845
66345,20466,0.013666496
66346,20466,0.002334711
66348,20386,0.010923824
66349,20386,0.016151294
66350,20386,0.032635097
66351,20386,0.034211232
66352,20386,0.009748836
66353,20158,0.0000621
66359,20229,0.000126119
66365,20277,0.016122005
66366,20277,0.005371424
66367,20277,0.002562494
66368,20277,0.045328746
66369,20149,0.008394476
66370,20277,0.031659757
66371,20277,0.014562496
66373,20028,0.000207589
66374,20028,0.001020625
66375,20289,0.052487038
66376,20059,0.001498496
66377,20059,0.022360326
66378,20059,0.010647603
66379,20059,0.014332744
66380,20059,0.00671045
66381,20015,0.0000346
66382,20059,0.02172234
66383,20059,0.013712666
66384,20235,0.003352823
66387,20235,0.000379085
66388,20235,0.001652363
66389,20170,0.096142003
66390,20170,0.143457067
66391,20170,0.040052484
66393,20316,0.043326391
66394,20316,0.02100046
66402,20122,0.000203386
66403,20122,0.559881097
66411,20052,0.018056178
66412,20052,0.042946374
66413,20052,0.003685707
66415,20052,0.04797344
66416,20052,0.117268209
66417,20052,0.074509534
66418,20052,0.030092183
66419,20052,0.012346565
66420,20418,0.008601788
66421,20418,0.026742603
66422,20418,0.000216476
66423,20418,0.000584565
66427,20421,0.002052038
66429,20421,0.165986405
66430,20421,0.137161399
66431,20124,0.024146964
66432,20124,0.065485104
66433,20124,0.041563862
66434,20043,0.000267039
66435,20043,0.022338577
66436,20043,0.004937877
66437,20441,0.176761051
66438,20043,0.012068666
66439,20043,0.012121518
66445,20130,0.020570896
66446,20130,0.046287163
66447,20130,0.041807128
66448,20130,0.053552961
66449,20130,0.072645251
66450,20130,0.001954628
66452,20141,0.002846513
66453,20141,0.096928342
66454,20141,0.099874348
66455,20141,0.108864436
66456,20141,0.025795423
66457,20075,0.039849551
66458,20075,0.050526774
66459,20075,0.028660527
66460,20525,0.009033227
66461,20327,0.004406612
66462,20327,0.004011758
66463,20327,0.005362988
66464,20327,0.013760813
66465,20327,0.017450256
66466,20327,0.02440589
66467,20327,0.022427268
66468,20327,0.005719069
66469,20327,0.01991946
66470,20327,0.006245028
66472,7009,0.002813991
66473,7009,0.014382641
66474,7009,0.009963513
66475,7009,0.0000131
66488,7108,0.00363601
67356,12018,0.000306898
67357,12018,0.010869656
67358,12018,0.026052331
67359,12018,0.029887751
67360,12018,0.001213282
67362,12077,0.000565973
67363,12077,0.049366279
67364,12077,0.057152062
67365,12077,0.03277111
67366,12023,0.000343726
67367,12013,0.00000237
67368,12013,0.019139234
67369,12013,0.031802326
67370,12013,0.014233753
67371,12023,0.016638069
67372,12023,0.018456531
67373,12023,0.016027292
67374,12023,0.011278888
67375,12023,0.016680782
67376,12023,0.006668125
67377,20180,0.115245988
67378,20180,0.130197449
67379,20180,0.004622416
67380,20056,0.128162807
67381,20056,0.07158745
67383,20056,0.00255714
67384,20345,0.182517224
67385,20345,0.000509875
67386,20345,0.011673275
67387,20111,0.005845036
67388,20111,0.008285727
67389,20111,0.214171913
67390,20111,0.00441202
