GRIDCODE,CVENTMUN,Fb
54741,20424,0.074898209
54742,20424,0.056973282
54743,20211,0.006013818
54744,20211,0.045771106
54745,20148,0.004743127
54746,20148,0.104436816
54747,20148,0.001338368
54748,20211,0.046224683
54749,20125,2.03E-05
54750,20125,0.003741477
54751,20125,0.003984564
54752,20125,0.003984564
54753,20125,0.003984564
54754,20125,0.003984564
54755,20125,0.003448379
54756,20125,0.000978754
54757,20125,0.001346987
54758,20125,0.001853966
54759,20410,0.016626014
54760,20410,0.017036321
54761,20008,0.008332673
54762,20008,0.048853464
54763,20008,0.044184756
54764,20008,0.000521379
54765,20052,0.002884385
54766,20052,0.000309284
54767,20052,0.000122573
54768,20307,0.014924396
54769,20307,0.00490747
54770,20515,0.009413457
54771,20515,0.009111629
54772,20515,0.008409439
54773,20515,0.006797456
54774,20515,0.004796089
54775,20515,0.002700766
54777,20515,0.004581847
54778,20515,0.006424259
54779,20515,0.001510643
54822,20141,0.006510208
54823,20141,0.018400299
54824,7097,1.49E-05
54830,7097,0.00169233
54831,7097,0.006041512
54832,7097,0.006107674
54833,7097,0.004113292
54834,7097,0.002417458
54835,7097,0.002238903
54836,7097,0.006089476
54837,7097,0.006107674
54838,7097,0.006107674
54839,7097,0.006107674
55733,20482,0.001342555
55734,20482,0.001816112
55735,20482,0.007881246
55736,20482,0.011293753
55737,20482,0.007697261
55738,20482,0.007197681
55739,20482,0.010591305
55740,20482,0.002868352
55741,20482,0.005609059
55742,20414,0.000687958
55743,20414,0.013757733
55744,20414,0.009169386
55745,20414,0.046596202
55746,20414,0.014659106
55747,20467,0.018708189
55748,20467,0.017044595
55749,20467,0.011723196
55750,20467,0.005178108
55751,20334,0.00088365
55752,20334,0.006094704
55753,20334,0.01105012
55754,20334,0.00387063
55755,20334,0.010939671
55756,20334,0.012204038
55757,20334,0.012204038
55758,20334,0.007093445
55759,20334,0.011456337
55760,20272,0.004384796
55761,20272,0.053966799
55762,20272,0.026865929
55763,20272,0.015149925
55764,20272,0.003333315
55765,20364,0.015711542
55766,20364,0.015711542
55767,20364,0.01236836
55768,20364,4.65E-05
55769,20433,0.013039272
55770,20202,0.014307325
55771,20202,0.041311327
55772,20202,0.043609257
55773,20202,0.045764247
55774,20202,0.045764247
55775,20159,0.01145904
55776,20159,0.012311411
55777,20159,0.01622343
55778,20159,0.01622343
55779,20159,0.01622343
55780,20159,0.01622343
55781,20159,0.015736325
55782,20159,0.00288645
55783,20291,0.000594606
55784,20291,0.048098362
55785,20291,0.05001453
55786,20291,0.05001453
55787,20263,0.066670412
55788,20263,0.071486972
55789,20263,0.070654049
55790,20263,0.010582414
55791,20391,0.137484403
55792,20095,0.101553936
55793,20095,0.066376143
55794,20095,0.008730328
55795,20095,0.00473381
55796,20254,0.034773734
55797,20254,0.014114267
55798,20254,0.000664405
55799,20347,0.032035432
55800,20424,0.041639273
55801,20424,0.002896298
55802,20512,0.136108498
55803,20211,0.030309704
55804,20211,0.046224683
55805,20211,0.039342123
55806,20211,0.032586567
55807,20211,0.019564147
55808,20211,0.012323486
55809,20125,0.001810027
55810,20125,0.003983361
55811,20125,0.003984564
55812,20125,0.003984564
55813,20125,0.003984564
55814,20125,0.003279867
55815,20125,0.00285339
55816,20125,0.003509501
55817,20125,0.001440622
55818,20125,0.000358926
55819,20410,0.017036321
55820,20008,0.038094408
55821,20008,0.050141144
55822,20008,0.022623745
55823,20052,0.011510061
55824,20052,0.011510061
55825,20052,0.011227867
55826,20052,0.00999576
55827,20052,0.000324744
55828,20307,0.001605431
55829,20515,0.009498087
55830,20282,0.005556521
55831,20515,0.009498087
55832,20515,0.009498087
55833,20515,0.005611317
55834,20515,0.005851728
55835,20515,0.004870783
55836,20515,0.009396699
55837,20515,0.009121697
55838,20079,0.004109255
55839,20079,0.020944731
55840,20079,0.000236062
55878,20141,0.000380697
55879,20141,0.010264111
55880,20141,0.024234731
55881,20141,0.026416562
55882,20141,0.015418298
55888,7097,3.54E-05
55889,7097,0.003285784
55890,7097,0.006107674
55891,7097,0.005447414
55892,7097,0.000660168
55893,7097,0.000833108
55894,7097,0.004823158
55895,7097,0.006107674
55896,7097,0.006107674
55897,7097,0.006107674
55898,7097,0.006107674
56785,20507,0.003059629
56786,20507,0.01115218
56787,20507,0.016733049
56788,20482,0.000748399
56789,20482,0.006785289
56790,20482,0.009157915
56791,20482,0.009074576
56792,20482,0.012667135
56793,20482,0.007351396
56794,20482,0.010318164
56795,20482,0.011957346
56796,20482,0.012681978
56797,20482,0.010544251
56798,20482,0.01207636
56799,20482,0.010074337
56800,20482,0.011959195
56801,20414,0.007336012
56802,20414,0.043948429
56803,20414,0.043734143
56804,20414,0.049982599
56805,20414,0.032607437
56806,20467,0.016751296
56807,20467,0.019022257
56808,20467,0.018937376
56809,20467,0.008893913
56810,20467,0.009629
56811,20334,1.01E-05
56812,20334,8.13E-05
56813,20467,0.011040738
56814,20334,0.001537909
56815,20334,0.007597807
56816,20334,0.01014438
56817,20334,0.005940029
56818,20334,0.003148821
56819,20272,0.000976883
56820,20272,0.062529825
56821,20272,0.049859044
56822,20272,0.051672522
56823,20272,0.034677682
56824,20272,0.020111675
56825,20364,0.012483565
56826,20364,0.003975819
56827,20364,0.003271255
56828,20202,0.006096333
56829,20202,0.045638713
56830,20202,0.041178761
56831,20202,0.037241537
56832,20202,0.045764247
56833,20202,0.045764247
56834,20159,0.001937077
56835,20159,0.008231941
56836,20159,0.01622343
56837,20159,0.01622343
56838,20159,0.01622343
56839,20159,0.01622343
56840,20159,0.016190671
56841,20159,0.005316517
56842,20291,0.003110556
56843,20291,0.040815817
56844,20291,0.048437399
56845,20291,0.05001453
56846,20263,0.038297936
56847,20263,0.050709157
56848,20263,0.062150939
56849,20263,0.000194274
56850,20391,0.053165932
56851,20095,0.020364837
56852,20095,0.087353599
56853,20095,0.108111412
56854,20095,0.109504285
56855,20347,0.086013502
56856,20347,0.071235689
56857,20347,0.067554446
56858,20347,0.072421928
56859,20209,0.007431376
56860,20209,0.053594335
56861,20209,0.031014827
56862,20209,0.009422555
56863,20211,0.017820841
56864,20211,0.005945421
56865,20319,0.059111416
56866,20319,0.059111416
56867,20125,0.000759741
56868,20125,0.003842265
56869,20125,0.003984564
56870,20125,0.003984564
56871,20125,0.003984564
56872,20125,0.003984564
56873,20125,0.003984564
56874,20125,0.003881948
56875,20125,0.003975413
56876,20125,0.003908252
56877,20125,0.003345112
56878,20125,0.000702562
56879,20008,0.045881755
56880,20008,0.048274205
56881,20008,0.002777798
56882,20052,0.011510061
56883,20052,0.011510061
56884,20052,0.011510061
56885,20052,0.011510061
56886,20052,0.002228652
56887,20282,0.015595213
56888,20282,0.025731419
56889,20282,0.02978728
56890,20515,0.009498087
56891,20515,0.009498087
56892,20515,0.009492666
56893,20515,0.009498087
56894,20515,0.009498087
56895,20515,0.009498087
56896,20515,0.009498087
56897,20079,0.034702122
56898,20079,0.080755531
56899,20079,0.002993858
56934,20141,4.75E-07
56935,20141,0.005170595
56936,20141,0.015897478
56937,20141,0.027551581
56938,20141,0.022212662
56939,20141,0.012881755
56940,20141,0.01119222
56941,20141,0.002125528
56943,7009,4.67E-05
56944,7009,0.000724336
56945,7009,0.00119296
56946,7009,0.001417378
56947,7009,0.000940088
56948,7097,0.004274521
56949,7097,0.00607493
56950,7097,0.004310444
56951,7097,0.001144741
56952,7097,0.004600243
56953,7097,0.005982007
56954,7097,0.006107674
56955,7097,0.006107674
56956,7097,0.006107674
56957,7097,0.006107674
57841,20485,0.004884403
57842,20485,0.028564577
57843,20485,0.051670866
57844,20485,0.029643723
57845,20507,0.06282287
57846,20507,0.06282287
57847,20482,0.001196631
57848,20482,0.01361256
57849,20482,0.01361256
57850,20482,0.010570577
57851,20482,0.012104851
57852,20482,0.01175196
57853,20482,0.013258508
57854,20482,0.009668943
57855,20482,0.01361256
57856,20482,0.01361256
57857,20482,0.01361256
57858,20482,0.01361256
57859,20414,0.01522859
57860,20414,0.018379254
57861,20414,0.030985154
57862,20414,0.048434571
57863,20414,0.049982599
57864,20414,0.036284896
57865,20467,0.012109341
57866,20467,0.015604136
57867,20467,0.016242295
57868,20489,0.032735697
57869,20489,0.032735697
57870,20489,0.032735697
57871,20467,0.000486256
57872,20467,0.006643987
57873,20467,0.002758121
57874,20543,0.0382639
57875,20543,0.044577336
57876,20334,0.000297012
57877,20334,0.00518518
57878,20272,0.000507567
57879,20272,0.058340115
57880,20272,0.063292215
57881,20272,0.055154343
57882,20213,9.51E-06
57883,20213,1.01E-05
57884,20364,0.01202462
57885,20364,0.012573586
57886,20364,0.015711542
57887,20202,0.005652488
57888,20202,0.017010017
57889,20202,0.035297464
57890,20202,0.043121833
57891,20202,0.045764247
57892,20159,0.001166851
57893,20159,0.010499357
57894,20159,0.015590783
57895,20159,0.01622343
57896,20159,0.01622343
57897,20159,0.01622343
57898,20159,0.016210247
57899,20159,0.014396941
57900,20159,0.010179046
57901,20291,0.043180659
57902,20059,0.000529473
57903,20059,0.008039983
57904,20059,0.006889451
57905,20059,0.005980535
57906,20059,0.001233295
57907,20059,0.014901001
57908,20059,0.000782254
57909,20391,0.013185895
57910,20533,0.171028596
57911,20095,0.100092863
57912,20059,2.08E-06
57913,20095,0.145397164
57914,20167,0.032257408
57915,20347,0.104746826
57916,20347,0.079868001
57917,20126,0.04272345
57918,20126,0.042729283
57919,20209,0.129230705
57920,20209,0.13075946
57921,20209,0.051128823
57922,20319,0.059111416
57923,20319,0.059111416
57924,20125,0.000374807
57925,20125,0.002886506
57926,20125,0.003760774
57927,20125,0.003836231
57928,20125,0.003984564
57929,20125,0.003338826
57930,20125,0.002832251
57931,20125,0.001177969
57932,20125,0.001303782
57933,20125,0.003466369
57934,20125,0.003984564
57935,20125,0.0039531
57936,20125,0.002799378
57937,20125,0.000428966
57938,20008,0.023823028
57939,20008,0.039401144
57940,20008,0.018685273
57941,20052,0.011510061
57942,20052,0.011510061
57943,20052,0.011510061
57944,20052,0.008643236
57945,20052,1.79E-05
57946,20282,0.043673408
57947,20282,0.043673408
57948,20282,0.034188221
57949,20515,0.009498087
57950,20515,0.009498087
57951,20515,0.009498087
57952,20515,0.009498087
57953,20515,0.009498087
57954,20515,0.009498087
57955,20515,0.009492206
57956,20079,0.067900933
57957,20079,0.103733936
57958,20079,0.043718478
57959,20079,0.024923371
57960,20079,0.055512637
57961,20079,0.017067308
57990,20141,0.000747467
57991,20141,0.00793638
57992,20141,0.016799847
57993,20141,0.02376394
57994,20141,0.023756318
57995,20141,0.018921869
57996,20141,0.005810041
57997,20141,0.000329131
57998,20141,0.002421799
57999,7009,0.001792998
58000,7009,0.004808819
58001,7009,0.006282445
58002,7009,0.007680874
58003,7009,0.012114379
58004,7009,0.011579004
58005,7009,0.007117351
58006,7009,5.26E-06
58007,7097,0.004796689
58008,7097,0.00240667
58009,7097,0.005821491
58010,7097,0.002893964
58011,7097,0.003402627
58012,7097,0.006107674
58013,7097,0.006107674
58014,7097,0.006107674
58015,7097,0.006107674
58016,7097,0.006101906
58898,12023,0.007439538
58899,12023,5.26E-05
58900,20485,0.068103606
58901,20485,0.070641395
58902,20485,0.065216595
58903,20485,0.052301662
58904,20507,0.06282287
58905,20507,0.06282287
58906,20482,0.00040269
58907,20482,0.013315122
58908,20482,0.01361256
58909,20482,0.012021996
58910,20482,0.012392499
58911,20482,0.011117119
58912,20482,0.013471393
58913,20482,0.01361256
58914,20482,0.01361256
58915,20482,0.01361256
58916,20482,0.01361256
58917,20482,0.01361256
58918,20414,0.021238283
58919,20414,0.021967521
58920,20414,0.031284083
58921,20090,4.41E-05
58922,20090,0.000918785
58923,20367,0.004125169
58924,20367,0.037563504
58925,20467,0.007996076
58926,20467,0.007867149
58927,20489,0.032735697
58928,20489,0.032735697
58929,20489,0.032503379
58930,20489,0.027723337
58931,20489,0.028181708
58932,20489,0.016940073
58933,20543,0.044577336
58934,20543,0.044161932
58935,20543,0.044456034
58936,20543,0.007683747
58937,20272,0.000612295
58938,20213,0.011954727
58939,20213,0.000560938
58940,20272,0.063292215
58941,20213,0.020904013
58942,20213,0.03773992
58943,20213,0.036312064
58944,20213,0.022712082
58945,20213,0.001025707
58946,20364,0.015711542
58947,20364,0.015711542
58948,20202,0.006129051
58949,20202,0.035923926
58950,20202,0.028763176
58951,20159,0.010575394
58952,20159,0.01622343
58953,20159,0.01622343
58954,20159,0.01622343
58955,20159,0.01622343
58956,20159,0.01622343
58957,20159,0.015470809
58958,20159,0.015325849
58959,20159,0.01542349
58960,20059,0.005755712
58961,20059,0.034952972
58962,20059,0.035494745
58963,20059,0.024694907
58964,20059,0.041309982
58965,20059,0.037476879
58966,20059,0.028964465
58967,20059,0.031028207
58968,20059,0.00185663
58969,20533,0.093796423
58970,20059,0.006849948
58971,20059,0.036954001
58972,20059,0.008938311
58973,20154,0.084622065
58974,20154,0.101531972
58975,20154,0.056407095
58976,20126,0.07648866
58977,20126,0.056758226
58978,20209,0.13075946
58979,20209,0.103412422
58980,20209,0.004068772
58981,20319,0.059111416
58982,20319,0.059111416
58983,20125,0.001115396
58984,20125,0.003984564
58985,20125,0.003762407
58986,20125,8.15E-05
58987,20125,0.002037438
58988,20125,0.001568286
58989,20125,4.67E-05
58990,20410,0.017036321
58991,20410,0.017036321
58992,20125,0.001751011
58993,20125,0.002319943
58994,20125,0.000446253
58995,20125,5.97E-06
58996,20008,0.006778767
58997,20008,0.034885812
58998,20008,0.04645452
58999,20008,0.008639708
59000,20052,0.011510061
59001,20052,0.011510061
59002,20052,0.011510061
59003,20052,0.005514559
59004,20282,0.043673408
59005,20282,0.043673408
59006,20282,0.043673408
59007,20282,0.042232407
59008,20282,0.001057296
59009,20515,0.009498087
59010,20515,0.009498087
59011,20515,0.009498087
59012,20515,0.009498087
59013,20515,0.009498087
59014,20515,0.008985838
59015,20079,0.047735151
59016,20079,0.136082109
59017,20079,0.125706323
59018,20079,0.003368048
59019,20079,0.040303562
59020,20079,0.051880695
59021,20248,0.076303082
59022,20248,0.032208825
59023,20248,0.029925052
59024,20248,0.038689238
59025,20248,0.066780237
59026,20248,0.043767479
59027,20248,0.002280328
59045,20141,0.00242539
59046,20141,0.008290844
59047,20141,0.015273121
59048,20141,0.021372925
59049,20141,0.022879069
59050,20141,0.012288491
59051,20141,0.001738757
59052,20141,5.19E-06
59053,20141,0.001072499
59057,7009,0.000228602
59058,7009,0.007732252
59059,7009,0.009961129
59060,7009,0.010778592
59061,7009,0.012114379
59062,7009,0.01153336
59063,7009,0.011616246
59064,7009,0.008949881
59065,7009,0.000120171
59066,7097,0.00586262
59067,7097,0.00472436
59068,7097,0.00396557
59069,7097,0.006107674
59070,7097,0.006107674
59071,7097,0.006107674
59072,7097,0.006107674
59073,7097,0.006107674
59074,7097,0.006107674
59075,7097,0.005900464
59956,12023,0.001547175
59957,12023,0.028367173
59958,12023,0.009017478
59959,20485,0.070641395
59960,20485,0.070641395
59961,20485,0.061634096
59962,20485,0.06830694
59963,20485,0.002003145
59964,20507,0.057844241
59965,20507,0.06282287
59966,20482,0.009968122
59967,20168,0.000210867
59968,20168,0.022942635
59969,20168,0.000449365
59970,20482,0.01361256
59971,20482,0.01361256
59972,20482,0.01361256
59973,20482,0.01361256
59974,20482,0.012887782
59975,20482,0.006136223
59976,20482,0.012455696
59977,20090,0.01147709
59978,20090,0.024676663
59979,20090,0.075661233
59980,20090,0.053130749
59981,20090,0.04816381
59982,20090,0.003444836
59983,20367,0.023769874
59984,20367,0.064648847
59985,20467,0.003293844
59986,20467,0.000577538
59987,20467,0.009673691
59988,20467,0.00508663
59989,20489,0.021340768
59990,20489,0.032017756
59991,20489,0.013199049
59992,20543,0.044577336
59993,20543,0.041818697
59994,20543,0.044577336
59995,20543,0.031682141
59996,20543,0.039318178
59997,20213,0.017049804
59998,20213,0.032648554
59999,20213,0.027185907
60000,20213,0.045371319
60001,20213,0.034433485
60002,20213,0.037783852
60003,20213,0.039915641
60004,20213,0.018050988
60005,20364,0.015711542
60006,20364,0.015711542
60007,20364,0.015711542
60008,20314,0.141071244
60009,20314,0.16345676
60010,20159,0.011769676
60011,20159,0.01622343
60012,20159,0.01622343
60013,20159,0.01622343
60014,20159,0.01622343
60015,20159,0.01622343
60016,20159,0.013727152
60017,20059,0.000798902
60018,20059,0.018989964
60019,20059,0.037398544
60020,20059,0.035668084
60021,20059,0.02479001
60022,20059,0.035502312
60023,20059,0.01790424
60024,20059,0.010624759
60025,20059,0.000705114
60026,20059,0.016458808
60027,20059,0.014862133
60029,20059,0.00541295
60030,20059,0.011330934
60031,20154,0.002758606
60032,20154,0.176870884
60033,20126,0.008097058
60034,20126,0.06169331
60035,20126,0.083745666
60036,20126,0.027974753
60037,20209,0.121473146
60038,20209,0.013968494
60039,20074,0.005675102
60040,20074,0.06837601
60041,20074,0.030000943
60042,20125,0.003586806
60043,20125,0.003984564
60044,20125,0.003608427
60045,20125,0.000114445
60046,20428,0.053642856
60047,20125,0.000464375
60048,20125,0.001938611
60049,20125,2.06E-05
60050,20410,0.017036321
60051,20410,0.017036321
60052,20410,0.017036321
60053,20410,0.017036321
60054,20410,0.017036321
60055,20008,0.012157562
60056,20008,0.046253739
60057,20008,0.00578327
60058,20052,0.007128859
60059,20052,0.011510061
60060,20052,0.011510061
60061,20052,0.011510061
60062,20052,0.009461064
60063,20052,7.88E-08
60064,20282,0.043673408
60065,20282,0.043673408
60066,20282,0.043673408
60067,20282,0.010519397
60068,20515,0.009498087
60069,20515,0.009498087
60070,20515,0.009498087
60071,20515,0.009498087
60072,20515,0.009455553
60073,20515,0.00347395
60074,20515,0.003231616
60075,20079,0.020176443
60076,20079,0.057483476
