GRIDCODE,CVENTMUN,Ft
135199,20490,0.00062233
135200,20490,0.443076225
135201,20490,0.189124988
135205,20406,0.155170806
135237,30176,0.410623546
135243,30054,0.052330832
135244,30054,0.106539093
135246,30169,0.005990383
135247,30169,0.028410937
135259,30073,0.104994299
135262,30073,0.010714544
135263,30073,0.004155994
135265,30073,0.001073638
135271,30003,0.004597694
135272,30149,0.011534812
135274,30149,0.045628488
135275,30149,0.06710407
135277,30149,0.038679448
135295,30039,0.017414464
135296,30039,0.09762522
135297,30039,0.01020729
136108,12073,0.034352994
136128,12022,0.06698316
136131,12050,0.060548055
136132,12050,0.136247927
136137,12064,0.057008565
136138,12064,0.059320602
136139,12064,0.020805526
136140,12064,0.054344856
136141,12007,0.028273949
136142,12007,0.05951937
136159,12058,0.117406088
136160,12058,0.006288597
136176,12034,0.037756534
136198,21047,0.072775752
136201,21047,0.021168925
136202,21047,0.021087055
136221,21003,0.032590077
136222,21003,0.027578524
136253,21035,0.167805976
136264,20406,0.017714547
136265,20406,0.088786913
136282,20278,0.004929542
136295,30176,0.051973917
136296,30176,0.118366698
136302,30054,0.167696101
136303,30054,0.185546979
136305,30169,0.001758964
136306,30169,0.035948169
136318,30073,0.107078328
136319,30073,0.001834041
136320,30073,0.055853047
136321,30073,0.055252531
136330,30149,0.016823542
136331,30149,0.049603611
136333,30149,0.069011578
136334,30149,0.028060318
136335,30104,0.096896992
136336,30149,0.008160596
136337,30104,0.01076123
136354,30039,0.039897919
136355,30039,0.043427763
136356,30039,0.008946984
136357,30204,0.14847432
136358,30204,0.141821725
136359,30204,0.038565418
136360,30204,0.203737281
137166,12073,0.003464621
137167,12073,0.039391863
137187,12022,0.093741299
137191,12050,0.254755159
137195,12064,0.048084855
137196,12064,0.025474364
137197,12064,0.032475288
137198,12064,0.039244244
137257,21047,0.010019394
137258,21047,0.051926561
137259,21047,0.052661416
137260,21047,0.026454889
137261,21047,0.060972744
137262,21047,0.000351061
137281,21003,0.068753623
137282,21003,0.083544203
137312,21035,0.027070084
137313,21035,0.287783142
137314,21035,0.186285794
137315,21036,0.0077868
137316,21036,0.197953217
137317,21036,0.222781993
137324,20406,0.178474326
137325,20406,0.039038893
137348,30207,0.101076582
137361,30054,0.013260611
137362,30054,0.025951308
137364,30169,0.043900803
137365,30169,0.023156712
137376,30073,0.104436263
137377,30073,0.021107939
137378,30073,0.052213314
137380,30073,0.005989761
137389,30149,0.040114505
137390,30149,0.03287873
137392,30149,0.040965396
137393,30149,0.013168922
137395,30104,0.019467138
137396,30209,0.896795123
137410,30039,0.121897938
137411,30039,0.179532023
137413,30039,0.052800137
137418,30204,0.158160119
137419,30204,0.03926217
138192,16010,0.043705263
138224,12073,0.000933195
138225,12073,0.064190592
138245,12022,0.011265588
138246,12022,0.069866326
138250,12050,0.219641185
138254,12064,0.079468496
138321,21047,0.100855232
138331,21157,0.071922444
138332,21157,0.277729253
138333,21157,0.142383663
138341,21147,0.104973283
138374,21036,0.103275638
138375,21217,0.155241303
138384,20406,0.117539647
138399,20278,0.032315609
138406,30207,0.071911412
138407,30207,0.085359709
138408,30207,0.076952142
138411,30045,0.020732208
138420,30208,0.174807508
138424,30169,0.015376705
138434,30073,0.038506004
138435,30073,0.042892327
138439,30073,0.084238628
138449,30149,0.045478371
138451,30149,0.0124692
138452,30104,0.067524235
138455,30209,0.103204877
139283,12073,0.054473957
139304,12022,0.043567638
139305,12022,0.04975791
139306,16077,0.004104593
139309,12050,0.049605023
139310,12027,0.003009165
139313,12064,0.039346824
139314,12064,0.054109796
139315,12064,0.036378664
139337,12037,0.102151083
139380,21047,0.021116546
139381,21047,0.052706143
139382,21047,0.006035715
139392,21157,0.290272748
139393,21157,0.0607781
139400,21147,0.156712865
139411,21018,0.507719766
139426,21214,1
139433,21217,0.032428988
139434,21217,0.07503065
139455,20278,0.004704098
139458,20278,0.202113021
139465,30207,0.157082824
139467,30207,0.018691664
139468,30045,0.006980874
139469,30045,0.062146543
139470,30045,0.040042125
139479,30208,0.158166242
139482,30169,0.010222278
139483,30169,0.001962496
139493,30141,0.014850334
139494,30141,0.043461603
139498,30073,0.023809774
139509,30149,0.050619324
139510,30149,0.011398723
140278,16015,0.034396912
140341,12073,0.003364515
140342,12073,0.013964329
140368,12027,0.007750461
140369,12027,0.05920754
140371,12064,0.022073355
140372,12064,0.051602724
140396,12037,0.111722435
140441,21047,0.002904035
140452,21042,0.05985464
140458,21147,0.021145263
140459,21147,0.151491985
140470,21018,0.492280234
140474,21156,0.018356713
140491,21010,0.217607264
140492,21010,0.080577936
140502,20406,0.226716049
140516,20278,0.207463448
140517,20278,0.012281678
140524,30207,0.158240459
140528,30045,0.020758093
140529,30045,0.083532725
140530,30045,0.142266219
140531,30045,0.038398931
140538,30208,0.113679194
140541,30208,0.091970824
140553,30141,0.054480385
140557,30141,0.053244922
140568,30149,0.011604037
140575,30122,0.081882051
140576,30122,0.918117949
141337,16015,0.06224979
141400,12073,0.04298616
141413,12073,0.006245891
141427,12027,0.003970096
141428,12027,0.050484276
141430,12064,0.075570455
141440,15105,0.011321824
141441,15105,0.111242678
141455,12037,0.134414193
141475,12034,0.066625549
141476,17025,0.430276445
141477,12034,0.011702374
141482,17025,0.117580885
141493,21047,0.009167985
141494,21047,0.012631454
141495,21051,0.024201098
141500,21085,0.046268922
141501,21085,0.090267946
141511,21042,0.166481588
141516,21147,0.050070338
141517,21147,0.062683706
141542,21156,0.015029853
141550,21010,0.112591214
141551,21010,0.27360031
141561,20406,0.014974382
141573,20278,0.050377383
141574,20278,0.223474284
141575,20278,0.105262306
141582,30207,0.010687185
141583,30207,0.073661424
141590,30045,0.098937361
141591,30045,0.061487462
141592,30045,0.061572688
141593,30045,0.063231261
141594,30045,0.049083151
141595,30045,0.049517232
141599,30208,0.055142285
141600,30208,0.061700442
141602,30169,0.004960083
141612,30141,0.050664388
141615,30141,0.049192246
141616,30141,0.012457424
142396,16015,0.050694814
142459,12073,0.020686133
142466,12073,0.015058201
142467,12073,0.021626106
142468,12073,0.021478106
142469,12073,0.023449748
142470,12073,0.022237827
142471,12073,0.022828293
142472,12073,0.003270704
142485,12027,0.021683207
142486,12027,0.011771252
142487,12027,0.048748095
142489,12064,0.071179357
142500,15105,0.088126827
142501,15105,0.125288579
142514,12037,0.12493006
142520,12055,0.066282853
142521,12055,0.056519541
142526,12015,0.254033064
142527,12015,0.127660606
142532,17017,0.152295411
142533,17017,0.480241532
142534,17017,0.246894007
142535,17025,0.312770769
142554,21051,0.081214369
142555,21051,0.077044531
142559,21085,0.120548367
142570,21042,0.15443947
142573,21147,0.103452321
142574,21147,0.173922342
142575,21147,0.037703222
142584,21082,0.029039596
142600,21156,0.000813616
142601,21156,0.024977564
142609,21010,0.251222452
142617,21145,0.122835914
142620,21145,0.055353379
142621,21145,0.164719654
142622,30173,0.056991195
142631,20002,0.058324794
142632,20278,0.133181837
142654,30045,0.038722805
142656,30208,0.055152035
142657,30208,0.099066072
142658,30208,0.057151863
142670,30143,0.155845962
142671,30141,0.030694434
142672,30141,0.016273982
142674,30141,0.050479242
142675,30141,0.007313579
142680,30032,0.013065949
142682,30032,0.041453757
142683,30149,0.012595236
142733,27002,0.075334531
142734,27002,0.266312249
142735,27002,0.266550801
142736,27002,0.005611985
143455,16015,0.061329224
143456,16015,0.034987297
143518,16038,0.032962528
143519,16038,0.02411828
143520,12073,0.02116817
143521,12073,0.01777233
143522,12073,0.020334497
143523,12073,0.024934765
143524,16038,0.010014339
143525,16038,0.046855898
143526,16038,0.038060183
143527,16038,0.002684241
143528,16038,0.018059326
143529,16038,0.018249616
143530,16038,0.009540816
143531,16038,0.036887585
143543,12027,0.011330041
143544,12027,0.016676311
143545,12027,0.006285313
143546,12027,0.013063993
143547,12027,0.048097798
143548,12027,0.009408543
143558,15105,0.010036576
143560,15105,0.024269971
143561,12031,1
143569,12047,0.011647227
143570,12047,0.081720707
143572,12037,0.061451615
143573,12037,0.134758534
143583,12055,0.089164646
143584,12055,0.054727066
143585,12015,0.31481567
143591,17017,0.110854125
143614,21051,0.015777441
143615,21051,0.106880319
143618,21085,0.091768096
143623,21085,0.029161511
143629,21042,0.136792675
143630,21042,0.147148836
143631,21042,0.159457649
143632,21042,0.050521271
143642,21082,0.016925461
143643,21082,0.021892524
143644,21037,1
143660,21010,0.040969289
143676,21145,0.091001576
143679,21145,0.017764743
143681,30173,0.056456997
143689,20002,0.039839345
143690,20002,0.090274862
143692,20002,0.014785446
143729,30143,0.019203836
143730,30141,0.000735726
143731,30141,0.013354868
143732,30141,0.019707457
143734,30141,0.053024413
143740,30032,0.004294302
143741,30032,0.175317989
144514,16015,0.053465445
144578,16038,0.013920846
144579,16038,0.035859746
144580,16038,0.037302744
144581,16038,0.035189147
144582,16038,0.034274243
144583,16038,0.027178585
144589,16038,0.007644356
144590,16038,0.010903904
144601,12027,0.020519569
144602,12027,0.038281109
144604,12027,0.01569758
144605,12027,0.00530236
144606,12027,0.023511164
144620,15105,0.033461644
144621,15105,0.194754317
144629,12047,0.105823694
144630,12047,0.070773471
144632,12037,0.277467465
144635,12055,0.058610903
144673,21051,0.012250247
144674,21051,0.070726098
144675,21051,0.007073737
144677,21085,0.060713414
144680,21085,0.010975978
144683,21085,0.04616229
144684,21007,0.091337305
144685,21007,0.043656251
144688,21042,0.017288051
144689,21042,0.051028795
144702,21082,0.197529284
144703,21082,0.02804812
144704,21092,0.102416851
144719,21120,0.192621214
144720,21120,0.086180944
144722,21195,0.015963039
144735,21145,0.023759719
144740,30173,0.058156105
144747,20002,0.033432113
144748,20002,0.111440983
144750,20002,0.117670018
144751,20002,0.092458344
144752,30174,0.120325717
144791,30141,0.013040774
144792,30141,0.029046104
144800,30032,0.112559118
145573,16015,0.048600577
145629,16029,0.014117863
145660,12027,0.054121588
145680,15105,0.076981241
145681,12058,0.019801322
145689,12047,0.085033234
145691,12037,0.004074475
145697,12055,0.026680436
145698,12055,0.020779171
145699,12055,0.03231605
145729,21051,0.190626876
145733,21051,0.021138906
145734,21021,0.172386912
145736,21085,0.02829577
145739,21085,0.018449168
145744,21007,0.229119346
145748,21206,0.083102615
145749,21206,0.100670766
145750,21206,0.035324261
145761,21082,0.060678302
145762,21082,0.11523373
145763,21092,0.109835969
145764,21092,0.185390235
145765,21092,0.27686858
145779,21120,0.097452147
145794,21061,0.592520552
145795,30173,0.041481427
145798,30173,0.020331854
145799,30173,0.035814161
145806,20002,0.115631098
145808,20002,0.071021016
145809,20002,0.091158595
145814,30174,0.000180003
145815,30174,0.002500723
145851,30141,0.001270925
145859,30032,0.129086995
146632,16015,0.055394049
146686,16029,0.15650341
146687,16029,0.318016863
146688,16029,0.051857577
146715,16077,0.157099032
146719,12027,0.048938545
146739,15105,0.002862542
146740,12058,0.076273375
146741,12058,0.161273055
146742,12058,0.03274116
146747,12047,0.004287063
146748,12047,0.124663502
146749,12047,0.086743009
146753,12055,0.004622633
146754,12060,0.032407149
146755,12060,0.005561299
146756,12060,0.028482355
146788,21051,0.206416239
146793,21051,0.038424344
146794,21021,0.723225414
146795,21085,0.014879036
146797,21085,0.012413915
146798,21085,0.070449518
146799,21085,0.054660241
146803,21007,0.103106229
146804,21007,0.124113773
146809,21031,0.8595951
146810,21031,0.1404049
146821,21092,0.084540961
146824,21092,0.007391654
146825,21092,0.103345226
146826,21161,0.07209945
146828,21161,0.057113923
146838,21120,0.124730992
146841,21195,0.038266477
146845,30159,0.254968372
146846,30159,0.178115467
146854,30173,0.114705609
146855,30173,0.04842089
146856,30173,0.027784297
146857,30173,0.056655568
146865,20002,0.086622716
146867,20002,0.050457963
146901,30143,0.002968731
146902,30143,0.186717919
146903,30143,0.029079813
146910,30141,0.007286073
146917,30032,0.033101523
146918,30032,0.014640369
147691,16015,0.049162036
147744,16029,0.040899539
147745,16029,0.22508638
147768,16038,0.00549949
147769,16038,0.037449164
147770,16038,0.006465631
147773,16077,0.107818036
147774,16077,0.059579477
147778,12027,0.047842823
147801,12058,0.001003803
147802,15080,0.07906741
147803,15080,0.011459337
147804,15080,0.00478687
147806,12047,0.020760698
147807,12047,0.043793638
147810,12060,0.066225437
147811,12060,0.022134964
147812,12055,0.042982703
147815,12060,0.016966848
147817,12055,0.001701864
147818,12055,0.056640624
147847,21051,0.062681359
147852,21085,0.000459191
147857,21085,0.014450659
147862,21007,0.099307089
147863,21007,0.002473861
147869,21206,0.136999566
147885,21161,0.27405883
147886,21161,0.263944842
147887,21161,0.132726672
147897,21120,0.003710735
147900,21195,0.316636168
147901,21195,0.492910299
147903,30019,0.509044401
147904,30019,0.070395264
147905,30159,0.219928748
147909,21061,0.03257808
147910,30201,0.070177642
147911,30201,0.034607511
147912,30173,0.009234491
147913,30173,0.058104262
147914,30173,0.083489169
147915,30173,0.04136033
147916,30173,0.01813025
147960,30015,0.014407324
147961,30015,0.166154974
147965,30143,0.118887257
148750,16015,0.04799488
148803,16029,0.086354001
148804,16029,0.005326934
148827,16038,0.012235667
148829,16038,0.025973877
148830,16038,0.0242767
148831,16077,0.001190598
148832,16077,0.171318582
148836,12027,0.014057425
148837,12027,0.04060513
148847,15008,0.035997
148848,15008,0.009576261
148851,15008,0.020146688
148854,15105,0.01093452
148855,15105,0.078748385
148861,15080,0.004582539
148862,15080,0.019536645
148863,15080,0.037490444
148864,15117,0.03565132
148865,15117,0.040155652
148866,15117,0.079987759
148867,15117,0.036279536
148868,12060,0.050361759
148869,12060,0.049165067
148873,12060,0.011460084
148874,12060,0.03981955
148875,12060,0.012249091
148876,12060,0.067993034
148906,21168,0.420393843
148928,21206,0.02457357
148946,21161,0.022483991
148956,21156,0.300523803
148960,21195,0.004438767
148961,30019,0.016426797
148962,30019,0.013378674
148970,30201,0.051941292
148971,30201,0.05420573
148975,30173,0.011751025
148976,20021,1
149019,30015,0.181627087
149024,30143,0.151788022
149025,30143,0.100422581
149035,30032,0.028044909
149809,16015,0.053423554
149810,16015,0.021953092
149889,16038,0.032460666
149890,16077,0.250817048
149891,16077,0.171274145
149895,12027,0.05265367
149906,15008,0.051036042
149907,15008,0.026641417
149910,15008,0.00406692
149916,15008,0.022928016
149920,15080,0.031673386
149921,15080,0.011712667
149926,15117,0.022199568
149927,12060,0.00501188
149928,12060,0.008965745
149929,12060,0.039068087
149930,12060,0.106048809
149931,12060,0.043245598
149932,12060,0.041676938
149933,12060,0.013730572
149934,12060,0.034155111
149935,12060,0.005969564
149965,21168,0.237241433
149977,21062,1
149987,21052,0.201346713
149988,21052,0.20478779
149989,21052,0.172544876
149990,21206,0.004134941
149991,21206,0.069693204
149992,21206,0.009643562
150014,21103,0.189314652
150020,30184,0.030434506
150021,30184,0.021482388
150024,30110,0.071904362
150025,30110,0.928095638
150044,30174,0.023212816
150078,30015,0.153376034
150093,30032,0.104178159
150094,30032,0.07044634
150859,16026,0.042165863
150869,16015,0.049410009
150915,16035,0.00508033
150948,16038,0.002036363
150949,16077,0.011358469
150950,16077,0.024471504
150953,12027,0.00355216
150954,12027,0.019383233
150955,12027,0.060981457
150965,15008,0.0665641
150966,15008,0.042418604
150967,15008,0.020934242
150971,15008,0.084246069
150972,15008,0.03235664
150975,15080,0.032222079
150976,15080,0.07261981
150977,15080,0.02292851
150979,15080,0.005580367
150980,15080,0.041846751
150985,15117,0.024175758
150986,12060,0.011121783
150987,15117,0.01167018
150988,12060,0.036634685
150990,12049,0.474363966
