GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Purb_T,Prur_T,P_tot
52578,20334,0.09113369,0.00356173,0.04634163,1955,80,2035
52579,20334,0.05323513,0.01086327,0.03156241,1142,244,1386
52580,20334,0,0.00031165,0.00015941,0,7,7
52584,20334,0,0.08365612,0.04278915,0,1879,1879
52587,20364,0,0.00906949,0.00523453,0,77,77
52589,20364,0,0.02273263,0.01312033,0,193,193
52590,20364,0,0.02343934,0.01352821,0,199,199
52591,20364,0,0.00235571,0.00135962,0,20,20
52592,20526,0,0.0442281,0.02983861,0,477,477
52593,20526,0,0.14418173,0.09727261,0,1555,1555
52594,20526,0,0.05600371,0.03778306,0,604,604
52595,20526,0.99442415,0.00917942,0.32972601,5172,99,5271
52596,20153,0,0.00823045,0.00211283,0,10,10
52597,20153,0.117112,0.01975309,0.09211916,412,24,436
52598,20153,0,0.06255144,0.01605747,0,76,76
52599,20159,0,0.00423351,0.00348688,0,19,19
52600,20159,0,0.0013369,0.00110112,0,6,6
52603,20159,0,0.00089127,0.00073408,0,4,4
52604,20344,0,0.04206642,0.02181401,0,57,57
52608,20113,0.00045977,0,0.00035311,1,0,1
52609,20366,0,0.14696133,0.03336678,0,133,133
52610,20366,0,0.12596685,0.0286001,0,114,114
52611,20366,0,0.0519337,0.01179127,0,47,47
52613,20254,0,0.01046699,0.00785973,0,26,26
52614,20254,0,0.00362319,0.00272068,0,9,9
52615,20254,0,0.03904992,0.02932285,0,97,97
52616,20254,0,0.03462158,0.02599758,0,86,86
52619,20279,0.99777531,0.1769991,0.6839574,1794,197,1991
52620,20279,0,0.00269542,0.00103057,0,3,3
52621,20236,0.96777251,0.04255319,0.68262295,1021,20,1041
52622,20236,0.03222749,0.09148936,0.0504918,34,43,77
52623,20424,0,0.13977087,0.10696393,0,427,427
52624,20424,0,0.03076923,0.02354709,0,94,94
52625,20424,0,0.35679214,0.27304609,0,1090,1090
52626,20211,0,0.00274187,0.0022096,0,7,7
52627,20211,0,0.29298864,0.23611111,0,748,748
52628,20148,0.30309989,0,0.13573265,264,0,264
52629,20148,0,0.34636872,0.19125964,0,372,372
52630,20211,0,0.00352526,0.00284091,0,9,9
52633,20266,0,0.00064918,0.00058955,0,5,5
52655,20515,0,0.0069176,0.00164857,0,102,102
52658,20515,0,0.00244151,0.00058185,0,36,36
52713,7097,0,0.00750071,0.00313261,0,265,265
52715,7097,0,0.01718087,0.00717545,0,607,607
52716,7097,0,0.00022644,0.0000946,0,8,8
52717,7097,0,0.00025474,0.00010639,0,9,9
52719,7097,0,0.02759694,0.01152564,0,975,975
52720,7097,0,0.0000849,0.0000355,0,3,3
52721,7097,0,0.0080951,0.00338085,0,286,286
53620,20482,0,0.00010817,0.0000398,0,2,2
53622,20482,0,0.00118983,0.0004373,0,22,22
53623,20482,0,0.0000541,0.0000199,0,1,1
53624,20414,0,0.24539877,0.13711321,0,1480,1480
53631,20467,0,0.00966651,0.00435185,0,80,80
53632,20467,0,0.12276462,0.05526846,0,1016,1016
53633,20334,0,0.00560972,0.00286931,0,126,126
53634,20334,0,0.03080896,0.01575843,0,692,692
53640,20334,0,0.00957215,0.00489604,0,215,215
53641,20334,0,0.05213481,0.02666636,0,1171,1171
53645,20272,0,0.15584416,0.00584321,0,36,36
53646,20364,0,0.12179034,0.07029232,0,1034,1034
53647,20364,0,0.00270907,0.00156356,0,23,23
53648,20364,0,0.02815077,0.01624745,0,239,239
53650,20526,0,0.03022717,0.02039284,0,326,326
53651,20526,0,0.00686138,0.00462905,0,74,74
53652,20526,0,0.1821975,0.12292006,0,1965,1965
53653,20433,0,0.20783956,0.08786127,0,228,228
53654,20202,0,0.01978417,0.01456632,0,66,66
53655,20202,0,0.02607914,0.01920106,0,87,87
53656,20202,0,0.05905276,0.04347826,0,197,197
53657,20153,0,0.04609054,0.01183182,0,56,56
53658,20159,0,0.12143494,0.10001835,0,545,545
53659,20159,0,0.03698752,0.03046431,0,166,166
53668,20366,0,0.01436464,0.00326142,0,13,13
53670,20263,0,0.03171521,0.01406833,0,49,49
53671,20263,0,0.23236246,0.10307206,0,359,359
53673,20254,0,0.02133655,0.01602177,0,53,53
53674,20254,0,0.07809984,0.05864571,0,194,194
53675,20254,0,0.00845411,0.00634825,0,21,21
53676,20254,0,0.00523349,0.00392987,0,13,13
53677,20254,0,0.06723027,0.05048368,0,167,167
53678,20254,0,0.03140097,0.0235792,0,78,78
53679,20279,0,0.00359389,0.0013741,0,4,4
53680,20254,0,0.0136876,0.01027811,0,34,34
53681,20424,0,0.01702128,0.01302605,0,52,52
53682,20424,0,0.02749591,0.02104208,0,84,84
53683,20424,0,0.03371522,0.0258016,0,103,103
53684,20211,0,0.01527615,0.01231061,0,39,39
53685,20211,0,0.00235018,0.00189394,0,6,6
53687,20148,0.69690012,0,0.31208226,607,0,607
53688,20148,0,0.65363129,0.36092545,0,702,702
53689,20211,0,0.00078339,0.00063131,0,2,2
53691,20266,0,0.00376526,0.00341941,0,29,29
53707,20307,0,0.01687764,0.01292475,0,124,124
53708,20307,0,0.00367497,0.00281426,0,27,27
53717,20515,0,0.08931841,0.02128588,0,1317,1317
53769,7097,0,0.00104727,0.00043738,0,37,37
53773,7097,0,0.03339938,0.01394898,0,1180,1180
53774,7097,0,0.0161336,0.00673807,0,570,570
53775,7097,0,0.03614492,0.01509563,0,1277,1277
53776,7097,0,0.03260685,0.01361799,0,1152,1152
53777,7097,0,0.00016983,0.0000709,0,6,6
53778,7097,0,0.00016983,0.0000709,0,6,6
53779,7097,0,0.0093405,0.00390099,0,330,330
53780,7097,0,0.00025474,0.00010639,0,9,9
54677,20482,0,0.00416441,0.00153054,0,77,77
54678,20482,0,0.00600325,0.00220637,0,111,111
54679,20482,0,0.00178475,0.00065595,0,33,33
54680,20482,0,0.01406166,0.00516806,0,260,260
54681,20482,0,0.000649,0.00023853,0,12,12
54682,20482,0,0.0223364,0.00820927,0,413,413
54683,20482,0,0.12087615,0.04442545,0,2235,2235
54685,20414,0,0.38650307,0.21595331,0,2331,2331
54689,20467,0,0.09388594,0.04226731,0,777,777
54690,20467,0,0.02573707,0.01158679,0,213,213
54691,20467,0,0.05521991,0.02485993,0,457,457
54692,20334,0,0.00480833,0.00245941,0,108,108
54695,20334,0,0.00614398,0.00314258,0,138,138
54699,20334,0,0.02711366,0.01386833,0,609,609
54700,20334,0,0.01682917,0.00860793,0,378,378
54701,20334,0,0.000089,0.0000455,0,2,2
54705,20364,0,0.00176678,0.00101971,0,15,15
54707,20364,0,0.01425206,0.0082257,0,121,121
54708,20364,0,0.00047114,0.00027192,0,4,4
54710,20526,0,0.00602689,0.00406606,0,65,65
54711,20433,1,0,0.57726397,1498,0,1498
54712,20202,0,0.04196643,0.03089826,0,140,140
54713,20202,0.62008368,0.10761391,0.24277202,741,359,1100
54714,20202,0.37991632,0.07883693,0.15824321,454,263,717
54715,20202,0,0.21882494,0.16111234,0,730,730
54716,20159,0,0.00423351,0.00348688,0,19,19
54717,20159,0,0.04456328,0.03670398,0,200,200
54718,20159,0,0.00534759,0.00440448,0,24,24
54725,20291,0,0.01749781,0.01439885,0,60,60
54726,20291,0,0.00087489,0.00071994,0,3,3
54728,20263,0,0.17152104,0.07608384,0,265,265
54729,20263,0,0.05760518,0.02555268,0,89,89
54731,20391,0,0.01830664,0.00953516,0,32,32
54732,20391,0,0.28947368,0.15077473,0,506,506
54734,20254,0,0.00201288,0.00151149,0,5,5
54735,20254,0,0.01247987,0.00937122,0,31,31
54736,20254,0,0.00764895,0.00574365,0,19,19
54737,20254,0.06917476,0.03220612,0.04141475,57,80,137
54738,20254,0.93082524,0.01489533,0.24304716,767,37,804
54739,20254,0,0.19927536,0.14963724,0,495,495
54740,20424,0.68943437,0,0.16182365,646,0,646
54741,20424,0.31056564,0.12144026,0.16583166,291,371,662
54742,20424,0,0.19214403,0.14704409,0,587,587
54743,20512,0.43045564,0,0.3932092,359,0,359
54744,20211,0.65528455,0,0.1272096,403,0,403
54745,20211,0.34471545,0,0.06691919,212,0,212
54747,20211,0,0.24010968,0.19349748,0,613,613
54748,20211,0,0.00156678,0.00126263,0,4,4
54757,20125,0,0.03521449,0.03259121,0,385,385
54759,20410,0,0.37589377,0.31898295,0,1104,1104
54767,20307,0,0.01156935,0.0088597,0,85,85
54771,20515,0,0.02516107,0.00599625,0,371,371
54773,20515,0,0.00956256,0.0022789,0,141,141
54776,20515,0.05570055,0,0.0424263,2625,0,2625
54777,20515,0,0.00013564,0.0000323,0,2,2
54824,20143,0,0.03491974,0.01384083,0,124,124
54831,7097,0,0.03365412,0.01405537,0,1189,1189
54832,7097,0,0.01848288,0.00771922,0,653,653
54833,7097,0,0.01502972,0.00627704,0,531,531
54834,7097,0,0.00118879,0.00049649,0,42,42
54835,7097,0,0.00065101,0.00027189,0,23,23
54836,7097,0,0.00036796,0.00015368,0,13,13
54837,7097,0,0.00529295,0.00221056,0,187,187
54838,7097,0,0.00031135,0.00013003,0,11,11
54839,7097,0,0.0000566,0.0000236,0,2,2
55734,20482,0,0.09383451,0.03448687,0,1735,1735
55736,20482,0,0.00502975,0.00184858,0,93,93
55737,20482,0,0.00762574,0.00280268,0,141,141
55738,20482,0,0.0003245,0.00011926,0,6,6
55739,20482,0,0.00054083,0.00019877,0,10,10
55740,20482,0,0.00037858,0.00013914,0,7,7
55741,20482,0,0.00600325,0.00220637,0,111,111
55742,20482,0,0.05132504,0.01886342,0,949,949
55743,20414,0,0.17244238,0.09634982,0,1040,1040
55744,20414,0,0.05289338,0.02955346,0,319,319
55747,20467,0,0.00036249,0.00016319,0,3,3
55749,20467,0,0.01365394,0.00614698,0,113,113
55750,20467,0,0.04942001,0.02224882,0,409,409
55751,20467,0,0.0080957,0.00364467,0,67,67
55758,20334,0,0.04323049,0.0221119,0,971,971
55761,20272,0,0.004329,0.00016231,0,1,1
55766,20364,0,0.0057715,0.00333107,0,49,49
55767,20364,0,0.00541814,0.00312712,0,46,46
55768,20497,0,1,0.0004852,0,2,2
55770,20433,0,0.00182315,0.00077071,0,2,2
55771,20202,0,0.02877698,0.02118738,0,96,96
55772,20202,0,0.09802158,0.0721695,0,327,327
55773,20202,0,0.01588729,0.0116972,0,53,53
55775,20159,0,0.0597148,0.04918334,0,268,268
55776,20159,0,0.03253119,0.02679391,0,146,146
55781,20159,0,0.10962567,0.0902918,0,492,492
55783,20344,0.04054054,0,0.0195178,51,0,51
55785,20291,0,0.4575678,0.37652988,0,1569,1569
55787,20263,0,0.06019418,0.02670112,0,93,93
55788,20263,0.374613,0.07184466,0.24031008,726,111,837
55789,20263,0,0.07572816,0.03359173,0,117,117
55790,20391,0.39303483,0,0.18831943,632,0,632
55791,20391,0.32338309,0.0389016,0.17520858,520,68,588
55793,20095,0,0.06120258,0.04285714,0,171,171
55794,20254,0,0.03059581,0.02297461,0,76,76
55795,20254,0,0.27657005,0.20767836,0,687,687
55796,20254,0,0.03703704,0.02781137,0,92,92
55797,20347,0,0.18181818,0.13209607,0,484,484
55798,20347,0,0.0255447,0.01855895,0,68,68
55799,20347,0,0.33921863,0.24645197,0,903,903
55801,20512,0.04916067,1,0.13143483,41,79,120
55802,20512,0.25179856,0,0.23001095,210,0,210
55815,20125,0,0.02542761,0.0235334,0,278,278
55827,20307,0,0.00027222,0.00020846,0,2,2
55833,20515,0,0.03004408,0.00715994,0,443,443
55835,20515,0,0.00047474,0.00011314,0,7,7
55838,20079,0,0.00380952,0.00026708,0,22,22
55839,20079,0,0.03774892,0.00264656,0,218,218
55879,20141,0,0.00318979,0.0011062,0,8,8
55880,20141,0,0.00318979,0.0011062,0,8,8
55881,20141,0,0.00119617,0.00041482,0,3,3
55889,7097,0.12435044,0.00591565,0.07488711,6126,209,6335
55890,7097,0,0.01310501,0.0054732,0,463,463
55891,7097,0,0.05799604,0.02422158,0,2049,2049
55892,7097,0,0.04064534,0.0169752,0,1436,1436
55893,7097,0,0.02572884,0.01074544,0,909,909
55894,7097,0,0.00305689,0.00127669,0,108,108
55895,7097,0,0.00418907,0.00174953,0,148,148
55896,7097,0,0.00016983,0.0000709,0,6,6
55897,7097,0,0.00045287,0.00018914,0,16,16
55898,7097,0,0.006227,0.00260066,0,220,220
56791,20482,0,0.0000541,0.0000199,0,1,1
56792,20482,0,0.00027042,0.0000994,0,5,5
56794,20482,0,0.00037858,0.00013914,0,7,7
56795,20482,0,0.00016225,0.0000596,0,3,3
56796,20482,0,0.00470525,0.00172931,0,87,87
56797,20482,0,0.00021633,0.0000795,0,4,4
56798,20482,0,0.01633315,0.0060029,0,302,302
56799,20482,0,0.09318551,0.03424835,0,1723,1723
56801,20414,0,0.00149229,0.0008338,0,9,9
56811,20467,0,0.00894152,0.00402546,0,74,74
56818,20334,0,0.02404167,0.01229704,0,540,540
56820,20272,0,0.01298701,0.00048693,0,3,3
56823,20364,0,0.00047114,0.00027192,0,4,4
56825,20364,0.42942122,0.07750295,0.22630863,2671,658,3329
56826,20364,0.31607717,0.00294464,0.1353501,1966,25,1991
56827,20497,0.11820388,0,0.11814653,487,0,487
56830,20202,0,0.00629496,0.00463474,0,21,21
56831,20202,0,0.23261391,0.17126462,0,776,776
56839,20159,0,0.00512478,0.00422096,0,23,23
56842,20344,0.95945946,0,0.46192116,1207,0,1207
56843,20291,0.03658537,0,0.00647948,27,0,27
56844,20291,0.27913279,0,0.04943605,206,0,206
56846,20263,0,0.06213592,0.02756245,0,96,96
56847,20263,0.625387,0,0.34797588,1212,0,1212
56848,20263,0,0.15728155,0.06976744,0,243,243
56849,20391,0.10261194,0.10812357,0.10548272,165,189,354
56850,20391,0.18159204,0.18306636,0.18235995,292,320,612
56851,20095,0,0.0658554,0.04611529,0,184,184
56852,20095,0,0.20687187,0.14486216,0,578,578
56853,20095,0.2006689,0.31961346,0.2839599,240,893,1133
56854,20095,0.14632107,0.10450966,0.11704261,175,292,467
56855,20347,0.53692615,0.09729527,0.21752183,538,259,797
56856,20347,0,0.09917355,0.0720524,0,264,264
56857,20347,0,0.13223141,0.09606987,0,352,352
56864,20319,0,1,0.01091902,0,12,12
56871,20125,0,0.0471051,0.04359604,0,515,515
56874,20125,0,0.03118998,0.0288665,0,341,341
56876,20125,0,0.06366048,0.05891814,0,696,696
56885,20052,0,0.04632384,0.01763183,0,109,109
56886,20282,0,0.05194805,0.01007557,0,8,8
56887,20282,0,0.33116883,0.06423174,0,51,51
56889,20282,0,0.25974026,0.05037783,0,40,40
56892,20515,0,0.00481519,0.00114753,0,71,71
56897,20079,0,0.00034632,0.0000243,0,2,2
56899,20079,0,0.00277056,0.00019424,0,16,16
56936,20141,0,0.00797448,0.00276549,0,20,20
56937,20141,0,0.00079745,0.00027655,0,2,2
56938,20141,0,0.00079745,0.00027655,0,2,2
56948,7097,0,0.00223606,0.00093387,0,79,79
56949,7097,0,0.00738749,0.00308533,0,261,261
56950,7097,0,0.0092839,0.00387734,0,328,328
56951,7097,0.04615947,0.01984149,0.03516798,2274,701,2975
56952,7097,0.17515833,0.00036796,0.10215855,8629,13,8642
56953,7097,0.0016442,0.00104727,0.0013949,81,37,118
56954,7097,0,0.00110388,0.00046103,0,39,39
56955,7097,0,0.00016983,0.0000709,0,6,6
56956,7097,0,0.00484008,0.00202142,0,171,171
56957,7097,0,0.00014152,0.0000591,0,5,5
57841,20485,0,0.05531386,0.02936325,0,89,89
57847,20507,0,0.76352396,0.15322581,0,494,494
57851,20482,0,0.00243375,0.00089447,0,45,45
57852,20482,0,0.00054083,0.00019877,0,10,10
57856,20482,0,0.00567875,0.0020871,0,105,105
57858,20482,0,0.02785289,0.01023674,0,515,515
57859,20482,0,0.0414278,0.0152259,0,766,766
57860,20414,0,0.04941138,0.02760793,0,298,298
57865,20467,0.37409716,0,0.20567916,3781,0,3781
57866,20467,0.19600277,0,0.10776261,1981,0,1981
57874,20467,0,0.06549058,0.02948376,0,542,542
57879,20272,0,0.40692641,0.01525726,0,94,94
57880,20272,0,0.01731602,0.00064925,0,4,4
57881,20272,0.91399663,0.0952381,0.88329817,5420,22,5442
57882,20272,0.08600337,0.14718615,0.08829735,510,34,544
57884,20364,0.20691318,0,0.0874915,1287,0,1287
57885,20364,0.04758842,0.04216726,0.04445955,296,358,654
57886,20364,0,0.00200236,0.00115568,0,17,17
57887,20364,0,0.00058893,0.00033991,0,5,5
57888,20364,0,0.11272085,0.06505778,0,957,957
57889,20202,0,0.06115108,0.04502317,0,204,204
57890,20202,0,0.00269784,0.00198632,0,9,9
57897,20159,0,0.00868984,0.00715728,0,39,39
57898,20159,0,0.00735294,0.00605616,0,33,33
57899,20159,0.60770031,0.0557041,0.15305561,584,250,834
57900,20159,0.39229969,0,0.06918701,377,0,377
57902,20291,0.15447155,0,0.02735781,114,0,114
57903,20291,0.5298103,0,0.09383249,391,0,391
57905,20291,0,0.14435696,0.1187905,0,495,495
57906,20263,0,0.06666667,0.02957221,0,103,103
57907,20391,0,0.1590389,0.08283671,0,278,278
57908,20391,0,0.0778032,0.04052443,0,136,136
57912,20095,0.40719064,0.21403006,0.27192983,487,598,1085
57913,20095,0.2458194,0.01861131,0.08671679,294,52,346
57915,20154,0,0.09006623,0.05683243,0,136,136
57929,20125,0,0.03731821,0.03453822,0,408,408
57933,20125,0,0.01747005,0.01616863,0,191,191
57939,20008,0,1,0.35866983,0,302,302
57958,20079,0,0.02580087,0.00180889,0,149,149
57959,20079,0.28844848,0.34077922,0.29211737,22094,1968,24062
57960,20079,0.10691159,0,0.09941606,8189,0,8189
57961,20079,0,0.18199134,0.01275935,0,1051,1051
57992,20141,0,0.00039872,0.00013827,0,1,1
57993,20141,0,0.00039872,0.00013827,0,1,1
57994,20141,0,0.00279107,0.00096792,0,7,7
58001,7009,0,0.01364156,0.00417062,0,167,167
58002,7009,0,0.01935958,0.00591879,0,237,237
58003,7009,0,0.07752001,0.02370012,0,949,949
58004,7009,0,0.0011436,0.00034963,0,14,14
58005,7009,0,0.00196046,0.00059937,0,24,24
58007,7097,0,0.05117464,0.02137267,0,1808,1808
58008,7097,0,0.01344467,0.00561506,0,475,475
58009,7097,0,0.00648174,0.00270705,0,229,229
58010,7097,0.07354255,0.01667138,0.04979077,3623,589,4212
58011,7097,0.41506983,0.00031135,0.2418493,20448,11,20459
58012,7097,0.00541978,0.00336824,0.00456297,267,119,386
58013,7097,0,0.00365129,0.00152493,0,129,129
58014,7097,0,0.00138692,0.00057924,0,49,49
58898,12023,0,0.07669927,0.03660983,0,949,949
58899,20485,0,0.15475451,0.08215111,0,249,249
58900,20485,0,0.1075202,0.05707687,0,173,173
58902,20485,0,0.59042884,0.31342791,0,950,950
58906,20507,0,0.0015456,0.00031017,0,1,1
58907,20482,0,0.00146025,0.00053668,0,27,27
58908,20482,0.0088312,0.00021633,0.00566499,281,4,285
58909,20482,0.0534272,0.00010817,0.03383093,1700,2,1702
58910,20482,0,0.00037858,0.00013914,0,7,7
58911,20482,0,0.01303407,0.0047904,0,241,241
58914,20482,0,0.00059492,0.00021865,0,11,11
58915,20482,0,0.00773391,0.00284243,0,143,143
58916,20482,0,0.00735533,0.00270329,0,136,136
58917,20482,0,0.00010817,0.0000398,0,2,2
58921,20414,1,0.05073785,0.46961275,4763,306,5069
58923,20090,0,0.00348635,0.00102267,0,6,6
58924,20467,0.32769368,0,0.18016646,3312,0,3312
58925,20467,0.10230533,0,0.05624762,1034,0,1034
58928,20489,0,0.03009135,0.02261256,0,112,112
58930,20489,0,0.11955938,0.08984454,0,445,445
58934,20543,0.08651452,0.12010796,0.09099083,417,89,506
58936,20543,0.52925311,0,0.45873044,2551,0,2551
58938,20272,0,0.11688312,0.00438241,0,27,27
58939,20272,0,0.02164502,0.00081156,0,5,5
58942,20213,0,0.00464191,0.00192944,0,7,7
58945,20364,0,0.07338045,0.04235214,0,623,623
58946,20364,0,0.04570082,0.02637662,0,388,388
58951,20159,0,0.00066845,0.00055056,0,3,3
58959,20159,0,0.0013369,0.00110112,0,6,6
58962,20059,0,0.00263656,0.00111146,0,46,46
58963,20059,0,0.04442024,0.01872569,0,775,775
58965,20263,0,0.002589,0.00114844,0,4,4
58968,20533,0.11417575,0.31170886,0.17115472,178,197,375
58969,20533,0.49518922,0.33227848,0.44819717,772,210,982
58971,20059,0,0.00338167,0.00142557,0,59,59
58972,20095,0,0.00930566,0.00651629,0,26,26
58973,20059,0,0.00699261,0.00294779,0,122,122
58974,20059,0,0.01100476,0.00463914,0,192,192
58975,20154,0,0.34238411,0.2160468,0,517,517
58989,20410,0,0.13210759,0.11210633,0,388,388
59017,20079,0.03250823,0.0348052,0.03266927,2490,201,2691
59018,20079,0.43764688,0.00190476,0.40709716,33522,11,33533
59019,20079,0.02930963,0.14285714,0.0372704,2245,825,3070
59021,20248,0,0.13105862,0.05255403,0,749,749
59023,20248,0,0.03674541,0.01473477,0,210,210
59024,20248,0.05224318,0,0.03129385,446,0,446
59025,20248,0.00843388,0.12633421,0.05571148,72,722,794
59026,20248,0.00374839,0.00577428,0.00456076,32,33,65
59046,20141,0,0.00079745,0.00027655,0,2,2
59048,20141,0,0.00438597,0.00152102,0,11,11
59049,20141,0,0.00039872,0.00013827,0,1,1
59050,20141,0,0.00119617,0.00041482,0,3,3
59058,7009,0,0.14711648,0.04497777,0,1801,1801
59059,7009,0,0.00122529,0.00037461,0,15,15
59060,7009,0,0.11991505,0.03666151,0,1468,1468
59061,7009,0,0.00187878,0.0005744,0,23,23
59062,7009,0,0.0005718,0.00017482,0,7,7
59063,7009,0,0.0419866,0.01283652,0,514,514
59064,7009,0,0.00253227,0.00077419,0,31,31
59066,7097,0,0.01899236,0.00793201,0,671,671
59067,7097,0,0.00042457,0.00017732,0,15,15
59068,7097,0,0.01358619,0.00567416,0,480,480
59069,7097,0,0.00150014,0.00062652,0,53,53
59070,7097,0,0.00011322,0.0000473,0,4,4
59072,7097,0,0.00178319,0.00074473,0,63,63
59074,7097,0,0.0006227,0.00026007,0,22,22
59957,12023,0,0.00056575,0.00027004,0,7,7
59958,20485,0,0.00372902,0.00197955,0,6,6
59961,20485,1,0,0.4691521,1422,0,1422
59963,20507,0.36631742,0,0.29280397,944,0,944
59964,20507,0.63368258,0.04482226,0.51550869,1633,29,1662
59965,20507,0,0.00463679,0.00093052,0,3,3
59966,20482,0,0.00146025,0.00053668,0,27,27
59967,20482,0.00251422,0,0.00159017,80,0,80
59968,20168,0,1,0.01740021,0,17,17
59969,20482,0,0.02823148,0.01037588,0,522,522
59970,20482,0,0.01189832,0.00437298,0,220,220
59972,20482,0,0.00394808,0.00145103,0,73,73
59973,20482,0,0.00302866,0.00111312,0,56,56
59974,20482,0.01631101,0.01665765,0.01643841,519,308,827
59975,20482,0.54304032,0.0048675,0.34524638,17279,90,17369
59976,20482,0.03538766,0.00686858,0.02490608,1126,127,1253
59977,20482,0,0.01660357,0.00610229,0,307,307
59978,20090,0,0.58861127,0.17266064,0,1013,1013
59979,20090,0,0.00348635,0.00102267,0,6,6
59980,20090,1,0.03718768,0.71757287,4146,64,4210
59982,20367,0.01955556,0,0.01937046,88,0,88
59983,20367,0.70266667,0.76744186,0.70327977,3162,33,3195
59984,20467,0,0.10149831,0.04569439,0,840,840
59985,20489,0,0.11096185,0.08338381,0,413,413
59986,20489,1,0,0.24853624,1231,0,1231
59987,20467,0,0.00676655,0.00304629,0,56,56
59988,20467,0,0.0119623,0.00538541,0,99,99
59989,20489,0,0.1499194,0.112659,0,558,558
59993,20543,0.38423237,0.09581646,0.34580112,1852,71,1923
59994,20543,0,0.02294197,0.003057,0,17,17
59997,20213,0,0.00795756,0.00330761,0,12,12
59998,20213,0,0.00530504,0.00220507,0,8,8
59999,20272,0,0.02164502,0.00081156,0,5,5
60000,20213,0,0.00331565,0.00137817,0,5,5
60001,20213,0.97028302,0,0.56697905,2057,0,2057
60002,20213,0.02971698,0.0928382,0.05595369,63,140,203
60008,20314,0,0.12802768,0.0218547,0,37,37
60010,20314,0,0.02422145,0.00413467,0,7,7
60020,20059,0,0.0003439,0.00014497,0,6,6
60021,20059,0,0.03524961,0.01485974,0,615,615
60022,20059,0,0.01272425,0.005364,0,222,222
60025,20362,0.00814111,0.18181818,0.01069519,12,4,16
60026,20059,0,0.03691179,0.01556044,0,644,644
60027,20059,0,0.0041841,0.00176384,0,73,73
60028,20059,0,0.01031696,0.00434919,0,180,180
