GRIDCODE,CVENTMUN,Suma de Fa,
512150,05012,0.000214014,
512151,05012,3.05734E-05,
512152,05012,0.000317963,
512153,05012,0.000293497,
512154,05012,0.00022013,
512159,05012,0.000507508,
512162,05012,0.000118463,
512163,05012,0.000168908,
512163,05013,0.000864742,
512164,05013,0.001227281,
512165,05013,0.000630704,
512166,05013,0.000247056,
512167,05013,0.003017508,
512168,05013,0.000582757,
512169,05013,0.000148234,
512171,05013,0.016118901,
512172,05013,0.037523365,
513151,05023,0.001989159,
513157,05023,0.000538279,
513159,05023,0.000127692,
513178,05020,8.5669E-05,
513179,05020,0.000519066,
513180,05020,0.000850881,
513181,05020,0.004763617,
513182,05020,0.00077504,
513184,05020,0.001698219,
513185,05020,0.000769662,
513187,05020,0.046605833,
513188,05020,0.047605897,
513189,05020,0.02416286,
513190,05020,0.014951604,
513191,05020,0.041373448,
513192,05020,0.031837954,
513193,05020,0.000467962,
513193,05032,0.004558443,
513194,05032,0.035227599,
513195,05032,0.034609023,
513196,05032,0.071227462,
513197,05028,0.000152827,
513197,05032,0.055558719,
513198,05028,0.022822209,
513199,05028,0.005536105,
513200,05028,0.007619767,
513201,05028,0.00038192,
513202,05028,2.18335E-05,
513204,05028,0.001938548,
513206,05015,5.03055E-05,
513216,05012,0.000105442,
513217,05012,0.000948753,
513219,05012,6.72662E-05,
513220,05012,0.014362923,
513221,05012,3.05758E-05,
513222,05012,0.000183451,
513227,05012,9.17266E-05,
513230,05012,0.000152875,
513231,05012,0.000256824,
513231,05013,0.001196998,
513232,05013,0.001159341,
513233,05013,0.001284785,
513234,05013,0.003181862,
513235,05013,0.035571604,
513236,05013,0.000262148,
513237,05013,0.000753794,
513238,05013,0.00249609,
513239,05013,0.000833829,
513240,05013,0.008273241,
514218,05023,0.003438672,
514219,05023,0.000524958,
514222,05023,3.75769E-05,
514223,05023,5.86018E-05,
514224,05023,0.00010642,
514225,05023,0.000170266,
514227,05023,0.000476385,
514228,05023,1.31216E-05,
514246,05020,2.69748E-05,
514247,05020,0.00023238,
514248,05020,9.14509E-05,
514249,05020,0.003320898,
514250,05020,0.002497587,
514251,05020,0.035386398,
514252,05020,0.018492682,
514253,05020,5.50026E-05,
514254,05020,0.009177415,
514255,05020,0.035806743,
514256,05020,0.017204737,
514257,05020,0.000551588,
514258,05020,0.007646959,
514259,05020,0.007432954,
514259,05032,0.060070362,
514261,05032,0.055071435,
514262,05032,0.041779883,
514263,05032,0.024565591,
514264,05032,0.026197268,
514265,05032,0.000444985,
514266,05028,0.006916241,
514267,05028,0.003735839,
514268,05028,6.0557E-05,
514269,05028,0.001400729,
514270,05028,0.000609176,
514271,05028,0.002337444,
514272,05028,0.003563296,
514285,05012,0.000360005,
514286,05012,0.000762616,
514287,05012,5.50401E-05,
514288,05012,0.012984894,
514289,05012,0.000513708,
514290,05012,6.11539E-05,
514295,05012,0.000269088,
514296,05012,5.50408E-05,
514297,05012,4.89245E-05,
514298,05012,6.11546E-05,
514299,05012,3.66926E-05,
514299,05013,0.002428652,
514300,05013,0.001359691,
514301,05013,0.001013933,
514302,05013,0.017190258,
514303,05013,0.023719677,
514304,05013,0.000624618,
514305,05013,0.000535557,
514306,05013,0.001234584,
514307,05013,0.002043955,
514308,05013,0.002949667,
515286,05023,0.00049163,
515287,05023,4.28407E-06,
515290,05023,0.000600951,
515291,05023,0.000196806,
515300,05031,0.001759926,
515301,05031,0.000364697,
515302,05031,0.000258673,
515304,05031,0.001590879,
515305,05031,0.000621832,
515309,05020,0.000140338,
515318,05020,0.020297,
515319,05020,0.056331678,
515320,05020,0.020037604,
515321,05020,0.007506975,
515322,05020,0.012497968,
515323,05020,0.007406874,
515324,05020,0.026107032,
515326,05020,0.005534101,
515326,05032,0.003061006,
515327,05020,0.000360125,
515327,05032,0.059555611,
515328,05020,9.24381E-05,
515328,05032,0.01829271,
515329,05032,0.011812621,
515330,05032,0.04413497,
515331,05032,0.030609138,
515334,05028,0.03630336,
515335,05028,0.023805405,
515336,05028,0.00019929,
515337,05028,0.000408272,
515338,05028,0.000343933,
515339,05028,0.004544714,
515340,05028,0.029113095,
515341,05028,0.00199291,
515352,05037,0.000168737,
515353,05012,0.00510072,
515353,05037,0.000324051,
515354,05012,0.003472809,
515355,05012,0.000606287,
515356,05012,0.002563797,
515357,05012,0.000322759,
515358,05012,0.000281335,
515359,05012,3.05806E-05,
515363,05012,0.00042811,
515364,05012,0.000116202,
515365,05012,0.007310758,
515367,05012,4.8928E-05,
515367,05013,0.000889598,
515368,05013,0.000630136,
515369,05013,0.008915692,
515370,05013,0.001090742,
515371,05013,0.016892862,
515372,05013,0.019563542,
515373,05013,0.001661494,
515374,05013,0.050309618,
515375,05013,0.009513622,
516310,08011,5.06878E-06,
516311,08011,0.000659256,
516349,05023,0.000127721,
516355,05023,0.000106431,
516366,05023,0.000191582,
516368,05031,0.002874274,
516369,05031,0.000314654,
516370,05031,0.000522734,
516372,05031,0.003879375,
516373,05031,0.00214117,
516383,05020,0.000624952,
516384,05020,0.006773132,
516387,05020,0.000422095,
516388,05020,0.016193966,
516389,05020,0.025196427,
516390,05020,0.005468975,
516392,05032,0.008943753,
516393,05032,0.035799655,
516394,05020,0.003520278,
516394,05032,0.119840579,
516395,05032,0.06500052,
516396,05032,0.003074306,
516397,05032,0.000677968,
516398,05032,0.010968701,
516399,05032,0.000661449,
516400,05032,0.003247195,
516401,05028,0.001337226,
516402,05028,0.058115571,
516403,05028,0.033509083,
516404,05028,0.000239232,
516405,05028,0.005526771,
516406,05028,7.1262E-05,
516407,05028,0.003033299,
516408,05028,0.019735842,
516408,05037,4.86597E-05,
516409,05028,9.96491E-05,
516421,05037,0.000184491,
516422,05012,0.008547472,
516422,05037,6.36215E-05,
516423,05012,0.007696931,
516424,05012,0.008323744,
516425,05012,0.000103591,
516426,05012,6.11663E-05,
516427,05012,4.28139E-05,
516428,05012,0.001761562,
516431,05012,0.000318055,
516432,05012,0.003950521,
516433,05012,0.003251805,
516434,05012,0.000110095,
516435,05012,0.000342511,
516436,05012,9.79511E-05,
516436,05013,0.000407564,
516437,05012,0.000269118,
516438,05013,0.00357965,
516439,05013,0.008183643,
516440,05013,0.01078083,
516441,05013,0.016415057,
516442,05013,0.013732267,
516443,05013,0.003111212,
517379,08011,7.38022E-05,
517383,05034,0.020205503,
517424,05023,0.000103608,
517434,05031,0.000193804,
517440,05031,0.001384833,
517441,05031,0.000659301,
517445,05020,0.000103428,
517451,05020,0.020355441,
517452,05020,0.040375756,
517453,05020,0.011078003,
517455,05020,2.43678E-05,
517456,05020,0.006812113,
517457,05020,0.003372729,
517461,05032,0.001583914,
517462,05032,0.000423292,
517463,05032,0.000121917,
517464,05032,0.000936472,
517465,05032,0.000446945,
517467,05032,9.67561E-05,
517468,05032,0.000290274,
517471,05028,0.032404923,
517472,05028,0.030286219,
517473,05028,0.000239149,
517475,05028,0.0062884,
517476,05037,3.81734E-05,
517482,05037,4.45355E-05,
517488,05037,3.18125E-05,
517490,05037,0.000146337,
517491,05012,0.018169421,
517491,05037,0.000255477,
517492,05012,0.00114343,
517493,05012,0.000414388,
517494,05012,0.000640431,
517495,05012,0.012876807,
517496,05012,5.02893E-05,
517497,05012,3.0585E-05,
517498,05012,0.000123367,
517499,05012,0.000421042,
517500,05012,0.005811722,
517501,05012,0.000501587,
517502,05012,4.28186E-05,
517505,05012,0.000315694,
517506,05012,6.96626E-05,
517507,05013,0.001016106,
517508,05013,0.037415882,
517509,05013,0.007921219,
518451,05034,0.007742558,
518452,05034,0.004809024,
518492,05023,2.8354E-06,
518503,05031,3.12611E-05,
518508,05031,0.001888185,
518509,05020,0.000666219,
518509,05031,0.00037405,
518518,05020,0.002583018,
518519,05020,0.016166187,
518520,05020,0.031087435,
518521,05020,0.017519834,
518530,05032,0.00011768,
518531,05032,0.000797847,
518532,05032,0.001171826,
518539,05028,0.013757272,
518540,05028,0.003310212,
518543,05028,0.000382043,
518547,05037,0.00022907,
518554,05037,5.09016E-05,
518557,05037,6.52656E-05,
518558,05012,0.005795345,
518558,05037,7.38572E-05,
518559,05012,0.005154628,
518559,05037,0.000262998,
518560,05012,0.002729444,
518561,05012,6.00241E-06,
518562,05012,0.001901238,
518563,05012,0.005427373,
518565,05012,4.89389E-05,
518566,05012,0.000133309,
518567,05012,0.001118206,
518568,05012,0.00013937,
518569,05012,0.000373152,
518570,05012,0.000152932,
518571,05012,0.000527121,
518572,05012,0.000251514,
518575,05013,0.006771516,
518576,05013,0.070446639,
519513,08011,3.27081E-05,
519519,05034,0.00244125,
519571,05031,8.75385E-05,
519572,05031,0.000107902,
519573,05031,0.000930059,
519576,05031,4.37692E-05,
519595,05020,3.69429E-05,
519597,05032,0.000315607,
519598,05032,0.000555337,
519599,05032,5.43647E-05,
519600,05032,0.004192074,
519601,05032,0.007594623,
519605,05028,8.30639E-05,
519607,05028,0.001377055,
519608,05028,5.15722E-05,
519609,05028,0.000581419,
519612,05037,5.09081E-05,
519615,05037,3.81795E-05,
519616,05037,2.88128E-05,
519625,05012,1.1523E-05,
519625,05037,0.002456042,
519626,05012,0.009441247,
519626,05037,0.000215502,
519627,05012,0.021087318,
519628,05012,0.009707318,
519629,05012,0.004442921,
519630,05012,0.000704167,
519631,05012,0.008788065,
519632,05012,0.000693463,
519633,05012,3.05894E-05,
519634,05012,0.000258889,
519635,05012,0.015001709,
519636,05012,0.009220949,
519639,05012,0.01039942,
519640,05012,0.025932142,
519641,05013,0.000111229,
519642,05013,0.000531443,
519643,05013,0.038300537,
519644,05013,0.043817133,
520582,08011,0.001525725,
520587,05034,0.015876035,
520588,05034,0.021231266,
520589,05034,0.052288868,
520590,05034,0.022751072,
520591,05034,0.000465689,
520626,05023,0.000293241,
520640,05031,0.000959252,
520641,05031,0.000241411,
520657,05020,0.008224218,
520667,05032,0.000270975,
520668,05032,0.003004095,
520672,05028,0.021429348,
520674,05028,9.96811E-05,
520675,05028,0.000149522,
520680,05037,3.18192E-05,
520683,05037,0.000159099,
520684,05037,7.30066E-05,
520687,05037,0.000154055,
520690,05037,0.000878231,
520691,05037,0.001361888,
520692,05037,0.000146371,
520693,05037,0.000470391,
520694,05012,0.006716848,
520694,05037,0.004732183,
520695,05012,0.025455594,
520696,05012,0.011353182,
520698,05012,3.05911E-05,
520699,05012,0.016440164,
520700,05012,0.008369258,
520701,05012,4.89466E-05,
520702,05012,0.000214137,
520703,05012,0.002272949,
520704,05012,0.001623554,
520707,05012,5.50653E-05,
520708,05012,4.89476E-05,
520709,05012,0.006799068,
520710,05012,0.002420203,
520711,05012,0.000105279,
520711,05013,0.001191023,
521654,05034,0.018233848,
521654,08011,2.44249E-05,
521655,05034,0.084881137,
521656,05034,0.10496542,
521657,05034,0.065557095,
521658,05034,0.114836662,
521659,05034,0.03336373,
521660,05034,0.014203762,
521692,05023,0.000787878,
521694,05023,6.87432E-05,
521707,05031,0.00107308,
521708,05031,0.000896884,
521710,05031,5.62851E-05,
521725,05020,0.000110844,
521734,05032,0.00572975,
521735,05032,0.011321934,
521736,05028,7.6648E-06,
521736,05032,0.029409704,
521740,05028,0.008558811,
521743,05028,0.001774175,
521744,05028,0.000232611,
521746,05028,9.96888E-05,
521747,05037,4.4551E-05,
521749,05037,0.000152746,
521750,05037,8.91E-05,
521751,05037,0.000286398,
521754,05037,0.000140014,
521755,05037,2.41342E-05,
521757,05037,0.000241851,
521759,05037,4.45503E-05,
521760,05012,1.61925E-05,
521760,05037,0.000501904,
521761,05012,0.008262005,
521761,05037,0.007825749,
521762,05012,0.0225127,
521762,05037,0.033546348,
521763,05012,0.027690085,
521763,05037,0.002908625,
521764,05012,0.000693836,
521767,05012,0.004723153,
521768,05012,0.001053872,
521769,05012,0.000110138,
521770,05012,0.000152968,
521771,05012,0.001515203,
521772,05012,0.000963787,
521774,05012,4.89499E-05,
521776,05012,0.00018356,
521777,05012,0.000134616,
521778,05012,0.008499801,
521779,05012,0.0007146,
522723,05034,0.062755516,
522723,08011,1.68216E-05,
522724,05034,0.130025562,
522725,05034,0.094347064,
522726,05034,0.003534562,
522727,05034,0.087204938,
522728,05034,0.000582182,
522759,05023,0.000298142,
522761,05023,0.000106476,
522762,05023,0.000127776,
522763,05023,0.000149069,
522774,05031,2.37586E-06,
522775,05031,0.000602106,
522776,05031,0.000164783,
522783,05020,0.000103467,
522784,05020,0.000982926,
522791,05020,0.000938564,
522803,05032,0.002434892,
522804,05028,0.000345739,
522804,05032,0.023239649,
522805,05028,0.000365554,
522807,05028,0.000216006,
522811,05028,0.010504657,
522812,05028,0.000132923,
522813,05028,0.00213842,
522814,05028,0.000237643,
522815,05028,9.96931E-05,
522819,05037,8.27433E-05,
522820,05037,0.000515562,
522821,05037,0.000146389,
522822,05037,3.81894E-05,
522824,05037,0.008997049,
522825,05037,0.017339057,
522826,05037,0.000302877,
522827,05012,6.62615E-08,
522828,05012,0.015708227,
522829,05012,0.037195592,
522830,05012,0.036567634,
522831,05012,0.010906022,
522832,05012,9.02116E-05,
522836,05012,7.3429E-05,
522837,05012,0.000330442,
522838,05012,0.017731825,
522839,05012,0.003354898,
522840,05012,0.000233788,
522842,05012,0.000171343,
522845,05012,0.015775212,
523793,05034,0.001175623,
523794,05034,0.000279873,
523829,05023,0.000109681,
523830,05023,0.00046536,
523842,05031,3.75276E-05,
523853,05020,0.000162599,
523866,05032,0.0009874,
523868,05020,9.58076E-05,
523869,05032,0.000116165,
523870,05032,0.000886871,
523871,05032,0.000626693,
523872,05028,0.000309353,
523872,05032,0.012508287,
523877,05028,9.97067E-05,
523878,05028,0.000182796,
523881,05028,1.16218E-05,
523887,05037,0.000241885,
523891,05037,0.001896919,
523892,05037,0.033052405,
523893,05037,0.016112781,
523895,05012,0.009271477,
523895,05037,0.001014829,
523896,05012,0.03714092,
523897,05012,0.007220849,
523898,05012,0.000622253,
523899,05012,8.76343E-05,
523902,05012,4.46509E-05,
523904,05012,4.8957E-05,
523905,05012,4.28395E-05,
523906,05012,0.000397322,
523907,05012,0.000596477,
523908,05012,0.000610709,
523910,05012,0.000201478,
523911,05012,0.000122868,
524914,05031,6.88104E-05,
524917,05031,3.75311E-05,
524920,05020,0.000110869,
524932,05032,0.000151607,
524933,05032,0.000177541,
524934,05032,0.000580832,
524935,05020,3.69579E-05,
524936,05020,4.46236E-05,
524937,05032,0.000251694,
524938,05032,0.004816179,
524939,05032,0.00077447,
524940,05028,1.03378E-07,
524940,05032,0.003615094,
524943,05028,0.000349891,
524944,05028,6.5573E-05,
524945,05028,0.000149567,
524949,05028,8.80857E-05,
524950,05028,9.97109E-05,
524953,05003,6.94731E-05,
524955,05003,0.000166741,
524956,05037,7.63886E-05,
524959,05037,0.002546269,
524960,05037,0.003069952,
524961,05037,0.001970185,
524962,05037,0.001196752,
524963,05012,0.005235379,
524963,05037,0.001553971,
524964,05012,0.013810344,
524965,05012,0.003606683,
524966,05012,0.0001224,
524970,05012,2.8787E-05,
524971,05012,9.18016E-05,
524972,05012,0.000110162,
524973,05012,3.67207E-05,
524974,05012,0.000747121,
524975,05012,0.000358216,
524976,05012,0.003733703,
524977,05012,0.019788138,
524978,05012,0.000349998,
525982,05031,3.12788E-05,
525988,05020,0.002146516,
525989,05020,0.000532232,
526003,05020,0.000332639,
526006,05032,0.002642018,
526008,05032,0.006356454,
526009,05020,4.43527E-05,
526009,05032,0.001258594,
526010,05019,0.000246855,
526010,05020,0.00014029,
526010,05032,0.000329593,
526011,05019,5.92445E-05,
526019,05003,6.94796E-05,
526022,05003,5.34636E-05,
526023,05003,0.001804896,
526024,05003,8.33772E-05,
526028,05037,0.009402974,
526029,05037,0.033018143,
526030,05037,0.022789538,
526031,05037,0.00069246,
526032,05012,0.000153013,
526033,05012,0.000146891,
526044,05012,0.006462937,
526045,05012,0.012116018,
527049,05031,0.000294037,
527055,05020,0.000276968,
527056,05020,0.001257898,
527076,05020,5.17481E-05,
527078,05019,0.000325862,
527080,05019,0.000138245,
527081,05019,4.93738E-05,
527086,05019,0.00126643,
527087,05019,0.000392563,
527088,05003,0.000149439,
527089,05003,0.052806444,
527091,05003,0.011033705,
527091,05037,3.60479E-05,
527092,05003,0.00098018,
527092,05037,6.98021E-06,
527093,05037,6.36696E-05,
527094,05037,0.00010654,
527095,05037,0.012563928,
527096,05037,0.03887817,
527097,05037,0.060650597,
527098,05037,0.00971979,
527099,05037,0.032854759,
527100,05037,0.004564974,
528115,05031,3.75406E-05,
528117,05031,7.50808E-05,
528123,05020,0.000502753,
528124,05020,0.002459003,
528125,05020,0.000391842,
528137,05020,0.002593351,
528138,05020,0.00628868,
528146,05020,0.000377047,
528151,05019,9.87605E-05,
528154,05019,0.000109574,
528155,05019,0.001943881,
528156,05003,0.015102294,
528156,05019,0.011596191,
528157,05003,0.108230772,
528157,05019,0.000454886,
528158,05003,0.021868094,
528159,05003,0.000334581,
528160,05003,0.011128032,
528160,05037,0.000127346,
528161,05037,0.000429534,
528162,05037,0.013107175,
528163,05037,0.04008235,
528164,05037,0.007776259,
528165,05037,0.059349869,
528166,05037,0.010625344,
528167,05037,0.02008487,
529182,05031,8.75994E-05,
529183,05031,0.00013766,
529184,05031,3.12873E-05,
529187,05031,3.12867E-05,
529191,05020,0.000384476,
529192,05020,0.001518626,
529193,05020,0.000717187,
529204,05020,0.000352828,
529205,05020,0.010086247,
529206,05020,0.000214415,
529210,05020,3.69679E-05,
529220,05019,0.00024692,
529223,05019,0.000910884,
529224,05019,0.001579405,
529225,05003,0.027933107,
529225,05019,0.018220402,
529226,05003,0.031731389,
529226,05019,5.3309E-05,
529227,05003,0.0688773,
529228,05003,0.095867102,
529228,05037,7.67372E-05,
529229,05003,0.011287145,
529229,05037,0.026006217,
529230,05037,0.056474523,
529231,05037,0.06215727,
529232,05037,0.026413525,
529233,05037,0.015132229,
529234,05037,0.000865676,
529244,05012,0.011953577,
529245,05012,0.003168926,
529246,05012,0.018143081,
529247,05012,0.011896689,
530250,05031,0.000137672,
530251,05031,8.13504E-05,
530255,05031,3.12883E-05,
530270,05020,3.69721E-05,
530273,05020,0.006268065,
530274,05020,0.001641836,
530292,05019,0.003318712,
530293,05019,0.052328766,
530294,05003,0.020654884,
530294,05019,0.041612199,
530295,05003,0.046761535,
530295,05019,0.002423695,
530296,05003,0.022706353,
530297,05003,0.058784027,
530297,05037,0.002678266,
530298,05003,0.032508018,
530298,05037,0.047291241,
530299,05037,0.052835839,
530300,05037,0.036880253,
530301,05037,0.045598211,
530305,05012,0.002171548,
530305,05022,3.08811E-05,
530306,05012,0.011541009,
530306,05022,0.000139222,
530308,05012,0.013597223,
530309,05012,0.032600629,
530310,05012,0.011881075,
530311,05012,3.67369E-05,
530312,05012,0.004138826,
530313,05012,0.002110109,
530314,05012,0.009111526,
530315,05012,0.005622247,
531360,05019,0.007225921,
531361,05019,0.061723421,
531362,05019,0.071287717,
531363,05019,0.049649732,
531364,05003,0.022786728,
531364,05019,0.005625992,
531365,05003,0.099222124,
531365,05019,0.008771157,
531366,05003,0.113460356,
531366,05019,0.000471321,
531366,05022,0.000728285,
531366,05037,0.000339669,
531367,05003,0.055337314,
531367,05022,0.006745673,
531367,05037,0.022393095,
531368,05003,0.06259744,
531368,05022,0.010777536,
531368,05037,0.020927371,
531369,05003,0.005560296,
531369,05022,0.009818658,
531369,05037,0.043485471,
531370,05022,0.006888388,
531370,05037,0.014657832,
531371,05022,0.004607042,
531371,05037,1.21954E-07,
531372,05022,0.002026399,
531372,05037,0.000110483,
531376,05012,0.018891795,
531377,05012,0.015472671,
531378,05012,0.000507371,
531379,05012,0.000171444,
532378,05023,5.20905E-05,
532379,05023,0.000161026,
532381,05031,0.000446457,
532382,05031,3.54801E-05,
532385,05031,0.000558967,
532386,05031,0.000555108,
532393,05031,3.12944E-05,
532426,05038,0.000242517,
532427,05038,0.000137795,
532428,05019,0.017604617,
532428,05038,0.016783354,
532429,05019,0.068277569,
532429,05038,0.009553565,
532430,05019,0.092589701,
532431,05019,0.064642541,
532432,05019,0.055462334,
532433,05019,0.010696029,
532434,05003,4.3907E-05,
532434,05019,0.002314743,
532434,05022,0.005709057,
532435,05022,0.02901599,
532436,05022,0.05399244,
532437,05022,0.054310415,
532438,05022,0.054464788,
532439,05022,0.054464788,
532440,05022,0.042852727,
532443,05022,0.018628497,
532444,05012,6.49851E-06,
532444,05022,0.01687953,
532445,05012,3.67411E-05,
532446,05012,8.10945E-05,
532447,05012,0.005470991,
532448,05012,2.42347E-05,
533447,05023,0.000426263,
533448,05023,0.003120296,
533450,05031,5.65617E-05,
533451,05031,4.38135E-05,
533453,05031,0.000125182,
533454,05031,0.00020655,
533455,05031,3.12954E-05,
533459,05031,4.38159E-05,
533460,05031,3.04123E-08,
533493,05038,5.24842E-05,
533496,05038,0.009177282,
533497,05019,0.001999605,
533497,05038,0.019210081,
533498,05019,0.04275313,
533498,05038,0.002440582,
533499,05019,0.082891709,
533500,05019,0.086892477,
533501,05019,0.047780649,
533501,05022,7.44988E-07,
533501,05038,5.76725E-07,
533502,05019,0.009874809,
533502,05022,0.006882622,
533503,05022,0.007754387,
533504,05022,0.030894871,
533505,05022,0.034473513,
533506,05022,0.020127763,
533507,05022,0.026951825,
533508,05022,0.017224452,
533509,05022,0.006393273,
533511,05022,0.002821236,
533512,05022,0.013335319,
533513,05012,0.000263131,
533514,05012,0.006249832,
533515,05012,0.013092364,
533517,05012,1.63753E-05,
534515,05023,0.003383331,
534516,05023,0.006667059,
534518,05031,0.000168784,
534519,05031,0.000187795,
534521,05031,5.63393E-05,
534524,05031,0.000137717,
534527,05031,0.000513301,
534528,05031,6.2565E-05,
534560,05038,6.06367E-05,
534561,05038,6.3054E-05,
534562,05038,3.32955E-05,
534563,05038,5.51257E-05,
534564,05038,0.004625449,
534565,05038,0.042959121,
534566,05019,0.000502749,
534566,05038,0.04493735,
534567,05019,0.029290949,
534567,05038,0.023142478,
534568,05019,0.029993449,
534568,05038,0.009334341,
534569,05019,0.013840068,
534569,05022,0.008718342,
534569,05038,0.003002759,
534570,05019,0.000461453,
534570,05022,0.031789449,
534571,05022,0.007742863,
534572,05022,0.008197038,
534573,05022,0.006226529,
534574,05022,0.010384162,
534575,05022,0.001566858,
534576,05022,0.000144562,
534577,05022,0.003892648,
534579,05022,0.005676448,
534580,05022,0.005532918,
534581,05022,0.003503751,
534582,05012,0.003031669,
534584,05012,0.00312959,
534585,05012,0.009133569,
535582,05023,0.000660819,
535583,05023,0.002836806,
535584,05023,0.000694589,
535584,05031,0.000196667,
535587,05031,3.13023E-05,
535589,05031,8.13831E-05,
535594,05031,6.26007E-05,
535595,05031,6.88622E-05,
535596,05020,9.61691E-05,
535597,05020,0.000184938,
535630,05038,1.92081E-05,
535631,05038,7.45138E-05,
535633,05038,0.021627307,
535634,05038,0.037304837,
535635,05038,0.039988035,
535636,05038,0.040090756,
535637,05038,0.014355286,
535638,05022,0.000419542,
535638,05038,0.001900155,
535639,05022,0.010740539,
535640,05022,0.008877916,
535642,05022,0.005341763,
535643,05022,0.006553444,
535649,05012,0.006820775,
535649,05022,0.001506107,
535650,05012,0.016153126,
535651,05012,0.003301362,
536650,05023,0.000724806,
536654,05031,0.000187826,
536655,05031,0.000137739,
536656,05031,3.30904E-05,
536657,05031,0.000236127,
536660,05031,3.75653E-05,
536663,05031,3.1303E-05,
536685,05038,8.27045E-05,
536686,05038,5.48636E-05,
536687,05038,9.40007E-05,
536695,05038,0.001022199,
536697,05038,6.90493E-05,
536698,05038,0.001356998,
536699,05038,0.000485918,
536701,05038,0.001342147,
536702,05038,0.00867009,
536703,05038,0.020583428,
536704,05038,0.049288914,
536705,05038,0.040421103,
536706,05038,0.001107989,
536709,05022,0.004558793,
536710,05022,0.01337315,
536711,05022,0.00933313,
536712,05022,0.001761781,
536713,05022,0.003282714,
536716,05022,5.58775E-06,
536717,05012,0.005935326,
536718,05012,0.005326042,
536720,05012,0.001378249,
537718,05023,0.002132013,
537719,05023,0.00088357,
537722,05031,0.000250024,
537723,05031,9.39177E-05,
537725,05031,1.00684E-06,
537726,05031,3.65625E-05,
537762,05038,0.000173669,
537763,05038,0.014853211,
537764,05038,0.018887292,
537765,05038,0.003516786,
537766,05038,0.006591909,
537767,05038,0.000137114,
537769,05038,0.006427311,
537770,05038,0.03151784,
537771,05038,0.001614991,
537772,05038,0.009112173,
537773,05038,0.009543292,
537777,05022,0.011965309,
537778,05022,9.31123E-06,
537779,05022,0.002032696,
537780,05022,0.013066542,
537781,05022,0.026272809,
537782,05022,0.01235731,
537784,05012,9.78861E-05,
537784,05022,0.002105115,
537785,05012,0.029079787,
537785,05022,0.000540271,
537786,05012,0.019169059,
538785,05023,0.002595647,
538786,05023,0.017195243,
538787,05023,5.45203E-05,
538788,05020,0.00046474,
538790,05031,0.000106879,
538791,05031,8.14068E-05,
538796,05020,0.000207184,
538797,05020,7.26535E-05,
538798,05020,8.87898E-05,
538800,05020,0.000488346,
538801,05020,0.00028117,
538813,05038,0.00017095,
538814,05038,3.30867E-05,
538821,05038,4.96281E-05,
538831,05038,0.002803888,
538832,05038,0.004011598,
538835,05038,0.000115798,
538837,05038,0.005935758,
538838,05038,0.034092352,
538839,05038,0.014304071,
538840,05038,0.021959939,
538841,05038,0.00156116,
538842,05038,7.72003E-05,
538843,05038,0.00108079,
538845,05022,0.001299181,
538846,05022,0.00947182,
538847,05022,0.004847742,
538848,05022,0.002453217,
538849,05022,0.019154287,
538850,05022,0.017877427,
538851,05022,0.011913492,
538852,05022,0.001564675,
538853,05022,0.002714507,
538855,05022,0.001171445,
539853,05023,0.013636518,
539854,05023,0.015252174,
539855,05020,3.5082E-05,
539855,05023,0.000170584,
539856,05020,0.000927229,
539857,05020,0.000249553,
539858,05031,8.76756E-05,
539861,05031,8.76712E-05,
539863,05020,7.14528E-05,
539864,05020,0.000276332,
539865,05020,6.79371E-05,
539866,05020,0.000482333,
539867,05020,0.0010307,
539868,05020,0.000281197,
539869,05020,0.000362582,
539881,05038,3.86025E-05,
539891,05038,4.96335E-05,
539906,05038,0.022134412,
539907,05038,0.032738324,
539908,05038,0.003985202,
539909,05038,0.000991102,
539910,05038,0.000896983,
539911,05038,0.006092978,
539912,05038,0.025350199,
539913,05038,0.00315114,
539915,05022,0.020312495,
539916,05022,0.006486295,
539917,05022,0.00322407,
539918,05022,0.029537706,
539919,05022,0.016149932,
539920,05022,0.002676302,
539921,05022,0.001405868,
539922,05022,0.000114945,
539923,05022,0.012601771,
540922,05020,0.000265649,
540923,05020,0.000438627,
540925,05020,0.000125813,
540931,05020,0.000680866,
540935,05020,0.00131383,
540936,05020,0.000162806,
540967,05038,1.57752E-05,
540972,05038,7.79437E-05,
540973,05038,0.000882083,
540974,05038,0.00633893,
540975,05038,0.026968181,
540976,05038,0.001260014,
540978,05038,9.92711E-05,
540979,05038,3.86055E-05,
540980,05038,0.032875342,
540981,05022,2.7241E-06,
540981,05038,0.035634529,
540982,05022,0.001151142,
540982,05038,0.001575627,
540983,05022,0.000204123,
540984,05022,0.001253853,
540985,05022,0.009911483,
540986,05022,0.024020928,
540987,05022,0.015870793,
540988,05022,0.002872342,
540989,05025,0.00112023,
540990,05025,0.006619226,
541990,05020,0.000394126,
541991,05020,0.00015546,
541992,05020,8.14138E-05,
541993,05020,0.000392254,
541994,05020,0.000103613,
541999,05020,0.000229434,
542002,05020,3.70041E-05,
542003,05020,3.70057E-05,
542004,05020,0.00019243,
542005,05020,7.40134E-05,
542006,05020,1.42935E-05,
542007,05020,8.93186E-05,
542023,05038,6.61918E-05,
542026,05038,4.96435E-05,
542035,05038,1.73178E-05,
542040,05038,3.23662E-05,
542042,05038,6.0675E-05,
542043,05038,0.000182771,
542044,05038,0.000992835,
542045,05038,4.54299E-05,
