GRIDCODE,LONG,LATITUDE,Huso,POB,X ,Y ,UTM_Zones
491874,-100.0903902,27.35511105,6,0,2688321.774,1700649.062,14
491875,-100.0599734,27.35474653,6,0,2691321.774,1700649.062,14
491876,-100.0295569,27.35437625,6,0,2694321.774,1700649.062,14
491877,-99.99914046,27.35400021,6,0,2697321.774,1700649.062,14
491878,-99.96872424,27.35361841,6,1,2700321.774,1700649.062,14
491879,-99.93830821,27.35323085,6,0,2703321.774,1700649.062,14
491880,-99.90789236,27.35283753,6,0,2706321.774,1700649.062,14
491881,-99.8774767,27.35243844,6,0,2709321.774,1700649.062,14
491882,-99.84706123,27.3520336,6,0,2712321.774,1700649.062,14
491883,-99.81664595,27.351623,6,0,2715321.774,1700649.062,14
491884,-99.78623087,27.35120664,6,0,2718321.774,1700649.062,14
491885,-99.75581599,27.35078452,6,0,2721321.774,1700649.062,14
491886,-99.72540131,27.35035664,6,0,2724321.774,1700649.062,14
491887,-99.69498684,27.349923,6,0,2727321.774,1700649.062,14
491888,-99.66457257,27.3494836,6,0,2730321.774,1700649.062,14
491889,-99.63415852,27.34903844,6,2,2733321.774,1700649.062,14
491890,-99.60374467,27.34858753,6,0,2736321.774,1700649.062,14
491891,-99.57333104,27.34813085,6,1377,2739321.774,1700649.062,14
491892,-99.54291763,27.34766841,6,0,2742321.774,1700649.062,14
491893,-99.51250444,27.34720022,6,0,2745321.774,1700649.062,14
491894,-99.48209148,27.34672626,6,0,2748321.774,1700649.062,14
491895,-99.45167874,27.34624654,6,0,2751321.774,1700649.062,14
491896,-99.42126623,27.34576107,6,0,2754321.774,1700649.062,14
491897,-99.39085395,27.34526984,6,0,2757321.774,1700649.062,14
491898,-99.36044191,27.34477285,6,0,2760321.774,1700649.062,14
491899,-99.3300301,27.34427009,6,0,2763321.774,1700649.062,14
491900,-99.29961854,27.34376158,6,0,2766321.774,1700649.062,14
491901,-99.26920722,27.34324732,6,0,2769321.774,1700649.062,14
491902,-99.23879614,27.34272729,6,0,2772321.774,1700649.062,14
491903,-99.20838531,27.3422015,6,0,2775321.774,1700649.062,14
491904,-99.17797473,27.34166996,6,0,2778321.774,1700649.062,14
491905,-99.14756441,27.34113265,6,0,2781321.774,1700649.062,14
491906,-99.11715434,27.34058959,6,0,2784321.774,1700649.062,14
491907,-99.08674453,27.34004077,6,0,2787321.774,1700649.062,14
491908,-99.05633499,27.33948619,6,0,2790321.774,1700649.062,14
491909,-99.02592571,27.33892585,6,0,2793321.774,1700649.062,14
491910,-98.99551669,27.33835976,6,0,2796321.774,1700649.062,14
491911,-98.96510795,27.3377879,6,0,2799321.774,1700649.062,14
491912,-98.93469948,27.33721029,6,0,2802321.774,1700649.062,14
491913,-98.90429128,27.33662692,6,0,2805321.774,1700649.062,14
491914,-98.87388336,27.33603779,6,0,2808321.774,1700649.062,14
491915,-98.84347573,27.3354429,6,0,2811321.774,1700649.062,14
491916,-98.81306838,27.33484226,6,0,2814321.774,1700649.062,14
491917,-98.78266131,27.33423585,6,0,2817321.774,1700649.062,14
491918,-98.75225454,27.33362369,6,0,2820321.774,1700649.062,14
491919,-98.72184805,27.33300577,6,0,2823321.774,1700649.062,14
491920,-98.69144186,27.3323821,6,0,2826321.774,1700649.062,14
491921,-98.66103597,27.33175267,6,0,2829321.774,1700649.062,14
491922,-98.63063038,27.33111747,6,0,2832321.774,1700649.062,14
491923,-98.60022509,27.33047653,6,0,2835321.774,1700649.062,14
491924,-98.56982011,27.32982982,6,0,2838321.774,1700649.062,14
491925,-98.53941543,27.32917736,6,0,2841321.774,1700649.062,14
491926,-98.50901107,27.32851914,6,0,2844321.774,1700649.062,14
491927,-98.47860702,27.32785516,6,0,2847321.774,1700649.062,14
491928,-98.44820329,27.32718542,6,0,2850321.774,1700649.062,14
491929,-98.41779987,27.32650993,6,0,2853321.774,1700649.062,14
491930,-98.38739678,27.32582868,6,0,2856321.774,1700649.062,14
491931,-98.35699401,27.32514168,6,0,2859321.774,1700649.062,14
491932,-98.32659157,27.32444891,6,0,2862321.774,1700649.062,14
491933,-98.29618946,27.3237504,6,0,2865321.774,1700649.062,14
491934,-98.26578769,27.32304612,6,0,2868321.774,1700649.062,14
491935,-98.23538625,27.32233609,6,0,2871321.774,1700649.062,14
491936,-98.20498514,27.3216203,6,0,2874321.774,1700649.062,14
491937,-98.17458438,27.32089875,6,0,2877321.774,1700649.062,14
491938,-98.14418397,27.32017145,6,0,2880321.774,1700649.062,14
491939,-98.11378389,27.31943839,6,0,2883321.774,1700649.062,14
491940,-98.08338417,27.31869958,6,0,2886321.774,1700649.062,14
491941,-98.0529848,27.31795501,6,0,2889321.774,1700649.062,14
491942,-98.02258579,27.31720468,6,0,2892321.774,1700649.062,14
491943,-97.99218713,27.3164486,6,0,2895321.774,1700649.062,14
491944,-97.96178883,27.31568676,6,0,2898321.774,1700649.062,14
491945,-97.9313909,27.31491917,6,0,2901321.774,1700649.062,14
491946,-97.90099333,27.31414582,6,0,2904321.774,1700649.062,14
491947,-97.87059613,27.31336672,6,0,2907321.774,1700649.062,14
491948,-97.8401993,27.31258186,6,0,2910321.774,1700649.062,14
491949,-97.80980285,27.31179124,6,0,2913321.774,1700649.062,14
491950,-97.77940677,27.31099487,6,0,2916321.774,1700649.062,14
491951,-97.74901107,27.31019274,6,0,2919321.774,1700649.062,14
491952,-97.71861575,27.30938486,6,0,2922321.774,1700649.062,14
491953,-97.68822082,27.30857123,6,0,2925321.774,1700649.062,14
491954,-97.65782627,27.30775184,6,0,2928321.774,1700649.062,14
491955,-97.62743212,27.30692669,6,0,2931321.774,1700649.062,14
491956,-97.59703835,27.30609579,6,0,2934321.774,1700649.062,14
491957,-97.56664499,27.30525913,6,0,2937321.774,1700649.062,14
491958,-97.53625202,27.30441672,6,0,2940321.774,1700649.062,14
491959,-97.50585945,27.30356856,6,0,2943321.774,1700649.062,14
491960,-97.47546729,27.30271464,6,0,2946321.774,1700649.062,14
491961,-97.44507553,27.30185497,6,0,2949321.774,1700649.062,14
491962,-97.41468418,27.30098954,6,0,2952321.774,1700649.062,14
491963,-97.38429325,27.30011836,6,0,2955321.774,1700649.062,14
491964,-97.35390273,27.29924143,6,0,2958321.774,1700649.062,14
491965,-97.32351262,27.29835874,6,0,2961321.774,1700649.062,14
491966,-97.29312294,27.29747029,6,0,2964321.774,1700649.062,14
491967,-97.26273368,27.2965761,6,0,2967321.774,1700649.062,14
491968,-97.23234484,27.29567615,6,0,2970321.774,1700649.062,14
491969,-97.20195643,27.29477044,6,0,2973321.774,1700649.062,14
491970,-97.17156846,27.29385899,6,0,2976321.774,1700649.062,14
491971,-97.14118092,27.29294178,6,0,2979321.774,1700649.062,14
491972,-97.11079381,27.29201881,6,0,2982321.774,1700649.062,14
491973,-97.08040714,27.2910901,6,0,2985321.774,1700649.062,14
491974,-97.05002092,27.29015563,6,0,2988321.774,1700649.062,14
491975,-97.01963514,27.28921541,6,0,2991321.774,1700649.062,14
491976,-96.9892498,27.28826943,6,0,2994321.774,1700649.062,14
492805,-104.258415,27.37774961,6,0,2277321.774,1703649.062,13
492806,-104.2279938,27.37817441,6,0,2280321.774,1703649.062,13
492807,-104.1975723,27.37859344,6,0,2283321.774,1703649.062,13
492808,-104.1671507,27.37900672,6,0,2286321.774,1703649.062,13
492809,-104.1367289,27.37941424,6,0,2289321.774,1703649.062,13
492810,-104.1063069,27.379816,6,0,2292321.774,1703649.062,13
492811,-104.0758846,27.38021199,6,0,2295321.774,1703649.062,13
492812,-104.0454622,27.38060223,6,0,2298321.774,1703649.062,13
492813,-104.0150397,27.3809867,6,0,2301321.774,1703649.062,13
492814,-103.9846169,27.38136541,6,0,2304321.774,1703649.062,13
492815,-103.9541939,27.38173836,6,0,2307321.774,1703649.062,13
492816,-103.9237708,27.38210555,6,0,2310321.774,1703649.062,13
492817,-103.8933475,27.38246698,6,0,2313321.774,1703649.062,13
492818,-103.8629241,27.38282265,6,0,2316321.774,1703649.062,13
492819,-103.8325004,27.38317256,6,0,2319321.774,1703649.062,13
492820,-103.8020766,27.3835167,6,0,2322321.774,1703649.062,13
492821,-103.7716527,27.38385509,6,0,2325321.774,1703649.062,13
492822,-103.7412285,27.38418771,6,0,2328321.774,1703649.062,13
492823,-103.7108043,27.38451457,6,0,2331321.774,1703649.062,13
492824,-103.6803798,27.38483567,6,0,2334321.774,1703649.062,13
492825,-103.6499553,27.38515101,6,0,2337321.774,1703649.062,13
492826,-103.6195305,27.38546058,6,0,2340321.774,1703649.062,13
492827,-103.5891057,27.3857644,6,0,2343321.774,1703649.062,13
492828,-103.5586806,27.38606245,6,0,2346321.774,1703649.062,13
492829,-103.5282555,27.38635475,6,0,2349321.774,1703649.062,13
492830,-103.4978302,27.38664128,6,0,2352321.774,1703649.062,13
492831,-103.4674048,27.38692205,6,0,2355321.774,1703649.062,13
492832,-103.4369792,27.38719705,6,0,2358321.774,1703649.062,13
492833,-103.4065535,27.3874663,6,0,2361321.774,1703649.062,13
492834,-103.3761277,27.38772978,6,0,2364321.774,1703649.062,13
492835,-103.3457017,27.3879875,6,0,2367321.774,1703649.062,13
492836,-103.3152757,27.38823946,6,0,2370321.774,1703649.062,13
492837,-103.2848495,27.38848566,6,0,2373321.774,1703649.062,13
492838,-103.2544232,27.3887261,6,0,2376321.774,1703649.062,13
492839,-103.2239968,27.38896077,6,0,2379321.774,1703649.062,13
492840,-103.1935703,27.38918969,6,0,2382321.774,1703649.062,13
492841,-103.1631436,27.38941284,6,0,2385321.774,1703649.062,13
492842,-103.1327169,27.38963023,6,0,2388321.774,1703649.062,13
492843,-103.1022901,27.38984185,6,0,2391321.774,1703649.062,13
492844,-103.0718631,27.39004772,6,0,2394321.774,1703649.062,13
492845,-103.0414361,27.39024782,6,0,2397321.774,1703649.062,13
492846,-103.011009,27.39044216,6,0,2400321.774,1703649.062,13
492847,-102.9805818,27.39063074,6,0,2403321.774,1703649.062,13
492848,-102.9501544,27.39081356,6,0,2406321.774,1703649.062,13
492849,-102.9197271,27.39099061,6,1,2409321.774,1703649.062,13
492850,-102.8892996,27.3911619,6,0,2412321.774,1703649.062,13
492851,-102.858872,27.39132743,6,0,2415321.774,1703649.062,13
492852,-102.8284444,27.3914872,6,0,2418321.774,1703649.062,13
492853,-102.7980167,27.39164121,6,0,2421321.774,1703649.062,13
492854,-102.7675889,27.39178945,6,0,2424321.774,1703649.062,13
492855,-102.7371611,27.39193193,6,1,2427321.774,1703649.062,13
492856,-102.7067332,27.39206865,6,0,2430321.774,1703649.062,13
492857,-102.6763052,27.3921996,6,0,2433321.774,1703649.062,13
492858,-102.6458772,27.3923248,6,0,2436321.774,1703649.062,13
492859,-102.6154491,27.39244423,6,0,2439321.774,1703649.062,13
492860,-102.5850209,27.3925579,6,0,2442321.774,1703649.062,13
492861,-102.5545927,27.39266581,6,0,2445321.774,1703649.062,13
492862,-102.5241645,27.39276795,6,0,2448321.774,1703649.062,13
492863,-102.4937362,27.39286434,6,0,2451321.774,1703649.062,13
492864,-102.4633078,27.39295496,6,0,2454321.774,1703649.062,13
492865,-102.4328794,27.39303981,6,0,2457321.774,1703649.062,13
492866,-102.402451,27.39311891,6,0,2460321.774,1703649.062,13
492867,-102.3720225,27.39319224,6,0,2463321.774,1703649.062,13
492868,-102.341594,27.39325981,6,0,2466321.774,1703649.062,13
492869,-102.3111655,27.39332162,6,0,2469321.774,1703649.062,13
492870,-102.280737,27.39337767,6,0,2472321.774,1703649.062,13
492871,-102.2503084,27.39342795,6,0,2475321.774,1703649.062,13
492872,-102.2198798,27.39347247,6,0,2478321.774,1703649.062,13
492873,-102.1894512,27.39351123,6,0,2481321.774,1703649.062,13
492874,-102.1590225,27.39354423,6,0,2484321.774,1703649.062,13
492875,-102.1285939,27.39357146,6,0,2487321.774,1703649.062,13
492876,-102.0981652,27.39359293,6,0,2490321.774,1703649.062,13
492877,-102.0677365,27.39360864,6,0,2493321.774,1703649.062,13
492878,-102.0373079,27.39361859,6,0,2496321.774,1703649.062,13
492879,-102.0068792,27.39362277,6,0,2499321.774,1703649.062,13
492880,-101.9764505,27.39362119,6,0,2502321.774,1703649.062,14
492881,-101.9460218,27.39361385,6,0,2505321.774,1703649.062,14
492882,-101.9155931,27.39360075,6,0,2508321.774,1703649.062,14
492883,-101.8851645,27.39358188,6,0,2511321.774,1703649.062,14
492884,-101.8547358,27.39355725,6,0,2514321.774,1703649.062,14
492885,-101.8243072,27.39352686,6,4,2517321.774,1703649.062,14
492886,-101.7938785,27.39349071,6,0,2520321.774,1703649.062,14
492887,-101.7634499,27.39344879,6,0,2523321.774,1703649.062,14
492888,-101.7330213,27.39340112,6,2,2526321.774,1703649.062,14
492889,-101.7025928,27.39334768,6,0,2529321.774,1703649.062,14
492890,-101.6721642,27.39328847,6,0,2532321.774,1703649.062,14
492891,-101.6417357,27.39322351,6,0,2535321.774,1703649.062,14
492892,-101.6113073,27.39315278,6,0,2538321.774,1703649.062,14
492893,-101.5808788,27.39307629,6,0,2541321.774,1703649.062,14
492894,-101.5504504,27.39299404,6,0,2544321.774,1703649.062,14
492895,-101.520022,27.39290602,6,0,2547321.774,1703649.062,14
492896,-101.4895937,27.39281225,6,0,2550321.774,1703649.062,14
492897,-101.4591654,27.39271271,6,0,2553321.774,1703649.062,14
492898,-101.4287372,27.3926074,6,0,2556321.774,1703649.062,14
492899,-101.398309,27.39249634,6,0,2559321.774,1703649.062,14
492900,-101.3678809,27.39237951,6,0,2562321.774,1703649.062,14
492901,-101.3374529,27.39225693,6,0,2565321.774,1703649.062,14
492902,-101.3070249,27.39212857,6,0,2568321.774,1703649.062,14
492903,-101.2765969,27.39199446,6,0,2571321.774,1703649.062,14
492904,-101.246169,27.39185458,6,0,2574321.774,1703649.062,14
492905,-101.2157412,27.39170895,6,0,2577321.774,1703649.062,14
492906,-101.1853135,27.39155755,6,4,2580321.774,1703649.062,14
492907,-101.1548858,27.39140038,6,0,2583321.774,1703649.062,14
492908,-101.1244582,27.39123746,6,2,2586321.774,1703649.062,14
492909,-101.0940307,27.39106877,6,0,2589321.774,1703649.062,14
492910,-101.0636033,27.39089432,6,0,2592321.774,1703649.062,14
492911,-101.033176,27.39071411,6,0,2595321.774,1703649.062,14
492912,-101.0027487,27.39052814,6,0,2598321.774,1703649.062,14
492913,-100.9723215,27.3903364,6,0,2601321.774,1703649.062,14
492914,-100.9418945,27.39013891,6,0,2604321.774,1703649.062,14
492915,-100.9114675,27.38993565,6,0,2607321.774,1703649.062,14
492916,-100.8810406,27.38972663,6,0,2610321.774,1703649.062,14
492917,-100.8506138,27.38951184,6,0,2613321.774,1703649.062,14
492918,-100.8201872,27.3892913,6,0,2616321.774,1703649.062,14
492919,-100.7897606,27.38906499,6,0,2619321.774,1703649.062,14
492920,-100.7593341,27.38883292,6,0,2622321.774,1703649.062,14
492921,-100.7289078,27.38859509,6,0,2625321.774,1703649.062,14
492922,-100.6984815,27.3883515,6,0,2628321.774,1703649.062,14
492923,-100.6680554,27.38810214,6,0,2631321.774,1703649.062,14
492924,-100.6376294,27.38784703,6,0,2634321.774,1703649.062,14
492925,-100.6072035,27.38758615,6,0,2637321.774,1703649.062,14
492926,-100.5767778,27.38731951,6,0,2640321.774,1703649.062,14
492927,-100.5463522,27.3870471,6,0,2643321.774,1703649.062,14
492928,-100.5159267,27.38676894,6,0,2646321.774,1703649.062,14
492929,-100.4855013,27.38648502,6,0,2649321.774,1703649.062,14
492930,-100.4550761,27.38619533,6,0,2652321.774,1703649.062,14
492931,-100.424651,27.38589988,6,0,2655321.774,1703649.062,14
492932,-100.3942261,27.38559867,6,0,2658321.774,1703649.062,14
492933,-100.3638013,27.3852917,6,2,2661321.774,1703649.062,14
492934,-100.3333766,27.38497896,6,0,2664321.774,1703649.062,14
492935,-100.3029521,27.38466047,6,0,2667321.774,1703649.062,14
492936,-100.2725278,27.38433621,6,2,2670321.774,1703649.062,14
492937,-100.2421036,27.38400619,6,0,2673321.774,1703649.062,14
492938,-100.2116796,27.38367042,6,0,2676321.774,1703649.062,14
492939,-100.1812557,27.38332888,6,0,2679321.774,1703649.062,14
492940,-100.150832,27.38298157,6,0,2682321.774,1703649.062,14
492941,-100.1204085,27.38262851,6,0,2685321.774,1703649.062,14
492942,-100.0899851,27.38226969,6,0,2688321.774,1703649.062,14
492943,-100.0595619,27.3819051,6,0,2691321.774,1703649.062,14
492944,-100.0291389,27.38153475,6,0,2694321.774,1703649.062,14
492945,-99.998716,27.38115865,6,0,2697321.774,1703649.062,14
492946,-99.96829333,27.38077678,6,0,2700321.774,1703649.062,14
492947,-99.93787085,27.38038915,6,0,2703321.774,1703649.062,14
492948,-99.90744855,27.37999576,6,0,2706321.774,1703649.062,14
492949,-99.87702644,27.37959661,6,0,2709321.774,1703649.062,14
492950,-99.84660452,27.37919169,6,0,2712321.774,1703649.062,14
492951,-99.81618279,27.37878102,6,0,2715321.774,1703649.062,14
492952,-99.78576126,27.37836459,6,0,2718321.774,1703649.062,14
492953,-99.75533993,27.37794239,6,0,2721321.774,1703649.062,14
492954,-99.7249188,27.37751444,6,0,2724321.774,1703649.062,14
492955,-99.69449788,27.37708072,6,0,2727321.774,1703649.062,14
492956,-99.66407716,27.37664124,6,0,2730321.774,1703649.062,14
492957,-99.63365666,27.37619601,6,0,2733321.774,1703649.062,14
492958,-99.60323636,27.37574501,6,2,2736321.774,1703649.062,14
492959,-99.57281629,27.37528825,6,6114,2739321.774,1703649.062,14
492960,-99.54239643,27.37482573,6,1439,2742321.774,1703649.062,14
492961,-99.51197679,27.37435745,6,0,2745321.774,1703649.062,14
492962,-99.48155738,27.37388342,6,0,2748321.774,1703649.062,14
492963,-99.45113819,27.37340362,6,0,2751321.774,1703649.062,14
492964,-99.42071923,27.37291806,6,0,2754321.774,1703649.062,14
492965,-99.3903005,27.37242674,6,0,2757321.774,1703649.062,14
492966,-99.35988201,27.37192966,6,0,2760321.774,1703649.062,14
492967,-99.32946376,27.37142682,6,0,2763321.774,1703649.062,14
492968,-99.29904575,27.37091822,6,0,2766321.774,1703649.062,14
492969,-99.26862798,27.37040386,6,0,2769321.774,1703649.062,14
492970,-99.23821045,27.36988374,6,0,2772321.774,1703649.062,14
492971,-99.20779318,27.36935786,6,0,2775321.774,1703649.062,14
492972,-99.17737615,27.36882622,6,0,2778321.774,1703649.062,14
492973,-99.14695938,27.36828882,6,0,2781321.774,1703649.062,14
492974,-99.11654287,27.36774566,6,0,2784321.774,1703649.062,14
492975,-99.08612661,27.36719675,6,0,2787321.774,1703649.062,14
492976,-99.05571062,27.36664207,6,0,2790321.774,1703649.062,14
492977,-99.02529489,27.36608163,6,0,2793321.774,1703649.062,14
492978,-98.99487943,27.36551544,6,0,2796321.774,1703649.062,14
492979,-98.96446424,27.36494348,6,0,2799321.774,1703649.062,14
492980,-98.93404932,27.36436577,6,0,2802321.774,1703649.062,14
492981,-98.90363468,27.36378229,6,0,2805321.774,1703649.062,14
492982,-98.87322032,27.36319306,6,0,2808321.774,1703649.062,14
492983,-98.84280624,27.36259807,6,0,2811321.774,1703649.062,14
492984,-98.81239244,27.36199732,6,0,2814321.774,1703649.062,14
492985,-98.78197893,27.36139081,6,0,2817321.774,1703649.062,14
492986,-98.75156571,27.36077854,6,0,2820321.774,1703649.062,14
492987,-98.72115278,27.36016051,6,0,2823321.774,1703649.062,14
492988,-98.69074015,27.35953672,6,0,2826321.774,1703649.062,14
492989,-98.66032781,27.35890718,6,0,2829321.774,1703649.062,14
492990,-98.62991578,27.35827188,6,0,2832321.774,1703649.062,14
492991,-98.59950404,27.35763082,6,0,2835321.774,1703649.062,14
492992,-98.56909262,27.356984,6,0,2838321.774,1703649.062,14
492993,-98.5386815,27.35633142,6,0,2841321.774,1703649.062,14
492994,-98.50827069,27.35567308,6,0,2844321.774,1703649.062,14
492995,-98.4778602,27.35500899,6,0,2847321.774,1703649.062,14
492996,-98.44745002,27.35433913,6,0,2850321.774,1703649.062,14
492997,-98.41704017,27.35366352,6,0,2853321.774,1703649.062,14
492998,-98.38663063,27.35298215,6,0,2856321.774,1703649.062,14
492999,-98.35622142,27.35229503,6,0,2859321.774,1703649.062,14
493000,-98.32581254,27.35160214,6,0,2862321.774,1703649.062,14
493001,-98.29540399,27.3509035,6,0,2865321.774,1703649.062,14
493002,-98.26499577,27.3501991,6,0,2868321.774,1703649.062,14
493003,-98.23458789,27.34948894,6,0,2871321.774,1703649.062,14
493004,-98.20418035,27.34877303,6,0,2874321.774,1703649.062,14
493005,-98.17377315,27.34805135,6,0,2877321.774,1703649.062,14
493006,-98.14336629,27.34732392,6,0,2880321.774,1703649.062,14
493007,-98.11295978,27.34659074,6,0,2883321.774,1703649.062,14
493008,-98.08255362,27.34585179,6,0,2886321.774,1703649.062,14
493009,-98.05214781,27.34510709,6,0,2889321.774,1703649.062,14
493010,-98.02174235,27.34435663,6,0,2892321.774,1703649.062,14
493011,-97.99133725,27.34360042,6,0,2895321.774,1703649.062,14
493012,-97.96093252,27.34283844,6,0,2898321.774,1703649.062,14
493013,-97.93052814,27.34207072,6,0,2901321.774,1703649.062,14
493014,-97.90012414,27.34129723,6,0,2904321.774,1703649.062,14
493015,-97.8697205,27.34051799,6,0,2907321.774,1703649.062,14
493016,-97.83931723,27.33973299,6,0,2910321.774,1703649.062,14
493017,-97.80891434,27.33894223,6,0,2913321.774,1703649.062,14
493018,-97.77851182,27.33814572,6,0,2916321.774,1703649.062,14
493019,-97.74810968,27.33734346,6,0,2919321.774,1703649.062,14
493020,-97.71770793,27.33653543,6,0,2922321.774,1703649.062,14
493021,-97.68730656,27.33572165,6,0,2925321.774,1703649.062,14
493022,-97.65690558,27.33490212,6,0,2928321.774,1703649.062,14
493023,-97.62650498,27.33407682,6,0,2931321.774,1703649.062,14
493024,-97.59610479,27.33324578,6,0,2934321.774,1703649.062,14
493025,-97.56570498,27.33240897,6,0,2937321.774,1703649.062,14
493026,-97.53530558,27.33156642,6,0,2940321.774,1703649.062,14
493027,-97.50490657,27.3307181,6,0,2943321.774,1703649.062,14
493028,-97.47450798,27.32986403,6,0,2946321.774,1703649.062,14
493029,-97.44410978,27.32900421,6,0,2949321.774,1703649.062,14
493030,-97.413712,27.32813863,6,0,2952321.774,1703649.062,14
493031,-97.38331463,27.32726729,6,0,2955321.774,1703649.062,14
493032,-97.35291767,27.3263902,6,0,2958321.774,1703649.062,14
493033,-97.32252114,27.32550736,6,0,2961321.774,1703649.062,14
493034,-97.29212502,27.32461876,6,0,2964321.774,1703649.062,14
493035,-97.26172932,27.3237244,6,0,2967321.774,1703649.062,14
493036,-97.23133406,27.3228243,6,0,2970321.774,1703649.062,14
493037,-97.20093921,27.32191843,6,0,2973321.774,1703649.062,14
493038,-97.17054481,27.32100681,6,0,2976321.774,1703649.062,14
493039,-97.14015083,27.32008944,6,0,2979321.774,1703649.062,14
493040,-97.10975729,27.31916632,6,0,2982321.774,1703649.062,14
493041,-97.07936419,27.31823744,6,0,2985321.774,1703649.062,14
493042,-97.04897154,27.3173028,6,0,2988321.774,1703649.062,14
493043,-97.01857932,27.31636241,6,0,2991321.774,1703649.062,14
493044,-96.98818756,27.31541627,6,0,2994321.774,1703649.062,14
493873,-104.2588942,27.40490647,6,0,2277321.774,1706649.062,13
493874,-104.2284665,27.40533134,6,0,2280321.774,1706649.062,13
493875,-104.1980386,27.40575045,6,0,2283321.774,1706649.062,13
493876,-104.1676105,27.4061638,6,0,2286321.774,1706649.062,13
493877,-104.1371822,27.40657139,6,0,2289321.774,1706649.062,13
493878,-104.1067538,27.40697322,6,0,2292321.774,1706649.062,13
493879,-104.0763251,27.40736928,6,0,2295321.774,1706649.062,13
493880,-104.0458962,27.40775959,6,0,2298321.774,1706649.062,13
493881,-104.0154672,27.40814413,6,0,2301321.774,1706649.062,13
493882,-103.985038,27.40852291,6,0,2304321.774,1706649.062,13
493883,-103.9546086,27.40889592,6,0,2307321.774,1706649.062,13
493884,-103.924179,27.40926318,6,0,2310321.774,1706649.062,13
493885,-103.8937493,27.40962467,6,0,2313321.774,1706649.062,13
493886,-103.8633193,27.4099804,6,0,2316321.774,1706649.062,13
493887,-103.8328893,27.41033037,6,0,2319321.774,1706649.062,13
493888,-103.802459,27.41067458,6,0,2322321.774,1706649.062,13
493889,-103.7720286,27.41101302,6,0,2325321.774,1706649.062,13
493890,-103.741598,27.4113457,6,0,2328321.774,1706649.062,13
493891,-103.7111673,27.41167262,6,0,2331321.774,1706649.062,13
493892,-103.6807364,27.41199378,6,0,2334321.774,1706649.062,13
493893,-103.6503054,27.41230917,6,0,2337321.774,1706649.062,13
493894,-103.6198742,27.4126188,6,0,2340321.774,1706649.062,13
493895,-103.5894429,27.41292267,6,0,2343321.774,1706649.062,13
493896,-103.5590114,27.41322078,6,0,2346321.774,1706649.062,13
493897,-103.5285798,27.41351312,6,0,2349321.774,1706649.062,13
493898,-103.498148,27.4137997,6,0,2352321.774,1706649.062,13
493899,-103.4677161,27.41408052,6,0,2355321.774,1706649.062,13
493900,-103.4372841,27.41435558,6,0,2358321.774,1706649.062,13
493901,-103.406852,27.41462487,6,0,2361321.774,1706649.062,13
493902,-103.3764197,27.4148884,6,0,2364321.774,1706649.062,13
493903,-103.3459873,27.41514617,6,0,2367321.774,1706649.062,13
493904,-103.3155548,27.41539817,6,0,2370321.774,1706649.062,13
493905,-103.2851221,27.41564441,6,0,2373321.774,1706649.062,13
493906,-103.2546894,27.41588489,6,0,2376321.774,1706649.062,13
493907,-103.2242565,27.41611961,6,0,2379321.774,1706649.062,13
493908,-103.1938235,27.41634856,6,0,2382321.774,1706649.062,13
493909,-103.1633904,27.41657175,6,0,2385321.774,1706649.062,13
493910,-103.1329573,27.41678918,6,0,2388321.774,1706649.062,13
493911,-103.102524,27.41700084,6,0,2391321.774,1706649.062,13
493912,-103.0720906,27.41720674,6,0,2394321.774,1706649.062,13
493913,-103.0416571,27.41740688,6,0,2397321.774,1706649.062,13
493914,-103.0112235,27.41760125,6,0,2400321.774,1706649.062,13
493915,-102.9807898,27.41778987,6,0,2403321.774,1706649.062,13
493916,-102.9503561,27.41797271,6,0,2406321.774,1706649.062,13
493917,-102.9199222,27.4181498,6,0,2409321.774,1706649.062,13
493918,-102.8894883,27.41832112,6,0,2412321.774,1706649.062,13
493919,-102.8590543,27.41848668,6,0,2415321.774,1706649.062,13
493920,-102.8286202,27.41864648,6,0,2418321.774,1706649.062,13
493921,-102.798186,27.41880051,6,0,2421321.774,1706649.062,13
493922,-102.7677518,27.41894878,6,0,2424321.774,1706649.062,13
493923,-102.7373175,27.41909129,6,0,2427321.774,1706649.062,13
493924,-102.7068831,27.41922803,6,0,2430321.774,1706649.062,13
493925,-102.6764487,27.41935901,6,0,2433321.774,1706649.062,13
493926,-102.6460142,27.41948422,6,0,2436321.774,1706649.062,13
493927,-102.6155797,27.41960368,6,0,2439321.774,1706649.062,13
493928,-102.5851451,27.41971737,6,0,2442321.774,1706649.062,13
493929,-102.5547104,27.41982529,6,0,2445321.774,1706649.062,13
493930,-102.5242757,27.41992746,6,0,2448321.774,1706649.062,13
493931,-102.4938409,27.42002386,6,0,2451321.774,1706649.062,13
493932,-102.4634061,27.42011449,6,0,2454321.774,1706649.062,13
493933,-102.4329713,27.42019936,6,0,2457321.774,1706649.062,13
493934,-102.4025364,27.42027847,6,0,2460321.774,1706649.062,13
493935,-102.3721015,27.42035182,6,0,2463321.774,1706649.062,13
493936,-102.3416665,27.4204194,6,0,2466321.774,1706649.062,13
493937,-102.3112316,27.42048122,6,0,2469321.774,1706649.062,13
493938,-102.2807965,27.42053728,6,0,2472321.774,1706649.062,13
493939,-102.2503615,27.42058757,6,0,2475321.774,1706649.062,13
493940,-102.2199264,27.4206321,6,0,2478321.774,1706649.062,13
