GRIDCODE,CVENTMUN,Fb,
293100,14061,3.8536E-05,
293100,32049,0.007343217,
293101,14061,0.0090968,
293101,32049,0.000855153,
293102,14061,0.008569307,
293103,14061,0.02177435,
293104,14061,0.005762169,
293105,14061,0.01621505,
293106,14061,0.0227601,
293107,14061,0.019082548,
293107,32031,0.015607062,
293108,14061,0.004294782,
293108,32031,0.08288133,
293109,32031,0.031943705,
293110,32031,0.012092296,
293111,32031,0.024130659,
293112,32031,0.020665664,
293113,32031,0.055214173,
293114,32031,0.122780455,
293115,32031,0.018991288,
293116,32031,0.010811683,
293117,14041,0.03330139,
293117,32031,0.002177481,
293118,14041,0.01479768,
293118,32031,0.005150849,
293119,14041,0.124159379,
293119,32031,0.001745474,
293120,14041,0.092549283,
293121,14041,0.083195254,
293122,14041,0.026257327,
293122,32046,0.045965128,
293123,14041,0.074616856,
293123,32046,0.033565762,
293124,14041,0.002030654,
293124,32046,0.027360083,
293125,14041,0.038242074,
293125,32046,0.049409851,
293126,14041,0.006126724,
293126,32046,0.058848816,
293127,32046,0.037393982,
293127,32055,0.002198524,
293128,32046,0.002069829,
293128,32055,0.013708302,
293129,32055,0.017972193,
293130,32055,0.011372673,
293131,32055,0.002980629,
293132,32055,0.005440771,
293133,32055,0.006685298,
293134,32055,0.029519828,
293135,32055,0.016571254,
293136,32055,0.010590904,
293137,32055,0.016875456,
293138,32055,0.030822374,
293139,32055,0.046548746,
293140,01008,0.000296099,
293140,32055,0.057563274,
293141,01008,0.00497027,
293141,32055,0.044461133,
293142,01008,0.037316924,
293142,32012,0.057378165,
293142,32055,0.067694009,
293143,01008,0.021847369,
293143,32012,0.131690815,
293143,32055,0.003016404,
293144,01008,0.003514189,
293144,32012,0.043988608,
293145,01008,0.002493243,
293145,32012,0.049757424,
293146,01008,0.009667965,
293146,32012,0.056478643,
293147,01008,0.031241692,
293147,32012,0.029023607,
293148,01007,0.742018779,
293148,01008,0.009615622,
293149,01007,0.127252418,
293150,01007,0.14374063,
293151,01007,0.108375621,
293152,01004,0.003120967,
293152,01007,0.097149494,
293153,01004,0.037188499,
293153,01007,0.004128111,
293157,01009,0.019370955,
293158,01009,0.115633497,
293158,32024,0.070106134,
293159,32024,0.077941752,
293160,01002,0.000648985,
293160,32024,0.016248653,
293161,01002,3.80015E-06,
293161,32024,0.000620796,
293163,32024,0.000725386,
293164,32024,0.007292269,
293165,32024,0.092284961,
293166,32024,0.09248065,
293167,32024,0.26723872,
293168,32024,0.107617823,
293168,32035,0.067580409,
293169,32024,0.002101497,
293169,32035,0.011184619,
293171,32035,0.000500609,
293171,32038,8.1513E-06,
293172,32054,0.002541066,
293173,32038,0.001107489,
293173,32054,1.026531326,
293174,32038,0.001662996,
293174,32054,0.002774865,
293175,32038,0.004392657,
293176,32038,0.057672179,
293177,32038,0.10514321,
293178,32038,0.160475377,
293179,32038,0.097446739,
293180,32038,0.010766544,
293181,32038,0.010249897,
293182,32038,0.010806942,
293183,24001,0.005363271,
293183,32038,0.011049008,
293184,24001,0.044132424,
293184,32038,0.001912754,
293185,24001,0.057701505,
293186,24001,0.052059097,
293186,24021,0.000788478,
293187,24001,0.02869134,
293187,24021,0.020760605,
293188,24001,7.49438E-05,
293188,24021,0.038715047,
293189,24001,9.12783E-06,
293189,24021,0.034220183,
293190,24021,0.032434499,
293191,24021,0.034953696,
293192,24021,0.031956693,
293193,24021,0.032740587,
293194,24021,0.03920098,
293195,24021,0.035351248,
293196,24021,0.02014874,
293197,24021,0.00268454,
293199,24028,0.001545902,
293200,24028,0.015611872,
293201,24028,0.009406383,
293201,24035,0.025106082,
293202,24028,0.001000077,
293202,24035,0.05737326,
293203,24004,0.022350325,
293203,24035,0.032437854,
293204,24004,0.061620252,
293204,24035,0.000593664,
293205,24004,0.084241763,
293206,24004,0.077724812,
293207,24004,0.067594084,
293208,24004,0.065099563,
293209,24004,0.035223389,
293210,24004,0.042871303,
293211,24004,0.041974959,
293212,24004,0.061465662,
293213,24004,0.062543679,
293213,24030,0.001233365,
293214,24004,0.002257022,
293214,24030,0.17400336,
293215,24008,0.000538787,
293215,24030,0.325261425,
293216,24008,0.052313451,
293216,24030,0.017700989,
293217,24008,0.065066196,
293217,24030,1.32232E-07,
293218,24008,0.052583606,
293219,24008,0.022541216,
293219,24030,0.009230265,
293220,24008,0.01020552,
293220,24030,0.044456147,
293221,24008,0.001578377,
293221,24030,0.019761369,
293221,24052,0.989608162,
293222,24052,0.067277923,
293223,24052,0.126327435,
293224,24052,0.085628738,
293225,24052,0.035298536,
293226,24052,0.245720893,
293227,24024,0.002753577,
293227,24052,0.198274206,
293228,24024,0.059038968,
293228,24052,0.008155881,
293229,24024,0.024351839,
293229,24052,0.003467967,
293230,24024,0.032346826,
293231,24024,0.021468442,
293232,24024,0.013151086,
293233,24024,0.021626496,
293234,24010,0.037828124,
293234,24024,0.007387157,
293235,24010,0.047287953,
293235,24024,0.001321754,
293236,24010,0.04279988,
293237,24010,0.11610072,
293238,24010,0.08627423,
293239,24010,0.015455547,
293240,24010,0.006765967,
293241,24010,0.004864486,
293242,24010,0.004982615,
293243,24010,0.004222232,
293244,24010,0.007406124,
293245,24010,0.033984493,
293246,24010,0.039918709,
293247,24010,0.082576359,
293248,24010,0.042917721,
293249,24010,0.012456473,
293250,24010,0.030942331,
293251,24010,0.012590216,
293252,24010,0.020367216,
293253,24010,0.259923255,
293253,24058,0.012752843,
293254,24010,0.092597506,
293254,24058,0.079631083,
293255,24013,0.012184123,
293255,24058,0.038450199,
293256,24013,0.007268808,
293256,24058,0.000495346,
293257,24013,0.005124699,
293257,24058,0.002283447,
293258,24013,0.010783989,
293258,24058,0.000151958,
293259,24013,0.01123327,
293259,24058,0.00016706,
293260,24013,0.00813864,
293261,24013,0.007303249,
293262,24013,0.012128832,
293263,24013,0.007664111,
293264,24013,0.001789588,
293265,24013,0.006048445,
293266,24013,0.005593148,
293267,24013,0.034465741,
293268,24013,0.00759996,
293269,24013,0.004806686,
293269,24040,0.019325308,
293270,24040,0.020912578,
293271,24040,0.013889865,
293272,24040,0.010770355,
293273,24040,0.039394097,
293274,24040,0.010227085,
293275,24040,0.014694085,
293276,24040,0.045113925,
293277,24016,0.126549186,
293277,24040,0.008637636,
293278,24016,0.00023638,
293285,24016,0.162789403,
293286,24016,0.139532373,
293295,30123,0.012030525,
293296,30123,0.00537184,
293297,30123,0.00234885,
293298,30123,0.01431386,
293299,30123,0.024249088,
293300,30123,0.009450704,
293301,30123,0.006532355,
293302,28038,0.030240082,
293302,30123,0.000207595,
293303,28038,0.171582452,
293303,30123,0.00012566,
293304,28038,0.062251842,
293305,28038,0.586215554,
293306,28009,0.000359316,
293306,30133,0.062307544,
293307,30133,0.165669141,
294157,14061,0.012052981,
294158,14061,0.010506909,
294159,14061,0.00941123,
294160,14061,0.010174965,
294161,14061,0.009710713,
294162,14061,0.011675554,
294163,14042,0.083570917,
294163,14061,0.005529519,
294164,14042,0.125401772,
294164,14061,0.004500847,
294165,14042,0.014727712,
294165,14061,0.01017256,
294165,32049,3.65924E-05,
294166,14061,0.001104413,
294166,32049,0.008158485,
294167,32049,0.008083628,
294168,14061,0.001621661,
294168,32049,0.006559432,
294169,14061,0.010746726,
294170,14061,0.009721078,
294171,14061,0.007890114,
294172,14061,0.01010943,
294173,14061,0.024949855,
294174,14061,0.038905975,
294175,14061,0.01079453,
294175,32031,0.028131855,
294176,32031,0.054360839,
294177,32031,0.037244541,
294178,32031,0.00952736,
294179,32031,0.028844315,
294180,32031,0.023051342,
294181,32031,0.046186854,
294182,32031,0.050758373,
294183,32031,0.053840966,
294184,32031,0.008786711,
294185,14041,0.075417558,
294185,32031,0.003531416,
294186,14041,0.024140748,
294187,14041,0.156140624,
294188,14041,0.079546764,
294189,14041,0.069117229,
294190,14041,0.055145037,
294190,32046,0.018929055,
294191,14041,0.004028191,
294191,32046,0.049471436,
294192,32046,0.049515153,
294193,32046,0.037342753,
294194,32046,0.067771846,
294195,32046,0.026809947,
294195,32055,0.004106503,
294196,32055,0.011349252,
294197,32055,0.021177956,
294198,32055,0.014180787,
294199,32055,0.003801364,
294200,32055,0.005816174,
294201,32055,0.005323579,
294202,32055,0.028002863,
294203,32055,0.015374091,
294204,32055,0.006519325,
294205,32055,0.006790838,
294206,32055,0.025214315,
294207,32055,0.046588226,
294208,32055,0.042776076,
294209,32055,0.045345767,
294210,32012,0.011752137,
294210,32055,0.04358042,
294211,32012,0.04521001,
294211,32055,0.001228955,
294212,32012,0.048047494,
294213,32012,0.061169697,
294214,32008,1.45541E-05,
294214,32012,0.04222168,
294215,01007,0.012244459,
294215,01008,0.001649508,
294215,32008,0.015142765,
294215,32012,0.034933323,
294216,01007,0.335890043,
294216,01008,0.000350144,
294217,01007,0.392994487,
294218,01007,0.15561365,
294219,01004,0.242902915,
294219,01007,0.116624006,
294220,01004,0.586196702,
294220,01007,0.081740969,
294221,01004,0.438431774,
294221,01007,0.026044961,
294224,01007,0.001427971,
294225,01007,0.001017373,
294225,01009,0.000291177,
294226,01009,0.104870617,
294226,32024,0.025440659,
294227,32024,0.13830926,
294228,32024,0.003972218,
294229,32024,0.00080068,
294230,32024,0.000330906,
294231,32024,0.001895387,
294232,32024,0.042854312,
294233,32024,0.441677493,
294234,32024,0.529061436,
294234,32035,1.44432295,
294235,32024,0.1140882,
294235,32035,0.017059707,
294236,32024,0.009505353,
294236,32035,0.195915302,
294237,32035,0.074583162,
294238,32035,0.000302284,
294239,32035,2.20952E-05,
294240,32054,0.000393297,
294241,32054,1.567481316,
294242,32038,0.000646927,
294242,32054,0.038375999,
294243,32038,0.004781264,
294243,32054,0.044757661,
294244,32038,0.005204169,
294244,32054,0.082508201,
294245,32038,0.046688523,
294246,32038,0.031943654,
294247,32038,0.094696994,
294248,32038,0.010298661,
294249,32038,0.009267778,
294250,32038,0.011173731,
294251,24001,0.048845776,
294251,32038,0.002618205,
294252,24001,0.060686201,
294253,24001,0.047660623,
294254,24001,0.196681548,
294255,24001,0.06641384,
294255,24021,0.010032921,
294256,24001,0.012153556,
294256,24021,0.002096642,
294257,24001,0.009701743,
294257,24021,0.001389645,
294258,24001,0.010803971,
294258,24021,0.001753581,
294259,24021,0.014627416,
294260,24021,0.028126894,
294261,24021,0.033118884,
294262,24021,0.026093527,
294263,24021,0.036037877,
294264,24021,0.024231166,
294265,24021,9.24919E-05,
294266,24021,5.64087E-05,
294266,24028,0.001702435,
294267,24028,0.003961964,
294268,24028,0.015986207,
294269,24028,0.016087861,
294269,24035,0.000150384,
294270,24028,0.009196952,
294270,24035,0.027249387,
294271,24004,0.000101576,
294271,24035,0.05418117,
294272,24004,0.029972561,
294272,24035,0.023019354,
294273,24004,0.067295551,
294273,24035,0.002293856,
294274,24004,0.084752651,
294275,24004,0.076566455,
294275,24051,8.1934E-05,
294276,24004,0.0339365,
294276,24051,9.88955E-05,
294277,24004,0.0417914,
294278,24004,0.047274582,
294279,24004,0.042472187,
294280,24004,0.061214826,
294281,24004,0.056635248,
294282,24004,0.044964129,
294282,24030,0.013221171,
294283,24004,0.034461266,
294283,24008,0.01884989,
294283,24030,0.085783087,
294284,24008,0.119390831,
294285,24008,0.087184922,
294286,24008,0.035939241,
294287,24008,0.052697197,
294288,24008,0.023156001,
294288,24030,0.000449296,
294288,24052,0.005291458,
294289,24008,3.17503E-09,
294289,24052,0.053175477,
294290,24052,0.047986951,
294291,24052,0.045805512,
294292,24052,0.023055222,
294293,24052,0.000418927,
294294,24052,0.070663759,
294295,24024,2.2478E-05,
294295,24052,0.43850107,
294296,24052,0.041553903,
294297,24024,0.051626636,
294297,24052,0.039162681,
294298,24024,0.071223635,
294299,24024,0.047845012,
294300,24024,0.021578721,
294301,24024,0.030073757,
294302,24010,0.033759069,
294302,24024,0.013189898,
294303,24010,0.011761947,
294304,24010,0.007817332,
294305,24010,0.085702352,
294306,24010,0.053144142,
294307,24010,0.046061127,
294308,24010,0.004587062,
294309,24010,0.004651683,
294310,24010,0.005243358,
294311,24010,0.007267562,
294312,24010,0.010799649,
294313,24010,0.024013721,
294314,24010,0.083507017,
294315,24010,0.087791031,
294316,24010,0.014038677,
294317,24010,0.013168939,
294318,24010,0.022301119,
294319,24010,0.01733482,
294320,24010,0.07263771,
294321,24010,0.020381736,
294321,24058,0.016822505,
294322,24013,0.001117104,
294322,24058,0.129610093,
294323,24013,0.032461148,
294323,24058,0.012314602,
294324,24013,0.004030233,
294324,24058,0.012240222,
294325,24013,9.92076E-06,
294325,24058,0.031038329,
294326,24013,0.001142121,
294326,24058,0.026253884,
294327,24013,0.010138219,
294327,24058,0.002457608,
294328,24013,0.005752895,
294329,24013,0.005118768,
294330,24013,0.014371881,
294331,24013,0.006662212,
294332,24013,0.005629687,
294333,24013,0.005829339,
294334,24013,0.007183464,
294335,24013,0.00759996,
294336,24013,0.00759996,
294337,24013,0.004742476,
294337,24040,0.022855392,
294338,24040,0.032400411,
294339,24040,0.032729267,
294340,24040,0.011394953,
294341,24040,0.010737297,
294342,24040,0.018517413,
294343,24040,0.00775992,
294344,24040,0.011671126,
294345,24016,0.060882652,
294345,24040,0.006456131,
294346,24016,0.142177761,
294349,24016,0.042206771,
294350,24016,0.044464847,
294362,30123,0.022869531,
294365,30123,0.003471703,
294366,30123,0.017897596,
294367,30123,0.006427887,
294368,28038,1.26029E-05,
294368,30123,0.001573246,
294369,28038,0.003450832,
294369,30123,4.94974E-05,
294370,28038,0.108522305,
294370,30123,0.000242712,
294371,28038,0.168477967,
294372,28038,0.010834364,
294374,28009,0.130206673,
295225,14061,0.010015897,
295226,14061,0.009758255,
295227,14061,0.010119309,
295228,14061,0.009277802,
295228,32049,0.000333988,
295229,14061,0.009678446,
295230,14042,0.007754653,
295230,14061,0.009586013,
295231,14042,0.230130802,
295231,14061,0.000910874,
295232,14042,0.18498451,
295233,14042,0.075342571,
295233,32049,1.29181E-06,
295234,14042,1.014171884,
295234,32049,0.007163334,
295235,32049,0.009955664,
295236,14061,0.001291118,
295236,32049,0.007473735,
295237,14061,0.008721484,
295237,32049,0.000861544,
295238,14061,0.009068188,
295239,14061,0.027792951,
295240,14061,0.096628588,
295241,14061,0.044790427,
295242,14061,0.021327793,
295243,14061,0.01723942,
295243,32031,0.001461355,
295244,14061,0.009127496,
295244,32031,0.015644789,
295245,14061,2.67987E-05,
295245,32031,0.057428222,
295246,32031,0.016005394,
295247,32031,0.019514586,
295248,32031,0.014069459,
295249,32031,0.014058153,
295250,32031,0.008699465,
295251,32031,0.030769545,
295252,32031,0.015498232,
295253,14041,0.182577415,
295253,32031,0.001900497,
295254,14041,0.229529833,
295255,14041,0.209225273,
295256,14041,0.231130466,
295257,14041,0.020454393,
295258,14041,0.063203278,
295259,14041,0.079290943,
295259,32046,0.017595378,
295260,32046,0.057940132,
295261,32046,0.038475687,
295262,32046,0.038188916,
295263,32046,0.040188124,
295263,32055,0.014132909,
295264,32055,0.014283438,
295265,32055,0.019150885,
295266,32055,0.015098021,
295267,32055,0.009628906,
295268,32055,0.003690573,
295269,32055,0.000218806,
295270,32055,0.019594429,
295271,32055,0.031275189,
295272,32055,0.020946516,
295273,32055,0.012354624,
295274,32055,0.012080725,
295275,32055,0.030458002,
295276,32055,0.034918455,
295277,32012,0.012649336,
295277,32055,0.035493376,
295278,32012,0.04348526,
295278,32055,0.003898971,
295279,32012,0.057842539,
295280,32012,0.063800619,
295281,32008,0.001960552,
295281,32012,0.063496019,
295282,32008,0.022989766,
295282,32012,0.044415987,
295283,01007,0.004856598,
295283,32008,0.068452243,
295283,32012,0.000407533,
295284,01007,0.047010091,
295284,32008,0.02517713,
295285,01007,0.841801269,
295285,32008,0.115408422,
295286,01004,0.050987234,
295286,01007,0.054153161,
295286,32008,0.021957977,
295287,01004,0.945863149,
295287,01007,0.074824914,
295287,32008,0.00148348,
295288,01004,0.710242439,
295288,01007,0.002087781,
295289,01004,1.366470659,
295290,01004,0.000731115,
295291,01004,0.013479707,
295291,01007,0.003482477,
295292,01007,0.035122948,
295292,32025,0.030388709,
295293,01007,0.027426131,
295293,01009,0.024663054,
295293,32025,0.06448836,
295294,01009,0.000691846,
295294,32024,0.039076638,
295294,32025,0.346689725,
295295,32024,1.206862499,
295296,32024,0.011734278,
295296,32035,0.002599474,
295299,32035,0.000787772,
295300,32024,0.009008238,
295300,32035,0.011274274,
295301,32024,0.03903255,
295301,32035,0.689885284,
295302,32024,0.003981433,
295302,32035,0.994734731,
295303,32035,0.035526248,
295304,32035,0.010926726,
295305,32035,0.004962497,
295305,32054,0.022792438,
295306,32035,0.000124933,
295306,32054,0.003680571,
295307,32054,0.012644261,
295309,32054,0.115117664,
295310,32054,0.116812412,
295311,32038,1.84979E-06,
295311,32054,0.024086833,
295312,32038,0.002069329,
295312,32054,0.0009151,
295313,32038,0.010149945,
295314,32038,0.011212002,
295315,32038,0.012109396,
295316,32038,0.01133608,
295317,32038,0.00933548,
295318,32038,0.009287611,
295319,24001,0.080437406,
295319,32038,0.043603252,
295320,24001,0.206122335,
295320,32038,0.085868913,
295321,24001,0.045966966,
295322,24001,0.046701834,
295323,24001,0.024131787,
295324,24001,0.019350534,
295325,24001,0.02300754,
295326,24001,0.013749677,
295326,24021,0.006808706,
295327,24001,0.000180295,
295327,24021,0.02065102,
295328,24021,0.01939152,
295329,24021,0.017831009,
