GRIDCODE,CVENTMUN,Promedio de LONG_VIALIDAD TOTAL x MUNICIPIO x NO. DE CARRILES (m),Suma de VIALIDADxCELLxCarril
489738,19005,1628089.085,6474.925458
489739,19005,1628089.085,5808.715788
489740,19005,1628089.085,2480.573467
489741,19005,1628089.085,956.0977852
489745,19005,1628089.085,4.285253223
489746,19005,1628089.085,3759.748655
489747,19005,1628089.085,2666.871654
489748,19005,1628089.085,2371.215934
489749,19005,1628089.085,5546.651347
489749,28027,890312.8931,703.6445114
489750,28014,810262.5815,1511.631958
489750,28027,890312.8931,3330.495336
489751,28014,810262.5815,826.4148976
489751,28027,890312.8931,2918.681256
489754,28027,890312.8931,8492.111551
489755,28027,890312.8931,4690.210791
489756,28027,890312.8931,7059.676807
489757,28027,890312.8931,7046.709066
489758,28027,890312.8931,2170.356588
490669,08036,2042855.847,2966.275806
490670,08036,2042855.847,3146.524537
490680,08036,2042855.847,1720.831364
490681,08036,2042855.847,1823.869863
490682,05034,1173275.371,1367.843785
490683,05034,1173275.371,3218.928974
490684,05034,1173275.371,391.84691
490685,05034,1173275.371,274.2775785
490686,05034,1173275.371,3409.609916
490689,05034,1173275.371,1983.028523
490690,05034,1173275.371,617.7136641
490696,05034,1173275.371,3076.69296
490699,05023,3261709.633,3077.901045
490702,05023,3261709.633,603.9799356
490703,05023,3261709.633,863.1551162
490705,05023,3261709.633,3233.039192
490710,05023,3261709.633,273.3054437
490711,05023,3261709.633,3185.539942
490719,05023,3261709.633,3242.073507
490723,05023,3261709.633,4458.983535
490724,05023,3261709.633,812.7793694
490729,05023,3261709.633,624.06358
490730,05023,3261709.633,8411.848932
490731,05023,3261709.633,3872.06379
490732,05023,3261709.633,3033.373846
490733,05023,3261709.633,3182.698224
490734,05023,3261709.633,3186.386494
490735,05023,3261709.633,6042.955857
490736,05023,3261709.633,2329.711896
490737,05023,3261709.633,746.6452487
490742,05023,3261709.633,3362.771696
490743,05023,3261709.633,3976.69034
490744,05023,3261709.633,3813.305639
490745,05023,3261709.633,1295.549442
490748,05021,177093.1796,787.0676398
490749,05021,177093.1796,4903.387879
490750,05021,177093.1796,3440.771145
490752,05031,1001782.66,1447.692364
490753,05031,1001782.66,3074.385673
490754,05031,1001782.66,2749.682707
490755,05031,1001782.66,3350.171401
490756,05031,1001782.66,979.7013042
490757,05031,1001782.66,4280.214345
490760,05031,1001782.66,2006.687992
490761,05008,214013.8452,2282.131246
490761,05031,1001782.66,511.7120236
490766,05008,214013.8452,5073.937089
490767,05008,214013.8452,12344.42222
490768,05008,214013.8452,6093.977625
490769,05008,214013.8452,789.5337751
490775,05026,606774.3787,1302.555365
490776,05026,606774.3787,1783.702015
490778,05026,606774.3787,6210.136669
490779,05026,606774.3787,3034.181699
490780,05026,606774.3787,3034.181699
490781,05026,606774.3787,4073.474318
490782,05026,606774.3787,3012.036911
490783,05026,606774.3787,8864.263543
490784,05026,606774.3787,649.3096402
490787,05026,606774.3787,2178.279422
490787,19032,757541.7785,1399.064111
490788,05026,606774.3787,919.1119384
490788,19032,757541.7785,5154.337966
490789,19032,757541.7785,3870.939252
490790,19032,757541.7785,4703.239884
490794,19032,757541.7785,248.8384754
490795,19032,757541.7785,4563.653988
490796,19005,1628089.085,1352.038379
490796,19032,757541.7785,3032.708505
490797,19005,1628089.085,6534.808319
490798,19005,1628089.085,5824.980285
490799,19005,1628089.085,11842.50201
490800,19005,1628089.085,16500.87371
490801,19005,1628089.085,10528.44449
490802,19005,1628089.085,11443.95087
490803,19005,1628089.085,9502.446215
490804,19005,1628089.085,4502.647744
490805,19005,1628089.085,878.5625925
490806,19005,1628089.085,2979.722208
490807,19005,1628089.085,523.38428
490809,19005,1628089.085,513.5215824
490810,19005,1628089.085,2146.097833
490812,19005,1628089.085,2505.495332
490813,19005,1628089.085,3868.857157
490815,19005,1628089.085,1804.86449
490816,19005,1628089.085,3381.212689
490817,19005,1628089.085,5992.647861
490817,28027,890312.8931,1213.262176
490818,28027,890312.8931,8418.079868
490819,28027,890312.8931,8319.742762
490820,28027,890312.8931,7415.727348
490821,28027,890312.8931,3379.34168
490822,28027,890312.8931,1647.271995
490823,28027,890312.8931,8815.410988
490824,28027,890312.8931,8331.357967
490825,28027,890312.8931,758.012578
491737,08036,2042855.847,757.2832541
491738,08036,2042855.847,4874.437841
491748,08036,2042855.847,3602.950749
491751,05034,1173275.371,5263.479696
491752,05034,1173275.371,6743.068526
491753,05034,1173275.371,3711.433602
491756,05034,1173275.371,1161.409735
491757,05034,1173275.371,2036.279502
491758,05034,1173275.371,3017.850413
491759,05034,1173275.371,5482.923236
491760,05034,1173275.371,1849.223161
491764,05034,1173275.371,3200.80012
491767,05023,3261709.633,1105.234062
491773,05023,3261709.633,3595.796207
491778,05023,3261709.633,3412.458842
491787,05023,3261709.633,3158.575817
491791,05023,3261709.633,3264.249663
491797,05023,3261709.633,1239.469286
491798,05023,3261709.633,1328.796085
491803,05023,3261709.633,4038.09326
491804,05023,3261709.633,8407.599769
491805,05023,3261709.633,3046.897358
491806,05023,3261709.633,3041.689808
491807,05023,3261709.633,5308.637266
491808,05023,3261709.633,3040.349198
491809,05023,3261709.633,3005.154744
491810,05023,3261709.633,7845.264341
491811,05023,3261709.633,461.9146329
491816,05021,177093.1796,2831.544466
491817,05021,177093.1796,5279.93874
491820,05031,1001782.66,3309.308053
491821,05031,1001782.66,3173.56956
491822,05031,1001782.66,3072.815272
491823,05031,1001782.66,4120.638412
491825,05031,1001782.66,3389.196651
491828,05031,1001782.66,3288.246491
491831,05008,214013.8452,173.5666117
491834,05008,214013.8452,305.2271017
491835,05008,214013.8452,370.7248285
491836,05008,214013.8452,3413.240286
491837,05008,214013.8452,1341.396626
491841,05026,606774.3787,603.0198299
491842,05026,606774.3787,685.2903194
491843,05026,606774.3787,931.6404695
491844,05026,606774.3787,3087.044933
491845,05026,606774.3787,5006.486547
491846,05026,606774.3787,456.264123
491849,05026,606774.3787,3319.548846
491852,05026,606774.3787,3001.001208
491854,05026,606774.3787,6982.863457
491855,05026,606774.3787,7105.595511
491856,05026,606774.3787,3182.055595
491857,05026,606774.3787,916.133104
491858,19032,757541.7785,756.903477
491864,19005,1628089.085,3509.467954
491865,19005,1628089.085,8387.413034
491866,19005,1628089.085,8670.373608
491867,19005,1628089.085,4054.440246
491868,19005,1628089.085,4595.754886
491869,19005,1628089.085,3914.385488
491870,19005,1628089.085,156.2753193
491871,19005,1628089.085,3317.095245
491873,19005,1628089.085,3502.10239
491878,19005,1628089.085,2088.152449
491879,19005,1628089.085,5111.584557
491880,19005,1628089.085,177.4656747
491881,19005,1628089.085,3118.041604
491882,19005,1628089.085,127.3200573
491883,19005,1628089.085,5120.550674
491884,19005,1628089.085,2242.29839
491885,19005,1628089.085,4336.028672
491885,28027,890312.8931,914.5047809
491886,28027,890312.8931,7683.08896
491887,28027,890312.8931,919.0086416
491888,28027,890312.8931,3169.861567
491889,28027,890312.8931,4047.74999
491890,28027,890312.8931,4532.512137
491891,28027,890312.8931,8001.502727
491892,28027,890312.8931,3142.290278
491893,28027,890312.8931,1018.710399
492805,08036,2042855.847,3021.869955
492815,08036,2042855.847,5516.499986
492816,08036,2042855.847,323.8805344
492820,05034,1173275.371,4269.910504
492824,05034,1173275.371,3691.670852
492825,05034,1173275.371,5533.037622
492826,05034,1173275.371,5863.057448
492827,05034,1173275.371,1062.980162
492828,05034,1173275.371,1382.20797
492829,05034,1173275.371,3731.667739
492830,05034,1173275.371,1838.066852
492831,05034,1173275.371,1531.401936
492832,05034,1173275.371,4351.705393
492833,05034,1173275.371,5996.159895
492840,05023,3261709.633,1574.931613
492841,05023,3261709.633,5422.417974
492845,05023,3261709.633,806.0234653
492846,05023,3261709.633,2607.196074
492849,05023,3261709.633,17.08627308
492855,05023,3261709.633,3398.551736
492858,05023,3261709.633,1417.098179
492859,05023,3261709.633,2203.837232
492866,05023,3261709.633,2747.68644
492867,05023,3261709.633,3189.165992
492868,05023,3261709.633,3481.789472
492871,05023,3261709.633,3021.13679
492872,05023,3261709.633,4089.288097
492873,05023,3261709.633,2577.844132
492874,05023,3261709.633,1259.674898
492875,05023,3261709.633,5684.799803
492879,05023,3261709.633,3087.770112
492884,05021,177093.1796,1551.603648
492885,05021,177093.1796,2535.563216
492888,05031,1001782.66,619.8322986
492890,05031,1001782.66,970.9925939
492891,05031,1001782.66,1972.568533
492893,05031,1001782.66,2362.085637
492894,05031,1001782.66,719.8680699
492896,05031,1001782.66,3179.137569
492899,05008,214013.8452,3131.306205
492905,05026,606774.3787,30.19340254
492906,05026,606774.3787,1597.287172
492907,05026,606774.3787,2198.906438
492908,05026,606774.3787,209.8137194
492909,05026,606774.3787,2428.723564
492910,05026,606774.3787,679.0001935
492911,05026,606774.3787,4309.17823
492912,05026,606774.3787,6416.317958
492913,05026,606774.3787,1545.379499
492916,05026,606774.3787,229.5809838
492917,05026,606774.3787,4653.6589
492919,05026,606774.3787,2187.674631
492920,05026,606774.3787,3271.375876
492924,05026,606774.3787,4862.332889
492925,05026,606774.3787,2022.793819
492931,05015,536366.6965,335.1433259
492931,19005,1628089.085,1600.169774
492932,19005,1628089.085,3190.678726
492933,19005,1628089.085,5348.933604
492934,19005,1628089.085,4558.850028
492935,19005,1628089.085,5145.450529
492936,19005,1628089.085,4179.187801
492939,19005,1628089.085,4381.165349
492941,19005,1628089.085,4113.228284
492942,19005,1628089.085,1569.484919
492944,19005,1628089.085,3526.073084
492946,19005,1628089.085,3027.082346
492947,19005,1628089.085,942.5722732
492948,19005,1628089.085,3524.373583
492949,19005,1628089.085,1195.538103
492950,19005,1628089.085,1977.286434
492951,19005,1628089.085,7935.320176
492953,28027,890312.8931,1022.019664
492954,28027,890312.8931,358.9103944
492955,28027,890312.8931,3379.416882
492956,28027,890312.8931,5299.47466
492957,28027,890312.8931,3107.351514
492958,28027,890312.8931,13692.66309
492959,28027,890312.8931,7863.90047
492960,28027,890312.8931,12389.39093
492961,28027,890312.8931,7988.550192
493873,08036,2042855.847,3003.077399
493882,08036,2042855.847,3588.721492
493883,08036,2042855.847,3938.299311
493888,05034,1173275.371,3181.896382
493889,05034,1173275.371,5386.767566
493890,05034,1173275.371,3473.445888
493891,05034,1173275.371,3140.666977
493892,05034,1173275.371,246.9743442
493893,05034,1173275.371,8926.796595
493898,05034,1173275.371,6082.122858
493899,05034,1173275.371,1931.589674
493907,05023,3261709.633,1597.891987
493908,05023,3261709.633,4514.424927
493909,05023,3261709.633,1271.038448
493910,05023,3261709.633,2836.227695
493913,05023,3261709.633,3370.129279
493916,05023,3261709.633,2863.192006
493917,05023,3261709.633,1569.703604
493923,05023,3261709.633,3037.382619
493925,05023,3261709.633,638.5655053
493926,05023,3261709.633,3681.451461
493936,05023,3261709.633,1521.041952
493937,05023,3261709.633,1903.666252
493939,05023,3261709.633,2218.460035
493940,05023,3261709.633,4040.539472
493941,05023,3261709.633,4078.018391
493942,05023,3261709.633,438.730024
493943,05023,3261709.633,3926.144718
493944,05023,3261709.633,1543.815316
493947,05023,3261709.633,3265.065958
493952,05021,177093.1796,3566.068051
493956,05031,1001782.66,3885.866684
493957,05031,1001782.66,395.4503853
493961,05031,1001782.66,3398.82063
493962,05031,1001782.66,3836.843084
493963,05031,1001782.66,3677.753711
493964,05008,214013.8452,973.3614065
493964,05031,1001782.66,4066.18484
493965,05008,214013.8452,3324.946683
493966,05008,214013.8452,4654.595877
493967,05008,214013.8452,6370.875696
493968,05008,214013.8452,260.7421298
493973,05026,606774.3787,413.8425977
493974,05026,606774.3787,2266.404866
493979,05026,606774.3787,389.274173
493980,05026,606774.3787,5908.10281
493981,05026,606774.3787,4678.371428
493982,05026,606774.3787,3270.795587
493985,05026,606774.3787,555.7081499
493986,05026,606774.3787,3408.121381
493987,05026,606774.3787,3608.226586
493988,05026,606774.3787,935.04761
493991,05026,606774.3787,1822.280131
493992,05026,606774.3787,2626.225557
493993,05026,606774.3787,3444.232013
493994,05026,606774.3787,1031.730304
493998,05015,536366.6965,1807.925786
493998,05026,606774.3787,245.3476623
493999,05015,536366.6965,1354.394143
493999,19005,1628089.085,1311.275432
494000,19005,1628089.085,3544.974808
494001,19005,1628089.085,13506.96989
494002,19005,1628089.085,3769.200627
494003,19005,1628089.085,3001.419536
494004,19005,1628089.085,3564.104589
494007,19005,1628089.085,4449.836872
494008,19005,1628089.085,1398.429075
494009,19005,1628089.085,4341.044783
494010,19005,1628089.085,1875.084296
494011,19005,1628089.085,872.2670247
494012,19005,1628089.085,89.73186585
494013,19005,1628089.085,5068.566622
494014,19005,1628089.085,2846.652921
494016,19005,1628089.085,108.2504701
494017,19005,1628089.085,569.6353103
494018,19005,1628089.085,2834.81885
494019,19005,1628089.085,5922.883096
494023,28027,890312.8931,3104.023134
494024,28027,890312.8931,5479.48968
494025,28027,890312.8931,4339.012256
494026,28027,890312.8931,5345.111608
494027,28027,890312.8931,8262.233796
494028,28027,890312.8931,11937.31357
494029,28027,890312.8931,17535.77227
494030,28027,890312.8931,4016.562836
494941,08036,2042855.847,2840.446959
494942,08036,2042855.847,463.0043729
494947,08036,2042855.847,199.4022133
494948,08036,2042855.847,1374.33093
494950,08036,2042855.847,6347.046027
494951,08036,2042855.847,826.6647679
494954,05034,1173275.371,31.19486463
494955,05034,1173275.371,4015.223682
494956,05034,1173275.371,3078.528818
494957,05034,1173275.371,4620.788162
494960,05034,1173275.371,1703.730021
494961,05034,1173275.371,4477.242092
494962,05034,1173275.371,1992.08704
494965,05034,1173275.371,7693.41463
494966,05023,3261709.633,2633.509964
494966,05034,1173275.371,2585.003098
494976,05023,3261709.633,5382.858454
494977,05023,3261709.633,3303.771651
494978,05023,3261709.633,138.2379946
494980,05023,3261709.633,855.9147599
494981,05023,3261709.633,5637.679017
494982,05023,3261709.633,703.4288105
494983,05023,3261709.633,765.1536634
494984,05023,3261709.633,2927.19063
494991,05023,3261709.633,3200.662935
494993,05023,3261709.633,2550.88975
495003,05023,3261709.633,58.19798707
495008,05023,3261709.633,3497.066548
495009,05023,3261709.633,3089.345833
495011,05023,3261709.633,3370.60182
495012,05023,3261709.633,3933.182967
495015,05023,3261709.633,1759.510054
495018,05021,177093.1796,1091.425489
495019,05021,177093.1796,3649.541536
495020,05021,177093.1796,1016.913604
495024,05031,1001782.66,5411.673127
495029,05031,1001782.66,398.4111702
495030,05031,1001782.66,5086.698074
495031,05031,1001782.66,2771.388535
495032,05008,214013.8452,542.1194214
495033,05008,214013.8452,465.1626398
495034,05008,214013.8452,1177.189384
495035,05008,214013.8452,18.07165249
495036,05008,214013.8452,10005.54284
495038,05008,214013.8452,2388.204577
495038,05026,606774.3787,4810.79282
495039,05026,606774.3787,427.9703315
495040,05026,606774.3787,648.7675662
495041,05026,606774.3787,1188.135625
495046,05026,606774.3787,2401.965764
495047,05026,606774.3787,3589.824896
495048,05026,606774.3787,5278.015471
495049,05026,606774.3787,1189.792167
495050,05026,606774.3787,4823.60561
495051,05026,606774.3787,514.4020622
495052,05026,606774.3787,339.2256112
495054,05026,606774.3787,22.25716376
495055,05026,606774.3787,5848.230965
495056,05026,606774.3787,3175.128243
495057,05026,606774.3787,1868.396772
495059,05026,606774.3787,1367.888566
495062,05026,606774.3787,5403.047947
495063,05026,606774.3787,4450.647728
495064,05026,606774.3787,3671.228282
495065,05015,536366.6965,2720.449418
495065,05026,606774.3787,2699.178343
495066,05015,536366.6965,4250.926929
495067,05015,536366.6965,5279.984816
495068,05015,536366.6965,607.6199812
495068,19005,1628089.085,9210.637036
495069,19005,1628089.085,6859.58372
495070,19005,1628089.085,5674.74058
495071,19005,1628089.085,1036.337319
495072,19005,1628089.085,227.9237463
495073,19005,1628089.085,3222.102906
495075,19005,1628089.085,784.8971231
495076,19005,1628089.085,2338.80876
495077,19005,1628089.085,3063.828098
495078,19005,1628089.085,38.81929615
495081,19005,1628089.085,2083.156405
495082,19005,1628089.085,2320.038875
495087,19005,1628089.085,5812.830415
495088,19005,1628089.085,345.0456697
495088,28027,890312.8931,474.2738139
495089,28027,890312.8931,1200.464478
495092,28027,890312.8931,4646.292369
495093,28027,890312.8931,3038.012002
495094,28027,890312.8931,6675.325364
495095,28027,890312.8931,8095.224456
495096,28027,890312.8931,24684.0913
495097,28027,890312.8931,33548.08169
495098,28027,890312.8931,1329.045569
496010,08036,2042855.847,4259.607865
496014,08036,2042855.847,401.6731748
496015,08036,2042855.847,3993.949757
496017,08036,2042855.847,4145.813795
496018,08036,2042855.847,2280.484176
496019,08036,2042855.847,3267.834973
496022,05034,1173275.371,1137.948757
496022,08036,2042855.847,5999.163892
496023,05034,1173275.371,3015.013245
496025,05034,1173275.371,3404.130458
496028,05034,1173275.371,5796.662857
496029,05034,1173275.371,665.5451683
496030,05034,1173275.371,5186.612976
496031,05034,1173275.371,4626.707055
496032,05034,1173275.371,3323.386177
496033,05034,1173275.371,3058.485544
496034,05023,3261709.633,3192.960013
496034,05034,1173275.371,904.5090905
496046,05023,3261709.633,4769.38322
496047,05023,3261709.633,976.2214544
496048,05023,3261709.633,3335.954437
496050,05023,3261709.633,3936.997723
496051,05023,3261709.633,4552.258218
496058,05023,3261709.633,3734.61312
496059,05023,3261709.633,1152.39212
496063,05023,3261709.633,2513.516201
496067,05023,3261709.633,4577.978191
496068,05023,3261709.633,3194.953938
496069,05023,3261709.633,3591.810913
496070,05023,3261709.633,1375.281714
496071,05023,3261709.633,4081.591088
496072,05023,3261709.633,89.09163075
496076,05023,3261709.633,4712.331268
496079,05023,3261709.633,7631.409826
496080,05023,3261709.633,3561.714938
496086,05021,177093.1796,3504.806544
496092,05031,1001782.66,4275.83425
496093,05031,1001782.66,5250.253628
496094,05031,1001782.66,939.6314842
496095,05031,1001782.66,4039.673423
496096,05031,1001782.66,3369.242481
496097,05031,1001782.66,3386.407402
496102,05008,214013.8452,2017.292237
496103,05008,214013.8452,8106.72679
496104,05008,214013.8452,5540.877126
496104,05026,606774.3787,1080.891521
496105,05008,214013.8452,3002.547951
496106,05008,214013.8452,4268.360459
496106,05026,606774.3787,3628.201844
496107,05026,606774.3787,5752.702834
496109,05026,606774.3787,675.8781984
496110,05026,606774.3787,1354.083157
496113,05026,606774.3787,1597.972249
496114,05026,606774.3787,3547.891086
496115,05026,606774.3787,3893.737669
496118,05026,606774.3787,3001.008414
496119,05026,606774.3787,507.8341621
496120,05026,606774.3787,238.4583044
496122,05015,536366.6965,651.1398814
496122,05026,606774.3787,625.4925752
496123,05015,536366.6965,3867.472867
496124,05015,536366.6965,1110.940202
496124,05026,606774.3787,389.7104895
496125,05026,606774.3787,2775.882536
496129,05026,606774.3787,1350.257044
496130,05026,606774.3787,3296.345116
496131,05026,606774.3787,2023.142549
496132,05015,536366.6965,379.0284405
496132,05026,606774.3787,1247.354513
496133,05015,536366.6965,583.0395632
496134,05015,536366.6965,5585.077428
496135,05015,536366.6965,3356.588758
496136,05015,536366.6965,1702.750644
496136,19005,1628089.085,7216.945331
496137,19005,1628089.085,16774.23581
496138,19005,1628089.085,8781.702853
496140,19005,1628089.085,8.989567198
496141,19005,1628089.085,4083.366614
496144,19005,1628089.085,3820.036622
496146,19005,1628089.085,3870.438479
496148,19005,1628089.085,1268.751994
496149,19005,1628089.085,2479.819535
496152,19005,1628089.085,78.10592419
496155,19005,1628089.085,519.6507951
496155,28027,890312.8931,4301.034076
496157,28027,890312.8931,3703.13077
496158,28027,890312.8931,4942.007131
496159,28027,890312.8931,2982.936499
496160,28027,890312.8931,1630.549877
496161,28027,890312.8931,372.4063656
496162,28027,890312.8931,11588.17085
496163,28027,890312.8931,18811.97732
496165,28027,890312.8931,47659.11169
496166,28027,890312.8931,11842.20418
497077,08036,2042855.847,4.71114517
497078,08036,2042855.847,3672.532254
497081,08036,2042855.847,636.3224084
497082,08036,2042855.847,3751.099537
497084,08036,2042855.847,1227.096367
497085,08036,2042855.847,719.2228496
497087,08036,2042855.847,3965.960525
497088,08036,2042855.847,2306.954549
497089,08036,2042855.847,2071.895227
497090,08036,2042855.847,4414.860407
497091,05034,1173275.371,1528.363581
497092,05034,1173275.371,4741.215286
497093,05034,1173275.371,4033.201987
497096,05034,1173275.371,6260.870522
497098,05034,1173275.371,5701.501552
497099,05034,1173275.371,5504.732539
497100,05034,1173275.371,4294.718554
497101,05034,1173275.371,3623.627734
497102,05023,3261709.633,1308.883192
497102,05034,1173275.371,5585.763837
497115,05023,3261709.633,3930.788295
497116,05023,3261709.633,5839.448477
497117,05023,3261709.633,3566.928653
497118,05023,3261709.633,996.5465748
497119,05023,3261709.633,3408.900329
497120,05023,3261709.633,3150.640467
497121,05023,3261709.633,1945.955276
497125,05023,3261709.633,3800.661386
497126,05023,3261709.633,80.35272441
497130,05023,3261709.633,3454.653711
497131,05023,3261709.633,1208.01412
497134,05023,3261709.633,752.0899171
497135,05023,3261709.633,2037.283268
497138,05023,3261709.633,2492.558476
497139,05023,3261709.633,4473.618565
497144,05023,3261709.633,1924.29728
497146,05023,3261709.633,2162.282078
497147,05023,3261709.633,5384.339727
497148,05023,3261709.633,1526.046503
497154,05021,177093.1796,78.70501154
497154,05031,1001782.66,3217.308736
497159,05031,1001782.66,5651.449731
497160,05031,1001782.66,1491.709788
497161,05031,1001782.66,2472.581983
497162,05031,1001782.66,4024.5296
497163,05031,1001782.66,82.34941661
497164,05031,1001782.66,2691.403619
497165,05031,1001782.66,7130.624409
497170,05008,214013.8452,4038.172778
497171,05008,214013.8452,3198.363628
497172,05008,214013.8452,521.802252
497172,05026,606774.3787,2866.004884
497173,05026,606774.3787,4911.764058
497174,05026,606774.3787,9151.796367
497175,05026,606774.3787,3126.441488
497176,05026,606774.3787,3354.656749
497177,05026,606774.3787,591.6307409
497178,05026,606774.3787,2143.899417
497180,05026,606774.3787,3375.878558
497181,05026,606774.3787,1908.658177
497183,05026,606774.3787,2379.267703
497191,05015,536366.6965,1449.559942
497192,05015,536366.6965,5295.637716
497193,05015,536366.6965,1602.559186
497194,05015,536366.6965,47.15720441
497197,05026,606774.3787,5049.091581
497198,05015,536366.6965,2098.676834
497198,05026,606774.3787,2543.177902
497199,05015,536366.6965,7322.761605
497199,05026,606774.3787,393.0849774
497200,05015,536366.6965,5811.36116
497201,05015,536366.6965,5254.247132
497202,05015,536366.6965,3206.634986
497203,05015,536366.6965,4178.693342
497205,19005,1628089.085,1715.673148
497206,19005,1628089.085,3050.03406
497208,19005,1628089.085,4063.552016
497211,19005,1628089.085,3023.314772
497212,19005,1628089.085,5720.46666
497213,19005,1628089.085,3920.707315
497214,19005,1628089.085,7207.844456
497216,19005,1628089.085,4966.362069
497218,19005,1628089.085,2550.839676
497219,19005,1628089.085,5716.746808
497220,19005,1628089.085,389.7822798
497222,28027,890312.8931,3739.276581
497223,28027,890312.8931,4323.010897
497224,28027,890312.8931,7140.00002
497225,28027,890312.8931,1911.095683
497226,28027,890312.8931,2047.744476
497227,28027,890312.8931,2151.387064
497228,28027,890312.8931,4095.655211
497229,28027,890312.8931,10512.80816
497230,28027,890312.8931,19650.73101
497231,28027,890312.8931,7662.01575
497232,28027,890312.8931,25140.54503
497233,28027,890312.8931,57549.4696
497234,28027,890312.8931,30603.49254
498145,08036,2042855.847,3277.255847
498148,08036,2042855.847,2340.981548
498149,08036,2042855.847,5178.738023
498156,08036,2042855.847,2059.60242
498157,08036,2042855.847,3022.783499
498160,05034,1173275.371,5914.20047
498161,05034,1173275.371,884.9688599
498163,05034,1173275.371,1601.835911
498164,05034,1173275.371,4148.947842
498165,05034,1173275.371,854.3981292
498166,05034,1173275.371,5015.002412
498167,05034,1173275.371,3308.588193
498168,05034,1173275.371,322.8052035
498170,05023,3261709.633,702.7983977
498170,05034,1173275.371,2872.354135
498175,05023,3261709.633,1112.760294
498176,05023,3261709.633,2824.477172
498183,05023,3261709.633,3240.883481
498189,05023,3261709.633,1394.512738
498190,05023,3261709.633,5162.677498
498191,05023,3261709.633,3907.146155
498192,05023,3261709.633,3178.190595
498193,05023,3261709.633,2141.291074
498198,05023,3261709.633,3935.848164
498206,05023,3261709.633,390.8022427
498207,05023,3261709.633,3569.139103
498213,05023,3261709.633,961.9938078
498214,05023,3261709.633,2743.274596
498215,05023,3261709.633,6359.972076
498218,05031,1001782.66,2946.266481
498221,05031,1001782.66,4036.15548
498222,05031,1001782.66,652.0911905
498226,05031,1001782.66,2527.360111
498227,05031,1001782.66,1557.547873
498228,05031,1001782.66,679.5075832
498229,05031,1001782.66,3496.302846
498232,05031,1001782.66,138.974963
498233,05031,1001782.66,4081.938534
498234,05031,1001782.66,714.4057353
498236,05026,606774.3787,1026.320311
498238,05008,214013.8452,222.4533047
498238,05026,606774.3787,4942.954674
498239,05026,606774.3787,2329.233973
498240,05026,606774.3787,1830.423684
498241,05026,606774.3787,4010.409495
498242,05026,606774.3787,4157.977848
498244,05026,606774.3787,1768.007378
498245,05026,606774.3787,3695.525313
498247,05026,606774.3787,4973.803816
498248,05026,606774.3787,1171.032918
498254,05015,536366.6965,1551.779832
498257,05015,536366.6965,314.4782001
498258,05015,536366.6965,1690.79384
498259,05015,536366.6965,2171.170202
498261,05015,536366.6965,3406.139425
498264,05015,536366.6965,1103.963377
498265,05015,536366.6965,3856.796934
498265,05026,606774.3787,2980.748783
498266,05015,536366.6965,5851.734208
498269,05015,536366.6965,285.6798581
498270,05015,536366.6965,3020.525369
498271,05015,536366.6965,3666.035911
498273,19005,1628089.085,4263.080967
498274,19005,1628089.085,4014.107059
498275,19005,1628089.085,7609.810061
498276,19005,1628089.085,2864.694061
498277,19005,1628089.085,19.95608054
498280,19005,1628089.085,1313.871523
498281,19005,1628089.085,4457.580696
498282,19005,1628089.085,3037.322023
498284,19005,1628089.085,4470.78877
498285,19005,1628089.085,117.2490937
498286,19005,1628089.085,1435.339983
498287,19005,1628089.085,2992.875019
498287,28027,890312.8931,225.2378311
498288,28027,890312.8931,4412.822498
498289,28027,890312.8931,3817.070336
498290,28027,890312.8931,613.4266004
498291,28027,890312.8931,2419.619721
498292,28027,890312.8931,5966.044109
498297,28027,890312.8931,4819.667314
498298,28027,890312.8931,10437.74368
498299,28027,890312.8931,19455.65018
498300,28027,890312.8931,7592.442001
498301,28027,890312.8931,18938.33534
498302,28027,890312.8931,1256.781147
499213,08011,2556977.524,930.9712533
499213,08036,2042855.847,8230.867292
499216,08036,2042855.847,4586.418357
499217,08036,2042855.847,2141.622959
499228,05034,1173275.371,3286.746043
499231,05034,1173275.371,5375.729963
499232,05034,1173275.371,3110.217171
499233,05034,1173275.371,4465.183511
499234,05034,1173275.371,254.912892
499235,05034,1173275.371,3967.411083
499236,05034,1173275.371,4750.137201
499237,05034,1173275.371,2271.472365
499238,05023,3261709.633,2407.299026
499238,05034,1173275.371,1861.48933
499239,05023,3261709.633,3603.286056
499241,05023,3261709.633,1324.682703
499242,05023,3261709.633,6057.602763
499243,05023,3261709.633,2260.374967
499244,05023,3261709.633,410.6117551
499251,05023,3261709.633,3233.181827
499252,05023,3261709.633,1596.660879
499256,05023,3261709.633,138.2578084
499257,05023,3261709.633,3375.609756
499258,05023,3261709.633,2104.996539
499259,05023,3261709.633,590.6226456
499260,05023,3261709.633,3101.034682
499261,05023,3261709.633,1011.670862
499266,05023,3261709.633,703.2610229
499267,05023,3261709.633,4369.040595
499274,05023,3261709.633,1140.072799
499275,05023,3261709.633,1950.857698
499281,05023,3261709.633,2688.250179
499282,05023,3261709.633,1284.285945
499283,05023,3261709.633,6032.627466
499285,05031,1001782.66,1912.989904
499286,05031,1001782.66,2993.800614
499287,05031,1001782.66,3002.90442
499288,05031,1001782.66,2856.18016
499289,05031,1001782.66,1654.939034
499293,05031,1001782.66,740.4001
499294,05031,1001782.66,5355.537498
499296,05031,1001782.66,4908.040229
499297,05031,1001782.66,575.7998114
